Time(s),Motor_Angle(deg),Motor_Angle(rad),Pendulum_Angle(deg),Pendulum_Angle(rad),Pendulum_Angle_From_Upright(deg),Motor_Velocity(rad/s),Pendulum_Velocity(rad/s),Motor_Voltage(V),Controller_Mode,Motor_RPM
0.019,-36.080,-0.630,6840.520,119.390,179.480,0.000,0.000,0.000,Emergency,0.0
0.032,-36.080,-0.630,6840.520,119.390,179.480,0.000,0.000,0.000,Emergency,0.0
0.054,-36.080,-0.630,6840.520,119.390,179.480,0.000,0.000,0.000,Emergency,0.0
0.067,-36.080,-0.630,6840.520,119.390,179.480,0.000,0.000,0.000,Emergency,0.0
0.081,-36.080,-0.630,6840.520,119.390,179.480,0.000,0.000,0.000,Emergency,0.0
0.096,-36.080,-0.630,6840.520,119.390,179.480,0.000,0.000,0.000,Emergency,0.0
0.113,-36.080,-0.630,6840.520,119.390,179.480,0.000,0.000,0.000,Emergency,0.0
0.129,-36.080,-0.630,6840.520,119.390,179.480,0.000,0.000,0.000,Emergency,0.0
0.147,-36.080,-0.630,6840.520,119.390,179.480,0.000,0.000,0.000,Emergency,0.0
0.163,-36.080,-0.630,6840.520,119.390,179.480,0.000,0.000,0.000,Emergency,0.0
0.179,-36.080,-0.630,6840.520,119.390,179.480,0.000,0.000,0.000,Emergency,0.0
0.196,-36.080,-0.630,6840.520,119.390,179.480,0.000,0.000,0.000,Emergency,0.0
0.212,-36.080,-0.630,6840.520,119.390,179.480,0.000,0.000,0.000,Emergency,0.0
0.235,-36.080,-0.630,6840.520,119.390,179.480,0.000,0.000,0.000,Emergency,0.0
0.248,-36.080,-0.630,6840.520,119.390,179.480,0.000,0.000,0.000,Emergency,0.0
0.261,-36.080,-0.630,6840.520,119.390,179.480,0.000,0.000,0.000,Emergency,0.0
0.275,-36.080,-0.630,6840.520,119.390,179.480,0.000,0.000,0.000,Emergency,0.0
0.290,-36.080,-0.630,6840.520,119.390,179.480,0.000,0.000,0.000,Emergency,0.0
0.304,-36.080,-0.630,6840.520,119.390,179.480,0.000,0.000,0.000,Emergency,0.0
0.318,-36.080,-0.630,6840.520,119.390,179.480,0.000,0.000,0.000,Emergency,0.0
0.332,-36.080,-0.630,6840.520,119.390,179.480,0.000,0.000,0.000,Emergency,0.0
0.348,-36.080,-0.630,6840.520,119.390,179.480,0.000,0.000,0.000,Emergency,0.0
0.364,-36.080,-0.630,6840.520,119.390,179.480,0.000,0.000,0.000,Emergency,0.0
0.380,-36.080,-0.630,6840.520,119.390,179.480,0.000,0.000,0.000,Emergency,0.0
0.396,-36.080,-0.630,6840.520,119.390,179.480,0.000,0.000,0.000,Emergency,0.0
0.436,-36.080,-0.630,6840.520,119.390,179.480,0.000,0.000,2.000,Bang-Bang,0.0
0.451,-36.080,-0.630,6840.520,119.390,179.480,0.000,0.000,-2.000,Bang-Bang,0.0
0.469,-36.080,-0.630,6840.520,119.390,179.480,0.000,0.000,-2.000,Bang-Bang,0.0
0.529,-35.730,-0.624,6841.050,119.399,178.950,0.000,0.000,2.000,Bang-Bang,0.0
0.549,-38.190,-0.667,6838.240,119.350,178.240,0.000,0.000,2.000,Bang-Bang,-18.0
0.572,-41.360,-0.722,6834.900,119.292,174.900,0.000,0.000,2.000,Bang-Bang,-26.0
0.588,-44.350,-0.774,6832.260,119.245,172.260,0.000,0.000,2.000,Bang-Bang,-15.0
0.606,-45.050,-0.786,6832.080,119.242,172.080,0.000,0.000,2.000,Bang-Bang,-7.0
0.624,-44.520,-0.777,6833.670,119.270,173.670,0.000,0.000,2.000,Bang-Bang,6.0
0.648,-42.760,-0.746,6836.480,119.319,176.480,0.000,0.000,2.000,Bang-Bang,17.0
0.665,-39.070,-0.682,6842.460,119.423,177.540,0.000,0.000,2.000,Bang-Bang,30.0
0.679,-35.380,-0.617,6847.550,119.512,172.450,0.000,0.000,2.000,Bang-Bang,36.0
0.691,-32.220,-0.562,6851.420,119.580,168.580,0.000,0.000,2.000,Bang-Bang,39.0
0.707,-29.050,-0.507,6855.290,119.647,164.710,0.000,0.000,2.000,Bang-Bang,40.0
0.724,-25.360,-0.443,6859.510,119.721,160.490,0.000,0.000,2.000,Bang-Bang,40.0
0.739,-21.320,-0.372,6863.550,119.792,156.450,0.000,0.000,2.000,Bang-Bang,39.0
0.754,-17.980,-0.314,6866.540,119.844,153.460,0.000,0.000,2.000,Bang-Bang,38.0
0.767,-14.640,-0.256,6868.650,119.881,151.350,0.000,0.000,2.000,Bang-Bang,36.0
0.781,-11.830,-0.206,6869.880,119.902,150.120,0.000,0.000,2.000,Bang-Bang,35.0
0.795,-8.660,-0.151,6870.760,119.917,149.240,0.000,0.000,2.000,Bang-Bang,34.0
0.809,-5.850,-0.102,6870.760,119.917,149.240,0.000,0.000,-2.000,Bang-Bang,34.0
0.825,-3.040,-0.053,6870.050,119.905,149.950,0.000,0.000,-2.000,Bang-Bang,33.0
0.841,0.130,0.002,6868.470,119.877,151.530,0.000,0.000,-2.000,Bang-Bang,33.0
0.857,2.590,0.045,6865.660,119.828,154.340,0.000,0.000,-2.000,Bang-Bang,24.0
0.870,4.170,0.073,6860.910,119.745,159.090,0.000,0.000,-2.000,Bang-Bang,14.0
0.882,4.340,0.076,6855.460,119.650,164.540,0.000,0.000,-2.000,Bang-Bang,6.0
0.896,3.640,0.064,6849.660,119.549,170.340,0.000,0.000,-2.000,Bang-Bang,-5.0
0.912,2.060,0.036,6841.580,119.408,178.420,0.000,0.000,-2.000,Bang-Bang,-22.0
0.927,-0.400,-0.007,6832.610,119.252,172.610,0.000,0.000,-2.000,Bang-Bang,-28.0
0.942,-3.390,-0.059,6821.710,119.061,161.710,0.000,0.000,-2.000,Bang-Bang,-29.0
0.958,-5.670,-0.099,6813.630,118.920,153.630,0.000,0.000,-2.000,Bang-Bang,-25.0
0.971,-7.780,-0.136,6805.540,118.779,145.540,0.000,0.000,-2.000,Bang-Bang,-20.0
0.985,-9.190,-0.160,6800.270,118.687,140.270,0.000,0.000,-2.000,Bang-Bang,-17.0
0.996,-10.420,-0.182,6795.170,118.598,135.170,0.000,0.000,-2.000,Bang-Bang,-16.0
1.011,-11.480,-0.200,6791.660,118.537,131.660,0.000,0.000,-2.000,Bang-Bang,-13.0
1.024,-12.530,-0.219,6788.670,118.485,128.670,0.000,0.000,-2.000,Bang-Bang,-12.0
1.037,-13.410,-0.234,6787.080,118.457,127.080,0.000,0.000,-2.000,Bang-Bang,-11.0
1.050,-14.290,-0.249,6786.210,118.442,126.210,0.000,0.000,-2.000,Bang-Bang,-11.0
1.063,-15.170,-0.265,6786.210,118.442,126.210,0.000,0.000,2.000,Bang-Bang,-11.0
1.079,-16.050,-0.280,6787.260,118.460,127.260,0.000,0.000,2.000,Bang-Bang,-11.0
1.095,-17.100,-0.298,6789.900,118.506,129.900,0.000,0.000,2.000,Bang-Bang,-11.0
1.113,-17.630,-0.308,6793.940,118.577,133.940,0.000,0.000,2.000,Bang-Bang,-8.0
1.127,-17.280,-0.302,6801.850,118.715,141.850,0.000,0.000,2.000,Bang-Bang,4.0
1.143,-15.690,-0.274,6809.060,118.841,149.060,0.000,0.000,2.000,Bang-Bang,21.0
1.161,-13.060,-0.228,6818.200,119.000,158.200,0.000,0.000,2.000,Bang-Bang,35.0
1.175,-6.910,-0.121,6834.020,119.276,174.020,0.000,0.000,2.000,Bang-Bang,60.0
1.191,-1.280,-0.022,6846.850,119.500,173.150,0.000,0.000,2.000,Bang-Bang,67.0
1.204,4.870,0.085,6860.910,119.745,159.090,0.000,0.000,2.000,Bang-Bang,58.0
1.224,8.740,0.153,6870.760,119.917,149.240,0.000,0.000,2.000,Bang-Bang,49.0
1.239,13.490,0.235,6884.470,120.157,135.530,0.000,0.000,2.000,Bang-Bang,33.0
1.254,16.120,0.281,6892.730,120.301,127.270,0.000,0.000,2.000,Bang-Bang,25.0
1.273,17.880,0.312,6898.880,120.408,121.120,0.000,0.000,2.000,Bang-Bang,21.0
1.292,19.460,0.340,6903.450,120.488,116.550,0.000,0.000,2.000,Bang-Bang,18.0
1.306,21.750,0.380,6908.550,120.577,111.450,0.000,0.000,2.000,Bang-Bang,16.0
1.320,23.150,0.404,6909.960,120.602,110.040,0.000,0.000,2.000,Bang-Bang,15.0
1.334,24.560,0.429,6909.960,120.602,110.040,0.000,0.000,-2.000,Bang-Bang,15.0
1.352,25.610,0.447,6908.730,120.580,111.270,0.000,0.000,-2.000,Bang-Bang,15.0
1.368,27.550,0.481,6905.030,120.516,114.970,0.000,0.000,-2.000,Bang-Bang,15.0
1.381,28.430,0.496,6900.460,120.436,119.540,0.000,0.000,-2.000,Bang-Bang,12.0
1.400,28.780,0.502,6893.960,120.322,126.040,0.000,0.000,-2.000,Bang-Bang,9.0
1.419,27.720,0.484,6884.820,120.163,135.180,0.000,0.000,-2.000,Bang-Bang,-4.0
1.443,24.030,0.419,6869.530,119.896,150.470,0.000,0.000,-2.000,Bang-Bang,-38.0
1.464,14.890,0.260,6846.150,119.488,173.850,0.000,0.000,-2.000,Bang-Bang,-80.0
1.487,4.520,0.079,6823.120,119.086,163.120,0.000,0.000,-2.000,Bang-Bang,-80.0
1.503,-4.620,-0.081,6799.920,118.681,139.920,0.000,0.000,-2.000,Bang-Bang,-50.0
1.518,-8.310,-0.145,6787.960,118.472,127.960,0.000,0.000,-2.000,Bang-Bang,-37.0
1.532,-11.120,-0.194,6777.240,118.285,117.240,0.000,0.000,-2.000,Bang-Bang,-28.0
1.547,-13.060,-0.228,6769.510,118.150,109.510,0.000,0.000,-2.000,Bang-Bang,-22.0
1.563,-14.990,-0.262,6762.480,118.028,102.480,0.000,0.000,-2.000,Bang-Bang,-19.0
1.579,-16.400,-0.286,6757.730,117.945,97.730,0.000,0.000,-2.000,Bang-Bang,-18.0
1.594,-18.510,-0.323,6753.160,117.865,93.160,0.000,0.000,-2.000,Bang-Bang,-19.0
1.608,-20.260,-0.354,6751.050,117.828,91.050,0.000,0.000,-2.000,Bang-Bang,-20.0
1.627,-22.200,-0.387,6750.520,117.819,90.520,0.000,0.000,-2.000,Bang-Bang,-22.0
1.641,-24.830,-0.433,6751.930,117.843,91.930,0.000,0.000,2.000,Bang-Bang,-25.0
1.657,-27.300,-0.476,6754.740,117.892,94.740,0.000,0.000,2.000,Bang-Bang,-27.0
1.670,-30.110,-0.526,6759.660,117.978,99.660,0.000,0.000,2.000,Bang-Bang,-28.0
1.686,-32.220,-0.562,6764.940,118.070,104.940,0.000,0.000,2.000,Bang-Bang,-26.0
1.703,-33.980,-0.593,6773.020,118.211,113.020,0.000,0.000,2.000,Bang-Bang,-18.0
1.719,-34.850,-0.608,6783.570,118.396,123.570,0.000,0.000,2.000,Bang-Bang,-10.0
1.734,-34.330,-0.599,6794.820,118.592,134.820,0.000,0.000,2.000,Bang-Bang,6.0
1.749,-31.510,-0.550,6810.820,118.871,150.820,0.000,0.000,2.000,Bang-Bang,35.0
1.767,-26.240,-0.458,6828.390,119.178,168.390,0.000,0.000,2.000,Bang-Bang,71.0
1.780,-18.160,-0.317,6850.190,119.558,169.810,0.000,0.000,2.000,Bang-Bang,83.0
1.794,-11.830,-0.206,6868.120,119.871,151.880,0.000,0.000,2.000,Bang-Bang,62.0
1.810,-7.780,-0.136,6883.240,120.135,136.760,0.000,0.000,2.000,Bang-Bang,40.0
1.829,-5.500,-0.096,6896.420,120.365,123.580,0.000,0.000,2.000,Bang-Bang,26.0
1.845,-3.740,-0.065,6911.710,120.632,108.290,0.000,0.000,2.000,Bang-Bang,11.0
1.861,-3.210,-0.056,6921.560,120.804,98.440,0.000,0.000,2.000,Bang-Bang,7.0
1.878,-3.040,-0.053,6929.820,120.948,90.180,0.000,0.000,2.000,Bang-Bang,3.0
1.892,-3.040,-0.053,6937.380,121.080,82.620,0.000,0.000,2.000,Bang-Bang,3.0
1.906,-2.860,-0.050,6941.600,121.154,78.400,0.000,0.000,2.000,Bang-Bang,3.0
1.919,-2.510,-0.044,6944.410,121.203,75.590,0.000,0.000,2.000,Bang-Bang,2.0
1.932,-1.980,-0.035,6945.820,121.227,74.180,0.000,0.000,2.000,Bang-Bang,2.0
1.945,-1.280,-0.022,6945.990,121.230,74.010,0.000,0.000,2.000,Bang-Bang,8.0
1.960,-0.230,-0.004,6944.760,121.209,75.240,0.000,0.000,-2.000,Bang-Bang,13.0
1.977,1.180,0.021,6942.480,121.169,77.520,0.000,0.000,-2.000,Bang-Bang,16.0
1.996,3.110,0.054,6937.200,121.077,82.800,0.000,0.000,-2.000,Bang-Bang,18.0
2.012,5.050,0.088,6929.640,120.945,90.360,0.000,0.000,-2.000,Bang-Bang,16.0
2.025,5.930,0.103,6920.150,120.779,99.850,0.000,0.000,-2.000,Bang-Bang,9.0
2.040,5.750,0.100,6911.360,120.626,108.640,0.000,0.000,-2.000,Bang-Bang,-4.0
2.058,4.700,0.082,6900.110,120.430,119.890,0.000,0.000,-2.000,Bang-Bang,-13.0
2.077,1.180,0.021,6883.410,120.138,136.590,0.000,0.000,-2.000,Bang-Bang,-43.0
2.091,-6.730,-0.117,6861.440,119.755,158.560,0.000,0.000,-2.000,Bang-Bang,-90.0
2.108,-15.520,-0.271,6842.460,119.423,177.540,0.000,0.000,-2.000,Bang-Bang,-120.0
2.125,-27.650,-0.483,6816.970,118.979,156.970,0.000,0.000,-2.000,Bang-Bang,-99.0
2.141,-35.560,-0.621,6796.400,118.620,136.400,0.000,0.000,2.000,Bang-Bang,-64.0
2.158,-40.130,-0.700,6780.050,118.334,120.050,0.000,0.000,2.000,Bang-Bang,-39.0
2.176,-43.120,-0.753,6765.110,118.073,105.110,0.000,0.000,2.000,Bang-Bang,-26.0
2.190,-44.700,-0.780,6752.630,117.856,92.630,0.000,0.000,2.000,Bang-Bang,-16.0
2.204,-45.230,-0.789,6743.490,117.696,83.490,0.000,0.000,2.000,Bang-Bang,-10.0
2.219,-45.050,-0.786,6735.930,117.564,75.930,0.000,0.000,-2.000,Bang-Bang,4.0
2.235,-44.520,-0.777,6729.250,117.448,69.250,0.000,0.000,-2.000,Bang-Bang,3.0
2.249,-43.470,-0.759,6723.450,117.346,63.450,0.000,0.000,-2.000,Bang-Bang,9.0
2.262,-42.760,-0.746,6720.110,117.288,60.110,0.000,0.000,-2.000,Bang-Bang,9.0
2.275,-42.410,-0.740,6718.000,117.251,58.000,0.000,0.000,-2.000,Bang-Bang,6.0
2.291,-42.590,-0.743,6717.120,117.236,57.120,0.000,0.000,2.000,Bang-Bang,-6.0
2.312,-43.120,-0.753,6717.830,117.248,57.830,0.000,0.000,2.000,Bang-Bang,-4.0
2.325,-44.870,-0.783,6721.340,117.310,61.340,0.000,0.000,2.000,Bang-Bang,-13.0
2.339,-46.100,-0.805,6725.390,117.380,65.390,0.000,0.000,2.000,Bang-Bang,-16.0
2.354,-47.330,-0.826,6730.830,117.475,70.830,0.000,0.000,2.000,Bang-Bang,-13.0
2.366,-48.040,-0.838,6737.340,117.589,77.340,0.000,0.000,2.000,Bang-Bang,-10.0
2.378,-48.390,-0.845,6743.840,117.702,83.840,0.000,0.000,2.000,Bang-Bang,-6.0
2.396,-48.390,-0.845,6751.400,117.834,91.400,0.000,0.000,2.000,Bang-Bang,-3.0
2.412,-47.160,-0.823,6764.060,118.055,104.060,0.000,0.000,2.000,Bang-Bang,11.0
2.436,-45.230,-0.789,6775.660,118.258,115.660,0.000,0.000,2.000,Bang-Bang,29.0
2.450,-36.960,-0.645,6802.380,118.724,142.380,0.000,0.000,2.000,Bang-Bang,75.0
2.466,-28.350,-0.495,6821.360,119.055,161.360,0.000,0.000,2.000,Bang-Bang,120.0
2.482,-15.520,-0.271,6844.740,119.463,175.260,0.000,0.000,2.000,Bang-Bang,146.0
2.498,-2.160,-0.038,6870.050,119.905,149.950,0.000,0.000,2.000,Bang-Bang,108.0
2.512,5.930,0.103,6889.390,120.243,130.610,0.000,0.000,2.000,Bang-Bang,74.0
2.529,10.850,0.189,6905.210,120.519,114.790,0.000,0.000,2.000,Bang-Bang,48.0
2.544,14.890,0.260,6921.030,120.795,98.970,0.000,0.000,2.000,Bang-Bang,33.0
2.558,17.180,0.300,6932.280,120.991,87.720,0.000,0.000,2.000,Bang-Bang,26.0
2.573,19.110,0.334,6942.830,121.175,77.170,0.000,0.000,2.000,Bang-Bang,20.0
2.585,20.690,0.361,6951.620,121.329,68.380,0.000,0.000,2.000,Bang-Bang,18.0
2.598,22.100,0.386,6957.770,121.436,62.230,0.000,0.000,2.000,Bang-Bang,18.0
2.610,23.680,0.413,6963.390,121.534,56.610,0.000,0.000,2.000,Bang-Bang,21.0
2.622,25.440,0.444,6967.440,121.605,52.560,0.000,0.000,2.000,Bang-Bang,24.0
2.637,27.550,0.481,6970.600,121.660,49.400,0.000,0.000,2.000,Bang-Bang,29.0
2.650,30.360,0.530,6972.890,121.700,47.110,0.000,0.000,-2.000,Bang-Bang,35.0
2.665,33.520,0.585,6973.590,121.712,46.410,0.000,0.000,-2.000,Bang-Bang,42.0
2.678,38.090,0.665,6972.710,121.697,47.290,0.000,0.000,-2.000,Bang-Bang,49.0
2.691,41.610,0.726,6970.780,121.663,49.220,0.000,0.000,-2.000,Bang-Bang,49.0
2.704,45.480,0.794,6967.960,121.614,52.040,0.000,0.000,-2.000,Bang-Bang,46.0
2.718,48.990,0.855,6964.270,121.549,55.730,0.000,0.000,-2.000,Bang-Bang,43.0
2.731,52.330,0.913,6959.170,121.460,60.830,0.000,0.000,-2.000,Bang-Bang,39.0
2.745,55.320,0.966,6953.370,121.359,66.630,0.000,0.000,-2.000,Bang-Bang,34.0
2.758,57.780,1.008,6946.690,121.243,73.310,0.000,0.000,-2.000,Bang-Bang,30.0
2.774,59.890,1.045,6938.610,121.102,81.390,0.000,0.000,-2.000,Bang-Bang,23.0
2.789,61.120,1.067,6928.940,120.933,91.060,0.000,0.000,-2.000,Bang-Bang,16.0
2.803,61.470,1.073,6915.410,120.697,104.590,0.000,0.000,-2.000,Bang-Bang,-8.0
2.820,60.770,1.061,6903.980,120.497,116.020,0.000,0.000,-2.000,Bang-Bang,-7.0
2.833,57.080,0.996,6884.470,120.157,135.530,0.000,0.000,-2.000,Bang-Bang,-49.0
2.849,51.630,0.901,6868.120,119.871,151.880,0.000,0.000,-2.000,Bang-Bang,-84.0
2.862,40.380,0.705,6843.160,119.436,176.840,0.000,0.000,-2.000,Bang-Bang,-133.0
2.877,30.710,0.536,6822.590,119.077,162.590,0.000,0.000,-2.000,Bang-Bang,-119.0
2.891,22.100,0.386,6801.150,118.702,141.150,0.000,0.000,-2.000,Bang-Bang,-79.0
2.906,17.180,0.300,6784.270,118.408,124.270,0.000,0.000,-2.000,Bang-Bang,-52.0
2.918,13.660,0.238,6767.400,118.113,107.400,0.000,0.000,-2.000,Bang-Bang,-32.0
2.932,12.080,0.211,6755.090,117.899,95.090,0.000,0.000,-2.000,Bang-Bang,-19.0
2.946,10.850,0.189,6743.490,117.696,83.490,0.000,0.000,-2.000,Bang-Bang,-15.0
2.960,10.150,0.177,6732.770,117.509,72.770,0.000,0.000,-2.000,Bang-Bang,-10.0
2.977,9.620,0.168,6723.800,117.352,63.800,0.000,0.000,-2.000,Bang-Bang,-6.0
2.993,9.090,0.159,6713.080,117.165,53.080,0.000,0.000,-2.000,Bang-Bang,-5.0
3.007,8.210,0.143,6705.520,117.033,45.520,0.000,0.000,-2.000,Bang-Bang,-8.0
3.020,6.810,0.119,6699.900,116.935,39.900,0.000,0.000,-2.000,Bang-Bang,-16.0
3.035,5.220,0.091,6696.380,116.874,36.380,0.000,0.000,-2.000,Bang-Bang,-22.0
3.048,2.410,0.042,6693.750,116.828,33.750,0.000,0.000,-2.000,Bang-Bang,-33.0
3.060,-0.750,-0.013,6692.870,116.813,32.870,0.000,0.000,-2.000,Bang-Bang,-43.0
3.074,-4.800,-0.084,6693.220,116.819,33.220,0.000,0.000,2.000,Bang-Bang,-51.0
3.090,-9.370,-0.164,6695.150,116.852,35.150,0.000,0.000,2.000,Bang-Bang,-60.0
3.103,-15.340,-0.268,6699.020,116.920,39.020,0.000,0.000,2.000,Bang-Bang,-67.0
3.117,-20.440,-0.357,6703.410,116.997,43.410,0.000,0.000,2.000,Bang-Bang,-66.0
3.130,-25.710,-0.449,6709.040,117.095,49.040,0.000,0.000,2.000,Bang-Bang,-61.0
3.143,-30.280,-0.528,6715.370,117.205,55.370,0.000,0.000,2.000,Bang-Bang,-54.0
3.155,-34.150,-0.596,6721.870,117.319,61.870,0.000,0.000,2.000,Bang-Bang,-48.0
3.168,-37.490,-0.654,6729.430,117.451,69.430,0.000,0.000,2.000,Bang-Bang,-42.0
3.180,-40.300,-0.703,6737.870,117.598,77.870,0.000,0.000,2.000,Bang-Bang,-35.0
3.193,-42.590,-0.743,6747.180,117.761,87.180,0.000,0.000,2.000,Bang-Bang,-27.0
3.206,-44.000,-0.768,6756.850,117.929,96.850,0.000,0.000,2.000,Bang-Bang,-20.0
3.220,-44.520,-0.777,6768.280,118.129,108.280,0.000,0.000,2.000,Bang-Bang,-13.0
3.235,-43.640,-0.762,6783.220,118.390,123.220,0.000,0.000,2.000,Bang-Bang,5.0
3.249,-40.660,-0.710,6801.150,118.702,141.150,0.000,0.000,2.000,Bang-Bang,45.0
3.265,-33.980,-0.593,6822.070,119.068,162.070,0.000,0.000,2.000,Bang-Bang,96.0
3.279,-22.550,-0.394,6849.490,119.546,170.510,0.000,0.000,2.000,Bang-Bang,120.0
3.296,-14.290,-0.249,6870.760,119.917,149.240,0.000,0.000,2.000,Bang-Bang,85.0
3.316,-8.310,-0.145,6893.260,120.310,126.740,0.000,0.000,2.000,Bang-Bang,48.0
3.334,-5.150,-0.090,6914.880,120.687,105.120,0.000,0.000,2.000,Bang-Bang,17.0
3.351,-4.440,-0.077,6933.330,121.009,86.670,0.000,0.000,2.000,Bang-Bang,7.0
3.368,-4.800,-0.084,6945.820,121.227,74.180,0.000,0.000,2.000,Bang-Bang,-6.0
3.383,-6.030,-0.105,6960.930,121.491,59.070,0.000,0.000,2.000,Bang-Bang,-9.0
3.398,-7.260,-0.127,6970.420,121.657,49.580,0.000,0.000,2.000,Bang-Bang,-12.0
3.415,-8.310,-0.145,6979.040,121.807,40.960,0.000,0.000,2.000,Bang-Bang,-12.0
3.431,-8.840,-0.154,6986.770,121.942,33.230,0.000,0.000,2.000,Bang-Bang,-8.0
3.446,-9.010,-0.157,6992.050,122.034,27.950,0.000,0.000,2.000,Bang-Bang,-4.0
3.462,-8.140,-0.142,6996.090,122.105,23.910,0.000,0.000,2.000,Bang-Bang,3.0
3.482,-6.730,-0.117,6998.370,122.145,21.630,0.000,0.000,2.000,Bang-Bang,16.0
3.496,-2.690,-0.047,6999.600,122.166,20.400,0.000,0.000,2.000,Bang-Bang,34.0
3.508,0.830,0.014,6998.550,122.148,21.450,0.000,0.000,-2.000,Bang-Bang,43.0
3.525,4.520,0.079,6996.620,122.114,23.380,0.000,0.000,-2.000,Bang-Bang,50.0
3.539,9.970,0.174,6992.570,122.043,27.430,0.000,0.000,-2.000,Bang-Bang,58.0
3.556,14.540,0.254,6988.350,121.970,31.650,0.000,0.000,-2.000,Bang-Bang,56.0
3.571,19.990,0.349,6982.030,121.859,37.970,0.000,0.000,-2.000,Bang-Bang,49.0
3.585,23.500,0.410,6976.930,121.770,43.070,0.000,0.000,-2.000,Bang-Bang,44.0
3.598,27.720,0.484,6969.190,121.635,50.810,0.000,0.000,-2.000,Bang-Bang,39.0
3.610,30.360,0.530,6962.690,121.522,57.310,0.000,0.000,-2.000,Bang-Bang,33.0
3.623,32.470,0.567,6955.130,121.390,64.870,0.000,0.000,-2.000,Bang-Bang,27.0
3.636,34.050,0.594,6947.220,121.252,72.780,0.000,0.000,-2.000,Bang-Bang,19.0
3.649,35.280,0.616,6937.910,121.089,82.090,0.000,0.000,-2.000,Bang-Bang,16.0
3.661,35.630,0.622,6927.710,120.911,92.290,0.000,0.000,-2.000,Bang-Bang,8.0
3.675,35.110,0.613,6916.990,120.724,103.010,0.000,0.000,-2.000,Bang-Bang,-6.0
3.691,33.350,0.582,6903.100,120.482,116.900,0.000,0.000,-2.000,Bang-Bang,-24.0
3.711,28.780,0.502,6884.470,120.157,135.530,0.000,0.000,-2.000,Bang-Bang,-62.0
3.725,17.180,0.300,6856.170,119.663,163.830,0.000,0.000,-2.000,Bang-Bang,-129.0
3.747,5.220,0.091,6832.960,119.258,172.960,0.000,0.000,-2.000,Bang-Bang,-149.0
3.763,-10.420,-0.182,6798.160,118.650,138.160,0.000,0.000,-2.000,Bang-Bang,-82.0
3.780,-16.220,-0.283,6780.050,118.334,120.050,0.000,0.000,-2.000,Bang-Bang,-52.0
3.793,-20.260,-0.354,6759.840,117.981,99.840,0.000,0.000,-2.000,Bang-Bang,-30.0
3.807,-22.020,-0.384,6748.060,117.776,88.060,0.000,0.000,-2.000,Bang-Bang,-21.0
3.822,-23.250,-0.406,6734.880,117.546,74.880,0.000,0.000,-2.000,Bang-Bang,-13.0
3.834,-23.960,-0.418,6723.100,117.340,63.100,0.000,0.000,-2.000,Bang-Bang,-9.0
3.848,-24.480,-0.427,6715.010,117.199,55.010,0.000,0.000,-2.000,Bang-Bang,-7.0
3.861,-25.190,-0.440,6706.050,117.043,46.050,0.000,0.000,-2.000,Bang-Bang,-6.0
3.874,-25.890,-0.452,6698.840,116.917,38.840,0.000,0.000,-2.000,Bang-Bang,-7.0
3.886,-27.120,-0.473,6693.040,116.816,33.040,0.000,0.000,-2.000,Bang-Bang,-14.0
3.899,-28.530,-0.498,6688.650,116.739,28.650,0.000,0.000,-2.000,Bang-Bang,-21.0
3.912,-30.990,-0.541,6684.600,116.668,24.600,0.000,0.000,2.000,Bang-Bang,-32.0
3.928,-33.800,-0.590,6682.320,116.628,22.320,0.000,0.000,2.000,Bang-Bang,-41.0
3.941,-38.720,-0.676,6680.740,116.601,20.740,0.000,0.000,2.000,Bang-Bang,-53.0
3.956,-42.590,-0.743,6680.390,116.595,20.390,0.000,0.000,2.000,Bang-Bang,-50.0
3.968,-46.980,-0.820,6680.390,116.595,20.390,0.000,0.000,2.000,Bang-Bang,-50.0
3.980,-50.850,-0.887,6680.740,116.601,20.740,0.000,0.000,2.000,Bang-Bang,-46.0
3.993,-54.010,-0.943,6681.090,116.607,21.090,0.000,0.000,2.000,Bang-Bang,-45.0
4.006,-57.530,-1.004,6681.970,116.622,21.970,0.000,0.000,2.000,Bang-Bang,-41.0
4.018,-60.340,-1.053,6683.020,116.641,23.020,0.000,0.000,2.000,Bang-Bang,-39.0
4.031,-62.980,-1.099,6684.250,116.662,24.250,0.000,0.000,2.000,Bang-Bang,-36.0
4.043,-65.790,-1.148,6685.830,116.690,25.830,0.000,0.000,2.000,Bang-Bang,-33.0
4.055,-67.900,-1.185,6687.590,116.720,27.590,0.000,0.000,2.000,Bang-Bang,-30.0
4.068,-70.010,-1.222,6689.530,116.754,29.530,0.000,0.000,2.000,Bang-Bang,-27.0
4.080,-71.770,-1.253,6691.990,116.797,31.990,0.000,0.000,2.000,Bang-Bang,-24.0
4.093,-73.530,-1.283,6694.800,116.846,34.800,0.000,0.000,2.000,Bang-Bang,-22.0
4.105,-74.930,-1.308,6698.140,116.905,38.140,0.000,0.000,2.000,Bang-Bang,-19.0
4.117,-76.340,-1.332,6702.180,116.975,42.180,0.000,0.000,2.000,Bang-Bang,-16.0
4.130,-77.220,-1.348,6706.230,117.046,46.230,0.000,0.000,2.000,Bang-Bang,-15.0
4.144,-78.100,-1.363,6710.970,117.129,50.970,0.000,0.000,2.000,Bang-Bang,-11.0
4.157,-78.620,-1.372,6717.480,117.242,57.480,0.000,0.000,2.000,Bang-Bang,-8.0
4.172,-78.980,-1.378,6723.980,117.356,63.980,0.000,0.000,2.000,Bang-Bang,-7.0
