Time(s),Motor_Angle(deg),Motor_Angle(rad),Pendulum_Angle(deg),Pendulum_Angle(rad),Pendulum_Angle_From_Upright(deg),Motor_Velocity(rad/s),Pendulum_Velocity(rad/s),Motor_Voltage(V),Controller_Mode,Motor_RPM
0.971,-35.380,-0.617,365.620,6.381,174.380,0.000,0.000,2.000,Bang-Bang,14.0
0.983,-33.620,-0.587,367.030,6.406,172.970,0.000,0.000,2.000,Bang-Bang,20.0
0.997,-31.870,-0.556,368.430,6.430,171.570,0.000,0.000,2.000,Bang-Bang,23.0
1.010,-29.760,-0.519,370.010,6.458,169.990,0.000,0.000,2.000,Bang-Bang,27.0
1.023,-27.470,-0.479,371.600,6.486,168.400,0.000,0.000,2.000,Bang-Bang,30.0
1.036,-25.010,-0.437,373.180,6.513,166.820,0.000,0.000,2.000,Bang-Bang,32.0
1.049,-22.370,-0.390,374.760,6.541,165.240,0.000,0.000,2.000,Bang-Bang,33.0
1.062,-19.910,-0.347,375.820,6.559,164.180,0.000,0.000,2.000,Bang-Bang,34.0
1.074,-16.750,-0.292,377.050,6.581,162.950,0.000,0.000,2.000,Bang-Bang,35.0
1.087,-14.290,-0.249,377.750,6.593,162.250,0.000,0.000,2.000,Bang-Bang,36.0
1.100,-11.300,-0.197,378.450,6.605,161.550,0.000,0.000,2.000,Bang-Bang,37.0
1.112,-8.660,-0.151,378.800,6.611,161.200,0.000,0.000,2.000,Bang-Bang,37.0
1.125,-5.850,-0.102,378.800,6.611,161.200,0.000,0.000,-2.000,Bang-Bang,38.0
1.139,-2.690,-0.047,378.630,6.608,161.370,0.000,0.000,-2.000,Bang-Bang,39.0
1.152,0.650,0.011,378.100,6.599,161.900,0.000,0.000,-2.000,Bang-Bang,40.0
1.165,3.290,0.057,376.870,6.578,163.130,0.000,0.000,-2.000,Bang-Bang,33.0
1.177,5.220,0.091,374.580,6.538,165.420,0.000,0.000,-2.000,Bang-Bang,23.0
1.190,6.280,0.110,371.420,6.483,168.580,0.000,0.000,-2.000,Bang-Bang,13.0
1.202,6.450,0.113,367.550,6.415,172.450,0.000,0.000,-2.000,Bang-Bang,9.0
1.217,6.100,0.106,362.100,6.320,177.900,0.000,0.000,-2.000,Bang-Bang,-4.0
1.232,4.870,0.085,355.420,6.203,175.420,0.000,0.000,-2.000,Bang-Bang,-14.0
1.251,3.110,0.054,348.390,6.081,168.390,0.000,0.000,-2.000,Bang-Bang,-19.0
1.267,0.480,0.008,338.900,5.915,158.900,0.000,0.000,-2.000,Bang-Bang,-21.0
1.284,-1.100,-0.019,332.920,5.811,152.920,0.000,0.000,-2.000,Bang-Bang,-20.0
1.299,-3.210,-0.056,326.420,5.697,146.420,0.000,0.000,-2.000,Bang-Bang,-18.0
1.311,-4.620,-0.081,321.850,5.617,141.850,0.000,0.000,-2.000,Bang-Bang,-16.0
1.327,-5.850,-0.102,319.040,5.568,139.040,0.000,0.000,-2.000,Bang-Bang,-15.0
1.339,-7.260,-0.127,316.400,5.522,136.400,0.000,0.000,-2.000,Bang-Bang,-14.0
1.352,-8.140,-0.142,315.350,5.504,135.350,0.000,0.000,-2.000,Bang-Bang,-14.0
1.364,-9.370,-0.164,315.000,5.498,135.000,0.000,0.000,-2.000,Bang-Bang,-14.0
1.376,-10.420,-0.182,315.350,5.504,135.350,0.000,0.000,2.000,Bang-Bang,-14.0
1.392,-11.480,-0.200,316.400,5.522,136.400,0.000,0.000,2.000,Bang-Bang,-14.0
1.406,-12.710,-0.222,318.690,5.562,138.690,0.000,0.000,2.000,Bang-Bang,-14.0
1.422,-13.410,-0.234,321.670,5.614,141.670,0.000,0.000,2.000,Bang-Bang,-11.0
1.435,-13.410,-0.234,328.000,5.725,148.000,0.000,0.000,2.000,Bang-Bang,5.0
1.450,-12.530,-0.219,333.980,5.829,153.980,0.000,0.000,2.000,Bang-Bang,10.0
1.464,-10.250,-0.179,342.940,5.985,162.940,0.000,0.000,2.000,Bang-Bang,28.0
1.478,-6.910,-0.121,352.960,6.160,172.960,0.000,0.000,2.000,Bang-Bang,44.0
1.492,-2.860,-0.050,363.510,6.344,176.490,0.000,0.000,2.000,Bang-Bang,52.0
1.505,1.530,0.027,374.580,6.538,165.420,0.000,0.000,2.000,Bang-Bang,50.0
1.520,5.220,0.091,383.900,6.700,156.100,0.000,0.000,2.000,Bang-Bang,43.0
1.533,8.560,0.149,393.750,6.872,146.250,0.000,0.000,2.000,Bang-Bang,34.0
1.546,10.850,0.189,400.780,6.995,139.220,0.000,0.000,2.000,Bang-Bang,27.0
1.560,12.610,0.220,406.930,7.102,133.070,0.000,0.000,2.000,Bang-Bang,21.0
1.573,14.190,0.248,412.380,7.197,127.620,0.000,0.000,2.000,Bang-Bang,18.0
1.586,15.420,0.269,416.250,7.265,123.750,0.000,0.000,2.000,Bang-Bang,15.0
1.598,16.470,0.287,419.060,7.314,120.940,0.000,0.000,2.000,Bang-Bang,14.0
1.611,17.350,0.303,420.640,7.342,119.360,0.000,0.000,2.000,Bang-Bang,13.0
1.624,18.230,0.318,421.340,7.354,118.660,0.000,0.000,2.000,Bang-Bang,11.0
1.637,19.110,0.334,421.170,7.351,118.830,0.000,0.000,-2.000,Bang-Bang,11.0
1.652,19.990,0.349,419.940,7.329,120.060,0.000,0.000,-2.000,Bang-Bang,10.0
1.665,20.870,0.364,416.950,7.277,123.050,0.000,0.000,-2.000,Bang-Bang,10.0
1.678,21.220,0.370,413.260,7.213,126.740,0.000,0.000,-2.000,Bang-Bang,8.0
1.693,21.040,0.367,407.980,7.121,132.020,0.000,0.000,-2.000,Bang-Bang,-5.0
1.708,19.810,0.346,400.420,6.989,139.580,0.000,0.000,-2.000,Bang-Bang,-16.0
1.723,17.180,0.300,391.110,6.826,148.890,0.000,0.000,-2.000,Bang-Bang,-32.0
1.736,12.960,0.226,379.680,6.627,160.320,0.000,0.000,-2.000,Bang-Bang,-55.0
1.749,7.510,0.131,367.380,6.412,172.620,0.000,0.000,-2.000,Bang-Bang,-77.0
1.765,0.300,0.005,352.790,6.157,172.790,0.000,0.000,-2.000,Bang-Bang,-85.0
1.777,-6.730,-0.117,337.670,5.893,157.670,0.000,0.000,-2.000,Bang-Bang,-73.0
1.792,-11.650,-0.203,326.420,5.697,146.420,0.000,0.000,-2.000,Bang-Bang,-59.0
1.807,-15.870,-0.277,315.520,5.507,135.520,0.000,0.000,-2.000,Bang-Bang,-46.0
1.822,-19.390,-0.338,305.500,5.332,125.500,0.000,0.000,-2.000,Bang-Bang,-36.0
1.835,-22.020,-0.384,297.770,5.197,117.770,0.000,0.000,-2.000,Bang-Bang,-29.0
1.849,-24.310,-0.424,291.260,5.083,111.260,0.000,0.000,-2.000,Bang-Bang,-26.0
1.861,-26.240,-0.458,286.170,4.995,106.170,0.000,0.000,-2.000,Bang-Bang,-24.0
1.873,-28.000,-0.489,282.830,4.936,102.830,0.000,0.000,-2.000,Bang-Bang,-23.0
1.887,-29.760,-0.519,280.540,4.896,100.540,0.000,0.000,2.000,Bang-Bang,-23.0
1.903,-31.690,-0.553,279.140,4.872,99.140,0.000,0.000,2.000,Bang-Bang,-24.0
1.917,-34.150,-0.596,279.140,4.872,99.140,0.000,0.000,2.000,Bang-Bang,-25.0
1.929,-36.260,-0.633,280.540,4.896,100.540,0.000,0.000,2.000,Bang-Bang,-24.0
1.944,-37.840,-0.660,282.830,4.936,102.830,0.000,0.000,2.000,Bang-Bang,-20.0
1.958,-39.250,-0.685,287.050,5.010,107.050,0.000,0.000,2.000,Bang-Bang,-15.0
1.971,-40.130,-0.700,292.320,5.102,112.320,0.000,0.000,2.000,Bang-Bang,-11.0
1.983,-40.300,-0.703,299.350,5.225,119.350,0.000,0.000,2.000,Bang-Bang,-6.0
1.996,-39.780,-0.694,306.910,5.357,126.910,0.000,0.000,2.000,Bang-Bang,4.0
2.011,-38.370,-0.670,316.400,5.522,136.400,0.000,0.000,2.000,Bang-Bang,19.0
2.031,-35.210,-0.615,329.060,5.743,149.060,0.000,0.000,2.000,Bang-Bang,45.0
2.043,-27.300,-0.476,350.150,6.111,170.150,0.000,0.000,2.000,Bang-Bang,82.0
2.055,-20.790,-0.363,364.920,6.369,175.080,0.000,0.000,2.000,Bang-Bang,93.0
2.068,-13.940,-0.243,380.390,6.639,159.610,0.000,0.000,2.000,Bang-Bang,81.0
2.081,-8.660,-0.151,393.920,6.875,146.080,0.000,0.000,2.000,Bang-Bang,63.0
2.097,-4.800,-0.084,406.230,7.090,133.770,0.000,0.000,2.000,Bang-Bang,44.0
2.110,-1.630,-0.028,418.880,7.311,121.120,0.000,0.000,2.000,Bang-Bang,31.0
2.127,0.130,0.002,427.670,7.464,112.330,0.000,0.000,2.000,Bang-Bang,22.0
2.142,1.880,0.033,438.040,7.645,101.960,0.000,0.000,2.000,Bang-Bang,17.0
2.155,3.110,0.054,445.250,7.771,94.750,0.000,0.000,2.000,Bang-Bang,13.0
2.174,3.990,0.070,450.000,7.854,90.000,0.000,0.000,2.000,Bang-Bang,12.0
2.186,5.400,0.094,455.090,7.943,84.910,0.000,0.000,2.000,Bang-Bang,12.0
2.203,6.450,0.113,456.850,7.974,83.150,0.000,0.000,2.000,Bang-Bang,14.0
2.216,8.040,0.140,457.730,7.989,82.270,0.000,0.000,2.000,Bang-Bang,16.0
2.229,9.440,0.165,457.030,7.977,82.970,0.000,0.000,-2.000,Bang-Bang,18.0
2.247,11.200,0.195,454.920,7.940,85.080,0.000,0.000,-2.000,Bang-Bang,21.0
2.267,13.660,0.238,450.350,7.860,89.650,0.000,0.000,-2.000,Bang-Bang,23.0
2.282,15.950,0.278,442.260,7.719,97.740,0.000,0.000,-2.000,Bang-Bang,18.0
2.297,16.830,0.294,435.230,7.596,104.770,0.000,0.000,-2.000,Bang-Bang,12.0
2.312,17.180,0.300,424.680,7.412,115.320,0.000,0.000,-2.000,Bang-Bang,5.0
2.328,16.120,0.281,413.780,7.222,126.220,0.000,0.000,-2.000,Bang-Bang,-11.0
2.345,13.310,0.232,400.420,6.989,139.580,0.000,0.000,-2.000,Bang-Bang,-38.0
2.358,6.630,0.116,380.390,6.639,159.610,0.000,0.000,-2.000,Bang-Bang,-79.0
2.374,-1.810,-0.032,361.230,6.305,178.770,0.000,0.000,-2.000,Bang-Bang,-109.0
2.392,-11.830,-0.206,338.900,5.915,158.900,0.000,0.000,-2.000,Bang-Bang,-92.0
2.408,-19.560,-0.341,317.980,5.550,137.980,0.000,0.000,-2.000,Bang-Bang,-58.0
2.422,-23.780,-0.415,301.990,5.271,121.990,0.000,0.000,-2.000,Bang-Bang,-37.0
2.435,-26.240,-0.458,290.560,5.071,110.560,0.000,0.000,-2.000,Bang-Bang,-27.0
2.447,-27.820,-0.486,280.010,4.887,100.010,0.000,0.000,-2.000,Bang-Bang,-20.0
2.460,-28.880,-0.504,272.100,4.749,92.100,0.000,0.000,2.000,Bang-Bang,-15.0
2.476,-29.930,-0.522,264.720,4.620,84.720,0.000,0.000,2.000,Bang-Bang,-13.0
2.488,-30.990,-0.541,257.160,4.488,77.160,0.000,0.000,2.000,Bang-Bang,-11.0
2.502,-31.690,-0.553,252.590,4.409,72.590,0.000,0.000,2.000,Bang-Bang,-9.0
2.519,-32.220,-0.562,248.730,4.341,68.730,0.000,0.000,2.000,Bang-Bang,-8.0
2.534,-32.920,-0.575,245.210,4.280,65.210,0.000,0.000,2.000,Bang-Bang,-6.0
2.547,-33.270,-0.581,243.630,4.252,63.630,0.000,0.000,2.000,Bang-Bang,-6.0
2.561,-33.620,-0.587,243.280,4.246,63.280,0.000,0.000,2.000,Bang-Bang,-4.0
2.577,-33.980,-0.593,244.160,4.261,64.160,0.000,0.000,2.000,Bang-Bang,-4.0
2.591,-34.150,-0.596,246.440,4.301,66.440,0.000,0.000,2.000,Bang-Bang,-3.0
2.604,-34.330,-0.599,250.130,4.366,70.130,0.000,0.000,2.000,Bang-Bang,-3.0
2.617,-34.330,-0.599,254.000,4.433,74.000,0.000,0.000,2.000,Bang-Bang,-3.0
2.632,-33.980,-0.593,259.620,4.531,79.620,0.000,0.000,2.000,Bang-Bang,3.0
2.647,-33.270,-0.581,266.480,4.651,86.480,0.000,0.000,2.000,Bang-Bang,2.0
2.661,-32.040,-0.559,276.150,4.820,96.150,0.000,0.000,2.000,Bang-Bang,13.0
2.675,-30.110,-0.526,285.460,4.982,105.460,0.000,0.000,2.000,Bang-Bang,25.0
2.692,-26.940,-0.470,297.420,5.191,117.420,0.000,0.000,2.000,Bang-Bang,39.0
2.705,-21.670,-0.378,312.890,5.461,132.890,0.000,0.000,2.000,Bang-Bang,66.0
2.720,-14.820,-0.259,328.350,5.731,148.350,0.000,0.000,2.000,Bang-Bang,99.0
2.735,-3.570,-0.062,348.570,6.084,168.570,0.000,0.000,2.000,Bang-Bang,142.0
2.753,9.790,0.171,370.720,6.470,169.280,0.000,0.000,2.000,Bang-Bang,150.0
2.767,23.500,0.410,395.150,6.897,144.850,0.000,0.000,2.000,Bang-Bang,106.0
2.782,30.890,0.539,411.320,7.179,128.680,0.000,0.000,-2.000,Bang-Bang,74.0
2.797,36.340,0.634,425.910,7.434,114.090,0.000,0.000,-2.000,Bang-Bang,56.0
2.810,40.730,0.711,439.620,7.673,100.380,0.000,0.000,-2.000,Bang-Bang,39.0
2.825,43.190,0.754,449.470,7.845,90.530,0.000,0.000,-2.000,Bang-Bang,30.0
2.841,45.130,0.788,458.960,8.010,81.040,0.000,0.000,-2.000,Bang-Bang,21.0
2.855,46.710,0.815,468.280,8.173,71.720,0.000,0.000,-2.000,Bang-Bang,14.0
2.867,47.410,0.827,474.080,8.274,65.920,0.000,0.000,-2.000,Bang-Bang,11.0
2.880,47.760,0.834,479.000,8.360,61.000,0.000,0.000,-2.000,Bang-Bang,6.0
2.895,47.940,0.837,483.220,8.434,56.780,0.000,0.000,-2.000,Bang-Bang,6.0
2.909,48.110,0.840,487.080,8.501,52.920,0.000,0.000,-2.000,Bang-Bang,3.0
2.922,47.940,0.837,489.370,8.541,50.630,0.000,0.000,2.000,Bang-Bang,-2.0
2.941,47.760,0.834,490.950,8.569,49.050,0.000,0.000,2.000,Bang-Bang,-2.0
2.955,47.410,0.827,491.480,8.578,48.520,0.000,0.000,2.000,Bang-Bang,-2.0
2.969,47.410,0.827,490.420,8.559,49.580,0.000,0.000,-2.000,Bang-Bang,-2.0
2.985,47.940,0.837,487.960,8.517,52.040,0.000,0.000,-2.000,Bang-Bang,2.0
3.000,48.990,0.855,483.570,8.440,56.430,0.000,0.000,-2.000,Bang-Bang,8.0
3.015,50.050,0.874,477.770,8.339,62.230,0.000,0.000,-2.000,Bang-Bang,11.0
3.030,50.580,0.883,471.790,8.234,68.210,0.000,0.000,-2.000,Bang-Bang,7.0
3.045,50.750,0.886,463.350,8.087,76.650,0.000,0.000,-2.000,Bang-Bang,7.0
3.059,50.220,0.877,453.690,7.918,86.310,0.000,0.000,-2.000,Bang-Bang,-3.0
3.074,48.990,0.855,444.370,7.756,95.630,0.000,0.000,-2.000,Bang-Bang,-13.0
3.090,46.710,0.815,431.890,7.538,108.110,0.000,0.000,-2.000,Bang-Bang,-28.0
3.105,42.490,0.742,416.770,7.274,123.230,0.000,0.000,-2.000,Bang-Bang,-51.0
3.119,35.460,0.619,398.840,6.961,141.160,0.000,0.000,-2.000,Bang-Bang,-88.0
3.134,26.140,0.456,380.560,6.642,159.440,0.000,0.000,-2.000,Bang-Bang,-136.0
3.149,11.900,0.208,356.830,6.228,176.830,0.000,0.000,-2.000,Bang-Bang,-166.0
3.165,-1.630,-0.028,333.450,5.820,153.450,0.000,0.000,-2.000,Bang-Bang,-132.0
3.181,-10.420,-0.182,315.870,5.513,135.870,0.000,0.000,-2.000,Bang-Bang,-94.0
3.197,-18.860,-0.329,293.900,5.130,113.900,0.000,0.000,-2.000,Bang-Bang,-59.0
3.209,-23.430,-0.409,278.610,4.863,98.610,0.000,0.000,-2.000,Bang-Bang,-44.0
3.231,-26.420,-0.461,267.360,4.666,87.360,0.000,0.000,-2.000,Bang-Bang,-36.0
3.248,-30.110,-0.526,251.710,4.393,71.710,0.000,0.000,2.000,Bang-Bang,-28.0
3.264,-32.920,-0.575,241.170,4.209,61.170,0.000,0.000,2.000,Bang-Bang,-28.0
3.278,-36.080,-0.630,232.200,4.053,52.200,0.000,0.000,2.000,Bang-Bang,-31.0
3.292,-38.720,-0.676,226.580,3.955,46.580,0.000,0.000,2.000,Bang-Bang,-32.0
3.305,-41.360,-0.722,221.660,3.869,41.660,0.000,0.000,2.000,Bang-Bang,-31.0
3.320,-43.640,-0.762,217.960,3.804,37.960,0.000,0.000,2.000,Bang-Bang,-30.0
3.333,-46.460,-0.811,214.450,3.743,34.450,0.000,0.000,2.000,Bang-Bang,-29.0
3.345,-48.570,-0.848,212.160,3.703,32.160,0.000,0.000,2.000,Bang-Bang,-28.0
3.358,-50.500,-0.881,210.410,3.672,30.410,0.000,0.000,2.000,Bang-Bang,-27.0
3.371,-52.610,-0.918,209.170,3.651,29.170,0.000,0.000,2.000,Bang-Bang,-26.0
3.384,-54.540,-0.952,208.470,3.638,28.470,0.000,0.000,2.000,Bang-Bang,-25.0
3.397,-56.480,-0.986,208.120,3.632,28.120,0.000,0.000,2.000,Bang-Bang,-23.0
3.409,-58.060,-1.013,208.300,3.636,28.300,0.000,0.000,2.000,Bang-Bang,-21.0
3.421,-59.640,-1.041,208.820,3.645,28.820,0.000,0.000,2.000,Bang-Bang,-20.0
3.434,-61.050,-1.066,209.700,3.660,29.700,0.000,0.000,2.000,Bang-Bang,-18.0
3.447,-62.280,-1.087,211.110,3.685,31.110,0.000,0.000,2.000,Bang-Bang,-17.0
3.459,-63.510,-1.108,213.040,3.718,33.040,0.000,0.000,2.000,Bang-Bang,-14.0
3.471,-64.390,-1.124,215.330,3.758,35.330,0.000,0.000,2.000,Bang-Bang,-13.0
3.484,-65.260,-1.139,217.960,3.804,37.960,0.000,0.000,2.000,Bang-Bang,-11.0
3.496,-65.970,-1.151,221.300,3.862,41.300,0.000,0.000,2.000,Bang-Bang,-9.0
3.510,-66.500,-1.161,225.170,3.930,45.170,0.000,0.000,2.000,Bang-Bang,-8.0
3.523,-67.020,-1.170,230.270,4.019,50.270,0.000,0.000,2.000,Bang-Bang,-7.0
3.536,-67.020,-1.170,235.720,4.114,55.720,0.000,0.000,2.000,Bang-Bang,-4.0
3.548,-67.020,-1.170,241.870,4.221,61.870,0.000,0.000,2.000,Bang-Bang,-3.0
3.560,-66.670,-1.164,248.730,4.341,68.730,0.000,0.000,2.000,Bang-Bang,2.0
3.575,-65.970,-1.151,256.280,4.473,76.280,0.000,0.000,2.000,Bang-Bang,7.0
3.588,-64.560,-1.127,266.300,4.648,86.300,0.000,0.000,2.000,Bang-Bang,17.0
3.602,-62.630,-1.093,276.150,4.820,96.150,0.000,0.000,2.000,Bang-Bang,28.0
3.615,-59.290,-1.035,288.980,5.044,108.980,0.000,0.000,2.000,Bang-Bang,41.0
3.631,-55.070,-0.961,301.810,5.268,121.810,0.000,0.000,2.000,Bang-Bang,61.0
3.643,-47.160,-0.823,320.270,5.590,140.270,0.000,0.000,2.000,Bang-Bang,101.0
3.659,-38.370,-0.670,336.620,5.875,156.620,0.000,0.000,2.000,Bang-Bang,139.0
3.673,-22.200,-0.387,362.100,6.320,177.900,0.000,0.000,2.000,Bang-Bang,180.0
3.687,-8.490,-0.148,383.730,6.697,156.270,0.000,0.000,2.000,Bang-Bang,148.0
3.704,1.880,0.033,402.710,7.029,137.290,0.000,0.000,2.000,Bang-Bang,110.0
3.723,10.670,0.186,422.920,7.381,117.080,0.000,0.000,2.000,Bang-Bang,72.0
3.745,17.180,0.300,441.910,7.713,98.090,0.000,0.000,2.000,Bang-Bang,50.0
3.761,22.630,0.395,460.720,8.041,79.280,0.000,0.000,2.000,Bang-Bang,36.0
3.776,25.790,0.450,472.500,8.247,67.500,0.000,0.000,2.000,Bang-Bang,32.0
3.790,28.430,0.496,481.110,8.397,58.890,0.000,0.000,2.000,Bang-Bang,31.0
3.804,31.590,0.551,489.370,8.541,50.630,0.000,0.000,-2.000,Bang-Bang,34.0
3.819,34.750,0.607,495.350,8.645,44.650,0.000,0.000,-2.000,Bang-Bang,39.0
3.834,38.620,0.674,500.090,8.728,39.910,0.000,0.000,-2.000,Bang-Bang,47.0
3.849,42.490,0.742,503.260,8.784,36.740,0.000,0.000,-2.000,Bang-Bang,47.0
3.864,46.880,0.818,505.720,8.826,34.280,0.000,0.000,-2.000,Bang-Bang,47.0
3.879,51.450,0.898,507.120,8.851,32.880,0.000,0.000,-2.000,Bang-Bang,45.0
3.893,55.500,0.969,507.650,8.860,32.350,0.000,0.000,-2.000,Bang-Bang,43.0
3.907,59.010,1.030,507.300,8.854,32.700,0.000,0.000,-2.000,Bang-Bang,42.0
