time,angle,position,pendulum_angle,unwrapped_pendulum_angle,voltage
791,-178.24,12.0,1.759999999999991,1.759999999999991,-1.29
801,179.12,11.0,-0.8799999999999955,-0.8799999999999955,-2.31
811,176.31,10.0,-3.6899999999999977,-3.6899999999999977,-2.11
821,172.97,9.0,-7.029999999999973,-7.029999999999973,-2.06
831,169.8,7.0,-10.199999999999989,-10.199999999999989,-2.02
841,166.64,6.0,-13.360000000000014,-13.360000000000014,-2.21
851,163.48,4.0,-16.519999999999982,-16.519999999999982,-2.27
861,160.66,3.0,-19.340000000000032,-19.340000000000032,-2.07
871,158.03,1.0,-21.970000000000027,-21.970000000000027,-1.68
881,155.57,0.0,-24.430000000000007,-24.430000000000007,-1.21
891,153.46,-1.0,-26.539999999999964,-26.539999999999964,-2.13
901,151.7,-2.0,-28.30000000000001,-28.30000000000001,-0.95
911,150.47,-4.0,-29.529999999999973,-29.529999999999976,-1.31
921,149.59,-5.0,-30.409999999999968,-30.409999999999965,-0.36
931,149.24,-6.0,-30.75999999999999,-30.759999999999987,0.07
941,149.41,-6.0,-30.590000000000032,-30.590000000000032,-0.12
951,150.29,-7.0,-29.710000000000036,-29.710000000000036,-0.06
961,151.7,-7.0,-28.30000000000001,-28.30000000000001,0.74
971,153.63,-7.0,-26.370000000000005,-26.370000000000005,1.26
981,156.09,-7.0,-23.909999999999968,-23.909999999999968,1.07
991,159.61,-6.0,-20.389999999999986,-20.389999999999986,1.79
1001,163.65,-5.0,-16.350000000000023,-16.350000000000023,2.62
1011,168.57,-3.0,-11.430000000000007,-11.430000000000007,2.5
1021,174.2,0.0,-5.800000000000011,-5.800000000000011,2.66
1031,-179.82,2.0,0.18000000000000682,0.18000000000000682,2.43
1041,-173.32,5.0,6.680000000000007,6.680000000000007,2.3
1051,-166.82,9.0,13.180000000000007,13.180000000000007,2.64
1061,-160.31,12.0,19.689999999999998,19.689999999999998,2.8
1071,-154.16,15.0,25.840000000000032,25.840000000000035,2.88
1081,-148.54,19.0,31.460000000000036,31.460000000000033,2.52
1091,-143.26,21.0,36.74000000000001,36.74000000000001,2.01
1101,-138.69,24.0,41.31,41.31,2.42
1111,-134.65,27.0,45.35000000000002,45.35000000000002,3.06
1121,-131.13,29.0,48.870000000000005,48.870000000000005,2.64
1131,-128.14,31.0,51.860000000000014,51.860000000000014,2.65
1141,-125.68,33.0,54.31999999999999,54.31999999999999,2.02
1151,-123.93,35.0,56.06999999999999,56.06999999999999,0.77
1161,-122.7,37.0,57.30000000000001,57.30000000000001,1.24
1171,-121.99,39.0,58.00999999999999,58.00999999999999,1.1
1182,-122.17,41.0,57.829999999999984,57.82999999999999,0.29
1192,-122.7,43.0,57.30000000000001,57.30000000000001,-0.29
1202,-124.1,44.0,55.89999999999998,55.89999999999998,-0.83
1212,-126.21,45.0,53.79000000000002,53.79000000000002,-1.22
1222,-128.85,46.0,51.14999999999998,51.14999999999998,-1.74
1232,-132.36,47.0,47.639999999999986,47.639999999999986,-2.42
1242,-136.76,47.0,43.24000000000001,43.24000000000001,-2.47
1252,-142.03,47.0,37.97000000000003,37.97000000000003,-2.63
1262,-148.18,46.0,31.819999999999993,31.819999999999993,-2.88
1272,-155.39,44.0,24.610000000000014,24.610000000000014,-2.82
1282,-163.65,42.0,16.350000000000023,16.350000000000023,-2.45
1292,-172.97,38.0,7.029999999999973,7.029999999999973,-2.24
1302,177.19,34.0,-2.8100000000000023,-2.8100000000000023,-2.11
1312,167.17,30.0,-12.830000000000041,-12.830000000000041,-2.31
1322,157.5,26.0,-22.5,-22.5,-2.53
1332,148.71,23.0,-31.289999999999964,-31.289999999999964,-2.16
1342,140.62,20.0,-39.379999999999995,-39.379999999999995,-2.59
1352,133.42,18.0,-46.58000000000004,-46.58000000000004,-2.76
1362,126.91,16.0,-53.09000000000003,-53.09000000000003,-2.28
1372,120.94,15.0,-59.06,-59.06,-2.43
1382,116.02,13.0,-63.98000000000002,-63.98000000000002,-2.41
1392,111.62,12.0,-68.38,-68.38,-1.63
1402,107.93,11.0,-72.07,-72.07,-1.99
1412,104.77,10.0,-75.23000000000002,-75.23000000000002,-1.94
1422,102.48,9.0,-77.51999999999998,-77.51999999999998,-2.56
1432,100.72,8.0,-79.27999999999997,-79.27999999999997,-1.5
1442,99.67,7.0,-80.32999999999998,-80.32999999999998,-1.07
1452,99.32,6.0,-80.68,-80.68,-0.24
1462,99.67,5.0,-80.32999999999998,-80.32999999999998,-0.41
1472,100.72,4.0,-79.27999999999997,-79.27999999999997,0.68
1482,102.48,3.0,-77.51999999999998,-77.51999999999998,0.6
1492,104.94,2.0,-75.06,-75.06,2.21
1502,108.11,2.0,-71.88999999999999,-71.89,1.39
1512,112.15,2.0,-67.85000000000002,-67.85000000000002,1.9
1522,116.72,2.0,-63.27999999999997,-63.27999999999997,2.77
1532,122.34,2.0,-57.65999999999997,-57.65999999999996,2.39
1542,128.67,4.0,-51.33000000000004,-51.33000000000005,2.45
1552,136.23,5.0,-43.76999999999998,-43.76999999999998,2.79
1562,144.67,8.0,-35.33000000000004,-35.33000000000004,3.17
1572,154.51,12.0,-25.49000000000001,-25.490000000000013,2.88
1582,165.59,17.0,-14.409999999999968,-14.409999999999968,2.71
1592,177.89,23.0,-2.1100000000000136,-2.110000000000014,2.52
1602,-169.28,30.0,10.720000000000027,10.720000000000027,2.13
1612,-157.15,36.0,22.850000000000023,22.850000000000023,2.36
1622,-145.9,41.0,34.10000000000002,34.10000000000002,2.33
1632,-135.88,46.0,44.120000000000005,44.120000000000005,2.08
1642,-126.91,49.0,53.09000000000003,53.09000000000003,2.47
1652,-118.65,51.0,61.35000000000002,61.35000000000002,2.72
1662,-111.27,54.0,68.73000000000002,68.73000000000002,2.27
1672,-104.77,56.0,75.23000000000002,75.23000000000002,2.5
1683,-98.79,57.0,81.20999999999998,81.20999999999998,1.97
1693,-93.69,59.0,86.31,86.31,2.7
1703,-89.12,60.0,90.88,90.88,2.58
1713,-85.43,62.0,94.57,94.57,2.52
1723,-82.44,63.0,97.56,97.56,2.18
1733,-79.98,65.0,100.01999999999998,100.01999999999998,1.44
1743,-78.4,67.0,101.60000000000002,101.60000000000002,1.81
1753,-77.52,69.0,102.48000000000002,102.48000000000002,1.41
1763,-77.17,71.0,102.82999999999998,102.82999999999998,0.84
1773,-77.7,73.0,102.30000000000001,102.30000000000001,-0.02
1783,-78.93,75.0,101.07,101.07,-0.95
1793,-80.86,77.0,99.13999999999999,99.13999999999999,-0.54
1803,-83.5,78.0,96.5,96.5,-1.16
1813,-86.66,80.0,93.34000000000003,93.34000000000003,-2.24
1823,-90.7,81.0,89.30000000000001,89.30000000000001,-2.35
1833,-95.27,82.0,84.73000000000002,84.73000000000002,-2.18
1843,-100.72,83.0,79.27999999999997,79.27999999999997,-2.37
1853,-106.87,84.0,73.13,73.13,-2.68
1863,-113.73,84.0,66.26999999999998,66.26999999999998,-2.87
1873,-121.64,83.0,58.360000000000014,58.36000000000001,-2.36
1883,-130.43,81.0,49.56999999999999,49.56999999999999,-2.63
1893,-140.45,79.0,39.55000000000001,39.55000000000001,-2.61
1903,-152.05,75.0,27.94999999999999,27.94999999999999,-2.43
1913,-165.06,69.0,14.939999999999998,14.94,-2.6
1923,-179.82,62.0,0.18000000000000682,0.18000000000000682,-2.78
1933,165.41,54.0,-14.590000000000032,-14.59000000000003,-2.7
1943,151.52,48.0,-28.480000000000018,-28.480000000000018,-2.6
1953,138.87,43.0,-41.129999999999995,-41.129999999999995,-2.75
1963,127.62,39.0,-52.379999999999995,-52.379999999999995,-2.85
1973,117.42,37.0,-62.579999999999984,-62.57999999999999,-2.06
1983,108.11,34.0,-71.88999999999999,-71.89,-2.46
1993,99.49,33.0,-80.50999999999999,-80.50999999999999,-2.35
2003,91.58,31.0,-88.42000000000002,-88.42000000000002,-2.12
2013,84.37,30.0,-95.63,-95.63,-2.6
2023,78.05,29.0,-101.94999999999999,-101.94999999999999,-2.86
2033,72.25,28.0,-107.75,-107.75,-2.58
2043,67.32,27.0,-112.68,-112.68,-1.88
2053,62.93,26.0,-117.07,-117.07,-2.62
2063,59.24,25.0,-120.75999999999999,-120.75999999999999,-2.65
2073,56.25,23.0,-123.75,-123.75000000000001,-2.43
2083,54.14,21.0,-125.86000000000001,-125.86000000000001,-1.6
2093,52.73,19.0,-127.27000000000001,-127.27000000000002,-1.74
2103,52.03,17.0,-127.97,-127.97,-1.27
2113,52.03,15.0,-127.97,-127.97,-0.56
2123,52.73,12.0,-127.27000000000001,-127.27000000000002,0.27
2133,54.32,9.0,-125.68,-125.68000000000002,1.34
2143,56.25,7.0,-123.75,-123.75000000000001,0.88
2153,58.89,4.0,-121.11000000000001,-121.11000000000003,1.32
2163,62.23,2.0,-117.77000000000001,-117.77,1.71
2173,65.92,0.0,-114.07999999999998,-114.07999999999998,2.49
2184,70.31,-2.0,-109.69,-109.69,1.95
2194,75.23,-4.0,-104.76999999999998,-104.76999999999998,2.23
2204,80.86,-5.0,-99.13999999999999,-99.13999999999999,2.45
2214,87.01,-6.0,-92.99000000000001,-92.99000000000001,2.22
2224,94.04,-7.0,-85.95999999999998,-85.95999999999998,2.54
2234,101.6,-7.0,-78.39999999999998,-78.39999999999998,2.21
2244,109.86,-7.0,-70.13999999999999,-70.13999999999999,2.35
2254,119.18,-6.0,-60.81999999999999,-60.81999999999999,2.72
2264,129.55,-4.0,-50.44999999999999,-50.44999999999999,2.68
2274,141.15,-1.0,-38.85000000000002,-38.85000000000002,2.62
2284,154.34,2.0,-25.659999999999968,-25.659999999999968,2.6
2294,169.45,9.0,-10.550000000000011,-10.550000000000011,2.51
2304,-174.2,17.0,5.800000000000011,5.800000000000011,2.14
2314,-158.38,25.0,21.620000000000005,21.620000000000005,2.24
2324,-143.79,31.0,36.210000000000036,36.210000000000036,2.64
2334,-130.96,36.0,49.039999999999964,49.039999999999964,2.49
2344,-119.18,39.0,60.81999999999999,60.81999999999999,2.35
2354,-108.46,41.0,71.54000000000002,71.54000000000002,2.71
2364,-98.61,43.0,81.38999999999999,81.38999999999999,1.97
2374,-89.47,44.0,90.52999999999997,90.52999999999997,2.46
2384,-81.21,45.0,98.79000000000002,98.79000000000002,2.52
2394,-73.48,46.0,106.51999999999998,106.52,1.97
2404,-66.45,46.0,113.55000000000001,113.55000000000001,2.44
2414,-59.94,47.0,120.06,120.06000000000002,2.72
2424,-54.14,47.0,125.86000000000001,125.86000000000001,2.45
2434,-49.04,48.0,130.96,130.96,2.26
2444,-44.65,49.0,135.35,135.35,2.09
2454,-40.96,50.0,139.04,139.04,2.27
2464,-37.79,52.0,142.21,142.21,1.97
2474,-35.51,54.0,144.49,144.49,1.56
2484,-34.28,57.0,145.72,145.72,32.28
2494,-34.8,61.0,145.2,145.2,5.09
2504,-36.91,66.0,143.09,143.09,0.58
2514,-39.73,71.0,140.27,140.27,-0.69
2524,-43.07,76.0,136.93,136.93,-1.36
2534,-47.11,81.0,132.89,132.89,-1.96
2544,-51.5,86.0,128.5,128.5,-1.8
2554,-56.43,90.0,123.57,123.57,-2.18
2564,-61.88,94.0,118.12,118.12,-1.92
2574,-67.85,98.0,112.15,112.15,-2.7
2584,-74.36,101.0,105.63999999999999,105.64,-2.25
2594,-81.39,103.0,98.61000000000001,98.61000000000001,-2.55
2604,-88.95,105.0,91.05000000000001,91.05000000000001,-2.62
2614,-97.38,107.0,82.62,82.62,-2.78
2624,-106.52,108.0,73.48000000000002,73.48000000000002,-2.66
2634,-116.54,108.0,63.45999999999998,63.45999999999999,-2.77
2644,-127.62,107.0,52.379999999999995,52.379999999999995,-1.92
2654,-140.1,104.0,39.89999999999998,39.89999999999998,-2.41
2664,-154.51,100.0,25.49000000000001,25.490000000000013,-2.38
2674,-170.86,94.0,9.139999999999986,9.139999999999986,-2.08
2685,171.56,86.0,-8.439999999999998,-8.439999999999998,-1.95
2695,154.86,79.0,-25.139999999999986,-25.13999999999999,-1.98
2705,139.92,74.0,-40.08000000000004,-40.08000000000004,-2.55
2715,126.39,71.0,-53.610000000000014,-53.61000000000002,-2.23
2725,114.26,68.0,-65.74000000000001,-65.74000000000001,-2.31
2735,102.83,67.0,-77.17000000000002,-77.17000000000002,-2.94
2745,92.46,66.0,-87.54000000000002,-87.54000000000002,-2.69
2755,82.79,66.0,-97.20999999999998,-97.20999999999998,-2.51
2765,73.65,66.0,-106.35,-106.35,-2.28
2775,65.21,66.0,-114.79000000000002,-114.79000000000003,-2.65
2785,57.48,66.0,-122.52000000000001,-122.52000000000001,-2.67
2795,50.1,67.0,-129.9,-129.9,-2.78
2805,43.42,67.0,-136.57999999999998,-136.57999999999998,-2.59
2815,37.44,67.0,-142.56,-142.56,-2.52
2825,32.17,68.0,-147.82999999999998,-147.82999999999998,36.08
2835,25.66,70.0,-154.34,-154.34000000000003,11.74
2845,17.58,73.0,-162.42000000000002,-162.42000000000002,-5.06
2855,10.02,73.0,-169.98,-169.98,-17.74
2865,5.27,72.0,-174.73,-174.73,-17.71
2875,3.52,70.0,-176.48,-176.48,-12.25
2885,4.39,66.0,-175.61,-175.61,-4.78
2895,6.33,60.0,-173.67,-173.67,-0.85
2905,8.79,55.0,-171.21,-171.21,4.15
2915,10.55,50.0,-169.45,-169.45,5.41
2925,11.78,46.0,-168.22,-168.22,6.11
2935,12.13,43.0,-167.87,-167.87,5.45
2945,12.13,40.0,-167.87,-167.87,3.97
2955,11.6,38.0,-168.4,-168.4,2.9
2965,10.72,37.0,-169.28,-169.28,2.58
2975,9.67,35.0,-170.33,-170.33,0.29
2985,8.96,34.0,-171.04,-171.04,1.01
2995,8.09,33.0,-171.91,-171.91,0.71
3005,7.38,31.0,-172.62,-172.62,-0.58
3015,6.86,30.0,-173.14,-173.14,0.14
3025,6.33,29.0,-173.67,-173.67,0.38
3035,5.98,27.0,-174.02,-174.02,-0.57
3045,5.62,26.0,-174.38,-174.38,-0.08
3055,5.45,25.0,-174.55,-174.55,0.8
3065,5.1,24.0,-174.9,-174.9,0.8
3075,4.75,23.0,-175.25,-175.25000000000003,0.65
3085,4.57,21.0,-175.43,-175.43,-0.52
3095,4.22,20.0,-175.78,-175.78,-0.93
3105,4.04,19.0,-175.96,-175.96,-0.69
3115,3.87,18.0,-176.13,-176.13000000000002,-0.49
3125,3.69,17.0,-176.31,-176.31,-0.58
3135,3.52,16.0,-176.48,-176.48,-0.68
3145,3.34,15.0,-176.66,-176.66,-0.82
3155,3.16,15.0,-176.84,-176.84000000000003,0.54
3165,2.99,14.0,-177.01,-177.01,0.21
3175,2.81,13.0,-177.19,-177.19,-0.13
3186,2.64,12.0,-177.36,-177.36,-0.79
3196,2.64,11.0,-177.36,-177.36,-0.77
3206,2.46,11.0,-177.54,-177.54,0.35
3216,2.29,10.0,-177.71,-177.71,-0.32
3226,2.11,9.0,-177.89,-177.89,-1.18
3236,2.11,9.0,-177.89,-177.89,0.37
3246,2.11,8.0,-177.89,-177.89,0.24
3256,1.93,7.0,-178.07,-178.07,-0.62
3266,1.93,7.0,-178.07,-178.07,0.52
3276,1.93,6.0,-178.07,-178.07,0.19
3286,1.76,5.0,-178.24,-178.24,-0.87
3296,1.76,5.0,-178.24,-178.24,0.32
3306,1.58,4.0,-178.42,-178.42,-0.62
3316,1.41,4.0,-178.59,-178.59,-0.27
3326,1.41,3.0,-178.59,-178.59,-0.51
3336,1.41,2.0,-178.59,-178.59,-1.03
3346,1.41,2.0,-178.59,-178.59,0.08
3356,1.41,1.0,-178.59,-178.59,-0.54
3366,1.41,1.0,-178.59,-178.59,0.29
3376,1.41,0.0,-178.59,-178.59,-0.37
3386,1.41,0.0,-178.59,-178.59,0.35
3396,1.41,0.0,-178.59,-178.59,0.67
3406,1.23,0.0,-178.77,-178.77000000000004,0.36
3416,0.88,0.0,-179.12,-179.12,-0.39
3426,0.53,0.0,-179.47,-179.47,-0.83
3436,0.35,-1.0,-179.65,-179.65000000000003,-2.04
3446,0.18,-1.0,-179.82,-179.82,-1.41
3456,0.35,-1.0,-179.65,-179.65000000000003,0.03
3466,0.35,-2.0,-179.65,-179.65000000000003,-0.68
3476,0.53,-3.0,-179.47,-179.47,-1.3
3486,0.53,-3.0,-179.47,-179.47,-0.42
3496,0.7,-4.0,-179.3,-179.3,-0.56
3506,0.88,-4.0,-179.12,-179.12,0.56
3516,1.05,-5.0,-178.95,-178.95,0.28
3526,1.05,-5.0,-178.95,-178.95,0.45
3536,1.05,-6.0,-178.95,-178.95,-0.43
3546,0.88,-6.0,-179.12,-179.12,-0.53
3556,0.88,-7.0,-179.12,-179.12,-1.11
3566,0.88,-7.0,-179.12,-179.12,-0.26
3576,0.88,-7.0,-179.12,-179.12,0.12
3586,0.88,-8.0,-179.12,-179.12,-0.47
3596,1.05,-8.0,-178.95,-178.95,0.44
3606,0.88,-9.0,-179.12,-179.12,-1.2
3616,0.88,-9.0,-179.12,-179.12,-0.33
3626,0.88,-10.0,-179.12,-179.12,-1.47
3636,0.88,-10.0,-179.12,-179.12,-0.46
3646,1.05,-10.0,-178.95,-178.95,0.41
3656,0.88,-11.0,-179.12,-179.12,-1.41
3666,0.88,-11.0,-179.12,-179.12,-0.44
3676,0.88,-11.0,-179.12,-179.12,-0.02
3687,0.88,-12.0,-179.12,-179.12,-1.36
3697,0.88,-12.0,-179.12,-179.12,-0.44
3707,0.88,-12.0,-179.12,-179.12,-0.03
3717,0.7,-13.0,-179.3,-179.3,-1.64
3727,0.7,-13.0,-179.3,-179.3,-0.64
3737,0.88,-13.0,-179.12,-179.12,0.19
3747,0.88,-14.0,-179.12,-179.12,-0.92
3757,1.05,-14.0,-178.95,-178.95,0.14
3767,1.05,-14.0,-178.95,-178.95,0.27
3777,0.88,-14.0,-179.12,-179.12,-0.22
3787,0.7,-15.0,-179.3,-179.3,-2.01
3797,0.7,-15.0,-179.3,-179.3,-0.83
3807,0.7,-15.0,-179.3,-179.3,-0.3
3817,0.7,-15.0,-179.3,-179.3,-0.07
3827,0.7,-16.0,-179.3,-179.3,-1.56
3837,0.7,-16.0,-179.3,-179.3,-0.64
3847,0.7,-16.0,-179.3,-179.3,-0.23
3857,0.7,-16.0,-179.3,-179.3,-0.05
3867,0.7,-17.0,-179.3,-179.3,-1.13
3877,0.7,-17.0,-179.3,-179.3,-0.46
3887,0.7,-17.0,-179.3,-179.3,-0.17
3897,0.7,-17.0,-179.3,-179.3,-0.03
3907,0.7,-18.0,-179.3,-179.3,-1.14
3917,0.7,-18.0,-179.3,-179.3,-0.48
3927,0.7,-18.0,-179.3,-179.3,-0.19
3937,0.7,-18.0,-179.3,-179.3,-0.06
3947,0.7,-18.0,-179.3,-179.3,0.0
3957,0.7,-19.0,-179.3,-179.3,-0.85
3967,0.7,-19.0,-179.3,-179.3,-0.36
3977,0.7,-19.0,-179.3,-179.3,-0.15
3987,0.7,-19.0,-179.3,-179.3,-0.05
3997,0.53,-20.0,-179.47,-179.47,-1.83
4007,0.53,-20.0,-179.47,-179.47,-0.88
4017,0.7,-20.0,-179.3,-179.3,0.05
4027,0.7,-20.0,-179.3,-179.3,0.02
4037,0.7,-20.0,-179.3,-179.3,0.01
4047,0.7,-21.0,-179.3,-179.3,-0.87
4057,0.7,-21.0,-179.3,-179.3,-0.4
4067,0.7,-21.0,-179.3,-179.3,-0.19
4077,0.88,-21.0,-179.12,-179.12,0.31
4087,0.7,-21.0,-179.3,-179.3,-0.22
4097,0.53,-21.0,-179.47,-179.47,-0.69
4107,0.53,-21.0,-179.47,-179.47,-0.38
4117,0.35,-21.0,-179.65,-179.65000000000003,-0.7
4127,0.18,-22.0,-179.82,-179.82,-2.43
4137,0.35,-22.0,-179.65,-179.65000000000003,-0.75
4147,0.53,-22.0,-179.47,-179.47,0.08
4157,0.53,-23.0,-179.47,-179.47,-1.47
4167,0.7,-23.0,-179.3,-179.3,-0.3
4177,0.88,-23.0,-179.12,-179.12,0.35
4188,1.05,-23.0,-178.95,-178.95,0.83
4198,0.88,-23.0,-179.12,-179.12,-0.06
4208,0.7,-23.0,-179.3,-179.3,-0.48
4218,0.53,-23.0,-179.47,-179.47,-0.84
4228,0.53,-24.0,-179.47,-179.47,-1.73
4238,0.53,-24.0,-179.47,-179.47,-0.88
4248,0.7,-24.0,-179.3,-179.3,0.1
4258,0.7,-24.0,-179.3,-179.3,-0.01
4268,0.88,-24.0,-179.12,-179.12,0.64
4278,0.7,-25.0,-179.3,-179.3,-1.34
4288,0.88,-25.0,-179.12,-179.12,-0.09
4298,0.88,-25.0,-179.12,-179.12,-0.04
4308,0.88,-25.0,-179.12,-179.12,-0.02
4318,0.88,-25.0,-179.12,-179.12,-0.01
4328,0.7,-25.0,-179.3,-179.3,-0.44
4338,0.7,-25.0,-179.3,-179.3,-0.26
4348,0.53,-25.0,-179.47,-179.47,-0.57
4358,0.53,-25.0,-179.47,-179.47,-0.38
4368,0.35,-25.0,-179.65,-179.65000000000003,-0.99
4378,0.35,-25.0,-179.65,-179.65000000000003,-0.63
4388,0.35,-26.0,-179.65,-179.65000000000003,-1.35
4398,0.53,-26.0,-179.47,-179.47,-0.3
4408,0.7,-26.0,-179.3,-179.3,0.33
4418,0.7,-26.0,-179.3,-179.3,0.07
4428,0.7,-26.0,-179.3,-179.3,-0.04
4438,0.7,-26.0,-179.3,-179.3,-0.1
4448,0.7,-27.0,-179.3,-179.3,-0.96
4458,0.7,-27.0,-179.3,-179.3,-0.52
4468,0.7,-27.0,-179.3,-179.3,-0.32
4478,0.88,-27.0,-179.12,-179.12,0.18
4488,0.88,-27.0,-179.12,-179.12,0.05
4498,0.7,-27.0,-179.3,-179.3,-0.47
4508,0.7,-27.0,-179.3,-179.3,-0.3
4518,0.53,-27.0,-179.47,-179.47,-0.83
4528,0.53,-27.0,-179.47,-179.47,-0.52
4538,0.53,-27.0,-179.47,-179.47,-0.38
4548,0.53,-27.0,-179.47,-179.47,-0.32
4558,0.35,-27.0,-179.65,-179.65000000000003,-0.87
4568,0.35,-27.0,-179.65,-179.65000000000003,-0.6
4578,0.35,-27.0,-179.65,-179.65000000000003,-0.49
4588,0.35,-27.0,-179.65,-179.65000000000003,-0.43
4598,0.35,-28.0,-179.65,-179.65000000000003,-1.89
4608,0.35,-28.0,-179.65,-179.65000000000003,-1.07
4618,0.53,-28.0,-179.47,-179.47,-0.29
4628,0.7,-28.0,-179.3,-179.3,0.22
4638,0.7,-28.0,-179.3,-179.3,-0.0
4648,0.7,-29.0,-179.3,-179.3,-1.58
4658,0.7,-29.0,-179.3,-179.3,-0.82
4668,0.88,-29.0,-179.12,-179.12,-0.06
