Time(s),Motor_Angle(deg),Motor_Angle(rad),Pendulum_Angle(deg),Pendulum_Angle(rad),Pendulum_Angle_From_Upright(deg),Motor_Velocity(rad/s),Pendulum_Velocity(rad/s),Motor_Voltage(V),Controller_Mode,Motor_RPM
10.844,-35.380,-0.617,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-10.0
10.858,-35.560,-0.621,0.000,0.000,180.000,0.000,0.000,2.000,Bang-Bang,-7.0
10.874,-35.030,-0.611,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,4.0
10.889,-33.450,-0.584,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,17.0
10.904,-31.340,-0.547,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,26.0
10.918,-28.880,-0.504,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,31.0
10.934,-26.420,-0.461,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,24.0
10.948,-24.830,-0.433,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,15.0
10.962,-23.780,-0.415,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,12.0
10.976,-23.080,-0.403,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,8.0
10.990,-23.080,-0.403,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-8.0
11.007,-23.960,-0.418,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,-5.0
11.023,-25.890,-0.452,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,-22.0
11.038,-28.000,-0.489,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-20.0
11.052,-29.930,-0.522,0.000,0.000,180.000,0.000,0.000,2.000,Bang-Bang,-22.0
11.065,-32.220,-0.562,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-27.0
11.082,-33.980,-0.593,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-23.0
11.095,-35.380,-0.617,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-12.0
11.108,-35.730,-0.624,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-7.0
11.123,-35.210,-0.615,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,5.0
11.142,-33.980,-0.593,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,15.0
11.157,-30.990,-0.541,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,28.0
11.170,-28.530,-0.498,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,24.0
11.185,-27.120,-0.473,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,18.0
11.199,-26.070,-0.455,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,14.0
11.212,-25.190,-0.440,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,8.0
11.227,-24.660,-0.430,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,10.0
11.242,-24.130,-0.421,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,6.0
11.259,-23.780,-0.415,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,5.0
11.274,-23.430,-0.409,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,5.0
11.289,-23.430,-0.409,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,-4.0
11.303,-23.600,-0.412,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-4.0
11.318,-23.780,-0.415,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,-3.0
11.332,-24.830,-0.433,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,-12.0
11.346,-25.890,-0.452,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,-12.0
11.360,-26.940,-0.470,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-13.0
11.378,-28.350,-0.495,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,-20.0
11.393,-31.340,-0.547,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-27.0
11.411,-33.270,-0.581,0.000,0.000,180.000,0.000,0.000,2.000,Bang-Bang,-20.0
11.427,-35.730,-0.624,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-21.0
11.443,-37.140,-0.648,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-17.0
11.456,-37.670,-0.657,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-10.0
11.469,-37.320,-0.651,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,4.0
11.486,-36.260,-0.633,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,15.0
11.502,-34.150,-0.596,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,25.0
11.516,-31.690,-0.553,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,23.0
11.530,-30.280,-0.528,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,16.0
11.547,-29.580,-0.516,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,11.0
11.565,-29.760,-0.519,0.000,0.000,180.000,0.000,0.000,2.000,Bang-Bang,-5.0
11.583,-30.110,-0.526,0.000,0.000,180.000,0.000,0.000,2.000,Bang-Bang,-5.0
11.596,-30.990,-0.541,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-3.0
11.611,-31.510,-0.550,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-9.0
11.624,-31.870,-0.556,0.000,0.000,180.000,0.000,0.000,2.000,Bang-Bang,-6.0
11.636,-31.870,-0.556,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,5.0
11.653,-31.510,-0.550,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,3.0
11.666,-30.460,-0.532,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,9.0
11.680,-29.930,-0.522,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,9.0
11.694,-29.930,-0.522,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-6.0
11.710,-30.280,-0.528,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-3.0
11.724,-30.810,-0.538,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-3.0
11.739,-31.510,-0.550,0.000,0.000,180.000,0.000,0.000,2.000,Bang-Bang,-7.0
11.752,-31.510,-0.550,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,4.0
11.766,-31.160,-0.544,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,3.0
11.779,-30.280,-0.528,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,8.0
11.797,-29.050,-0.507,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,16.0
11.814,-27.650,-0.483,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,13.0
11.829,-26.590,-0.464,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,9.0
11.845,-25.710,-0.449,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,8.0
11.860,-25.010,-0.437,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,7.0
11.874,-24.480,-0.427,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,6.0
11.886,-24.660,-0.430,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,-3.0
11.904,-25.360,-0.443,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,-3.0
11.924,-26.940,-0.470,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,-18.0
11.941,-29.410,-0.513,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-22.0
11.960,-32.220,-0.562,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-25.0
11.974,-34.850,-0.608,0.000,0.000,180.000,0.000,0.000,2.000,Bang-Bang,-26.0
11.988,-36.790,-0.642,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-18.0
12.002,-37.670,-0.657,0.000,0.000,180.000,0.000,0.000,2.000,Bang-Bang,-11.0
12.014,-37.490,-0.654,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,5.0
12.029,-36.610,-0.639,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,4.0
12.043,-34.850,-0.608,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,24.0
12.061,-32.220,-0.562,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,33.0
12.074,-28.350,-0.495,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,30.0
12.086,-26.590,-0.464,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,25.0
12.102,-25.190,-0.440,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,19.0
12.116,-24.660,-0.430,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,8.0
12.130,-24.310,-0.424,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,5.0
12.144,-24.310,-0.424,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,-5.0
12.159,-25.010,-0.437,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,-4.0
12.173,-26.770,-0.467,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,-19.0
12.188,-29.230,-0.510,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-32.0
12.201,-32.750,-0.572,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-41.0
12.214,-36.790,-0.642,0.000,0.000,180.000,0.000,0.000,2.000,Bang-Bang,-50.0
12.228,-40.300,-0.703,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-45.0
12.241,-43.470,-0.759,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-37.0
12.255,-45.750,-0.798,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-29.0
12.268,-47.690,-0.832,0.000,0.000,180.000,0.000,0.000,2.000,Bang-Bang,-19.0
12.281,-48.390,-0.845,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-14.0
12.294,-48.390,-0.845,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,5.0
12.310,-47.690,-0.832,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,4.0
12.325,-45.930,-0.802,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,20.0
12.344,-44.520,-0.777,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,18.0
12.360,-43.290,-0.756,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,9.0
12.375,-42.590,-0.743,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,6.0
12.388,-42.240,-0.737,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,6.0
12.403,-42.590,-0.743,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-4.0
12.417,-43.640,-0.762,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-8.0
12.430,-44.870,-0.783,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-14.0
12.444,-45.400,-0.792,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-10.0
12.457,-45.580,-0.796,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-5.0
12.472,-45.230,-0.789,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,4.0
12.488,-44.170,-0.771,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,7.0
12.501,-42.590,-0.743,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,18.0
12.515,-41.360,-0.722,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,17.0
12.528,-40.830,-0.713,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,10.0
12.544,-40.830,-0.713,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,4.0
12.561,-41.710,-0.728,0.000,0.000,180.000,0.000,0.000,2.000,Bang-Bang,-9.0
12.577,-42.760,-0.746,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-11.0
12.591,-43.640,-0.762,0.000,0.000,180.000,0.000,0.000,2.000,Bang-Bang,-7.0
12.606,-44.350,-0.774,0.000,0.000,180.000,0.000,0.000,2.000,Bang-Bang,-9.0
12.619,-44.350,-0.774,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-4.0
12.632,-43.640,-0.762,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,3.0
12.646,-42.410,-0.740,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,16.0
12.661,-40.300,-0.703,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,25.0
12.676,-38.190,-0.667,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,22.0
12.689,-36.080,-0.630,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,25.0
12.705,-34.330,-0.599,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,23.0
12.717,-32.920,-0.575,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,15.0
12.731,-32.570,-0.568,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,11.0
12.745,-32.570,-0.568,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-6.0
12.760,-32.750,-0.572,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-6.0
12.773,-33.100,-0.578,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-5.0
12.785,-33.270,-0.581,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-6.0
12.798,-32.920,-0.575,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,6.0
12.813,-32.040,-0.559,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,10.0
12.828,-30.280,-0.528,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,19.0
12.844,-28.880,-0.504,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,17.0
12.859,-28.000,-0.489,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,8.0
12.877,-27.300,-0.476,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,8.0
12.895,-26.770,-0.467,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,6.0
12.913,-27.120,-0.473,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,-4.0
12.931,-28.880,-0.504,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-14.0
12.951,-30.280,-0.528,0.000,0.000,180.000,0.000,0.000,2.000,Bang-Bang,-12.0
12.966,-31.690,-0.553,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-10.0
12.979,-32.570,-0.568,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-9.0
12.996,-32.570,-0.568,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,-8.0
13.011,-31.690,-0.553,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,4.0
13.026,-30.110,-0.526,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,17.0
13.041,-28.350,-0.495,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,17.0
13.059,-27.470,-0.479,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,13.0
13.080,-27.300,-0.476,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,4.0
13.094,-27.300,-0.476,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,2.0
13.110,-27.300,-0.476,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,-2.0
13.144,-28.000,-0.489,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,-7.0
13.158,-29.050,-0.507,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-7.0
13.178,-29.050,-0.507,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,-5.0
13.195,-30.280,-0.528,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-6.0
13.210,-31.340,-0.547,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-12.0
13.225,-32.570,-0.568,0.000,0.000,180.000,0.000,0.000,2.000,Bang-Bang,-14.0
13.239,-33.620,-0.587,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-12.0
13.253,-33.980,-0.593,0.000,0.000,180.000,0.000,0.000,2.000,Bang-Bang,-6.0
13.268,-33.620,-0.587,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,6.0
13.285,-32.750,-0.572,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,11.0
13.305,-30.810,-0.538,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,18.0
13.320,-29.050,-0.507,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,14.0
13.335,-27.820,-0.486,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,13.0
13.353,-27.120,-0.473,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,9.0
13.374,-27.300,-0.476,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,-5.0
13.401,-29.050,-0.507,0.000,0.000,180.000,0.000,0.000,2.000,Bang-Bang,-18.0
13.426,-31.340,-0.547,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-11.0
13.441,-33.100,-0.578,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-12.0
13.459,-34.150,-0.596,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-13.0
13.474,-34.500,-0.602,0.000,0.000,180.000,0.000,0.000,2.000,Bang-Bang,-5.0
13.494,-33.620,-0.587,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,4.0
13.530,-31.340,-0.547,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,22.0
13.563,-25.010,-0.437,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,38.0
13.585,-15.870,-0.277,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,44.0
13.605,-11.300,-0.197,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,30.0
13.626,-9.010,-0.157,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,15.0
13.653,-8.840,-0.154,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,-6.0
13.675,-9.720,-0.170,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,-3.0
13.692,-11.120,-0.194,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,-11.0
13.716,-13.230,-0.231,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,-23.0
13.733,-17.800,-0.311,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-33.0
13.752,-21.320,-0.372,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,-34.0
13.768,-25.540,-0.446,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,-33.0
13.783,-27.820,-0.486,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,-23.0
13.799,-29.580,-0.516,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-20.0
13.819,-31.340,-0.547,0.000,0.000,180.000,0.000,0.000,2.000,Bang-Bang,-18.0
13.838,-33.620,-0.587,0.000,0.000,180.000,0.000,0.000,2.000,Bang-Bang,-17.0
13.854,-34.680,-0.605,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-11.0
13.873,-34.680,-0.605,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,5.0
13.905,-32.920,-0.575,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,15.0
13.943,-26.070,-0.455,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,47.0
13.965,-17.630,-0.308,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,25.0
13.987,-16.220,-0.283,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,10.0
14.016,-17.100,-0.298,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,-9.0
14.044,-19.560,-0.341,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,-13.0
14.066,-23.600,-0.412,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,-30.0
14.088,-29.230,-0.510,0.000,0.000,180.000,0.000,0.000,2.000,Bang-Bang,-48.0
14.109,-36.440,-0.636,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-64.0
14.126,-46.280,-0.808,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-76.0
14.143,-52.780,-0.921,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-63.0
14.159,-58.760,-1.026,0.000,0.000,180.000,0.000,0.000,2.000,Bang-Bang,-48.0
14.175,-62.450,-1.090,0.000,0.000,180.000,0.000,0.000,2.000,Bang-Bang,-33.0
14.191,-64.740,-1.130,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-22.0
14.207,-65.440,-1.142,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-8.0
14.226,-65.090,-1.136,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,4.0
14.245,-62.630,-1.093,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,24.0
14.263,-58.580,-1.022,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,41.0
14.280,-54.190,-0.946,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,36.0
14.298,-51.550,-0.900,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,28.0
14.320,-49.440,-0.863,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,16.0
14.335,-47.330,-0.826,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,15.0
14.351,-46.630,-0.814,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,12.0
14.366,-46.630,-0.814,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-5.0
14.385,-47.690,-0.832,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-9.0
14.400,-50.320,-0.878,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-27.0
14.419,-52.780,-0.921,0.000,0.000,180.000,0.000,0.000,2.000,Bang-Bang,-27.0
14.434,-55.250,-0.964,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-20.0
14.450,-56.480,-0.986,0.000,0.000,180.000,0.000,0.000,2.000,Bang-Bang,-14.0
14.465,-57.350,-1.001,0.000,0.000,180.000,0.000,0.000,2.000,Bang-Bang,-9.0
14.482,-57.180,-0.998,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,5.0
14.506,-56.300,-0.983,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,3.0
14.524,-53.490,-0.934,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,22.0
14.555,-51.730,-0.903,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,18.0
14.579,-50.320,-0.878,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,8.0
14.597,-49.270,-0.860,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,3.0
14.612,-48.570,-0.848,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,10.0
14.631,-48.390,-0.845,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,-4.0
14.653,-49.270,-0.860,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-3.0
14.671,-49.620,-0.866,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-6.0
14.689,-49.440,-0.863,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,3.0
14.709,-49.090,-0.857,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,2.0
14.725,-46.980,-0.820,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,18.0
14.742,-45.050,-0.786,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,20.0
14.764,-43.640,-0.762,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,14.0
14.784,-42.940,-0.749,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,6.0
14.801,-42.410,-0.740,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,3.0
14.817,-42.060,-0.734,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,3.0
14.834,-42.410,-0.740,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-3.0
14.855,-42.760,-0.746,0.000,0.000,180.000,0.000,0.000,2.000,Bang-Bang,-3.0
14.873,-43.290,-0.756,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-3.0
14.890,-43.640,-0.762,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-3.0
14.906,-43.470,-0.759,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,5.0
14.927,-42.240,-0.737,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,10.0
14.945,-39.780,-0.694,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,21.0
14.964,-38.190,-0.667,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,16.0
14.985,-37.670,-0.657,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,-9.0
15.008,-37.490,-0.654,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,3.0
15.030,-38.370,-0.670,0.000,0.000,180.000,0.000,0.000,2.000,Bang-Bang,-2.0
15.050,-40.830,-0.713,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-21.0
15.073,-43.290,-0.756,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-18.0
15.089,-44.350,-0.774,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-8.0
15.109,-43.820,-0.765,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,4.0
15.128,-42.240,-0.737,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,15.0
15.145,-39.250,-0.685,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,26.0
15.163,-36.610,-0.639,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,22.0
15.179,-35.210,-0.615,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,15.0
15.196,-34.680,-0.605,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,9.0
15.215,-35.380,-0.617,0.000,0.000,180.000,0.000,0.000,2.000,Bang-Bang,-4.0
15.232,-35.910,-0.627,0.000,0.000,180.000,0.000,0.000,2.000,Bang-Bang,-4.0
15.246,-36.440,-0.636,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-4.0
15.260,-36.790,-0.642,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,-6.0
15.274,-36.790,-0.642,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,5.0
15.292,-35.910,-0.627,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,3.0
15.308,-33.800,-0.590,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,20.0
15.325,-32.220,-0.562,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,18.0
15.339,-30.280,-0.528,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,18.0
15.355,-29.050,-0.507,0.000,0.000,180.000,0.000,0.000,-2.000,Bang-Bang,16.0
15.370,-28.350,-0.495,0.170,0.003,179.830,0.000,0.000,2.000,Bang-Bang,10.0
15.384,-27.820,-0.486,0.170,0.003,179.830,0.000,0.000,-2.000,Bang-Bang,5.0
