Step,Mode,PendulumAngle,PendulumVelocity,MotorPosition,MotorVelocity,dt,Voltage
317,Swingup,0.17,0.00,1.71,0.00,0.002416,0.00
318,Swingup,0.17,0.00,1.71,0.00,0.002369,0.00
319,Swingup,0.17,0.00,1.71,0.00,0.002449,0.00
320,Swingup,0.17,0.00,1.71,0.00,0.002702,0.00
321,Swingup,0.17,0.00,1.71,0.00,0.007816,0.00
322,Swingup,0.17,0.00,1.71,0.00,0.002099,0.00
323,Swingup,0.17,0.00,1.71,0.00,0.002280,0.00
324,Swingup,0.17,0.00,1.71,0.00,0.002166,0.00
325,Swingup,0.17,0.00,1.71,0.00,0.002108,0.00
326,Swingup,0.17,0.00,1.71,0.00,0.007762,0.00
327,Swingup,0.17,0.00,1.71,0.00,0.002128,0.00
328,Swingup,0.17,0.00,1.71,0.00,0.002166,0.00
329,Swingup,0.17,0.00,1.71,0.00,0.002077,0.00
330,Swingup,0.17,0.00,1.71,0.00,0.002217,0.00
331,Swingup,0.17,0.00,1.71,0.00,0.012607,0.00
332,Swingup,0.17,0.00,1.71,0.00,0.002573,0.00
333,Swingup,0.17,0.00,1.71,0.00,0.002624,0.00
334,Swingup,0.17,0.00,1.71,0.00,0.002393,0.00
335,Swingup,0.17,0.00,1.71,0.00,0.002032,0.00
336,Swingup,0.17,0.00,1.71,0.00,0.002864,0.00
337,Swingup,0.17,0.00,1.71,0.00,0.001679,0.00
338,Swingup,0.17,0.00,1.71,0.00,0.002748,0.00
339,Swingup,0.17,0.00,1.71,0.00,0.002160,0.00
340,Swingup,0.17,0.00,1.71,0.00,0.002325,0.00
341,Swingup,0.17,0.00,1.71,0.00,0.005078,0.00
342,Swingup,0.17,0.00,1.71,0.00,0.002247,0.00
343,Swingup,0.17,0.00,1.71,0.00,0.002232,0.00
344,Swingup,0.17,0.00,1.71,0.00,0.002038,0.00
345,Swingup,0.17,0.00,1.71,0.00,0.002658,0.00
346,Swingup,0.17,0.00,1.71,0.00,0.012032,0.00
347,Swingup,0.17,0.00,1.71,0.00,0.002058,0.00
348,Swingup,0.17,0.00,1.71,0.00,0.002343,0.00
349,Swingup,0.17,0.00,1.71,0.00,0.002260,0.00
350,Swingup,0.17,0.00,1.71,0.00,0.002709,0.00
351,Swingup,0.17,0.00,1.71,0.00,0.007750,0.00
352,Swingup,0.17,0.00,1.71,0.00,0.002177,0.00
353,Swingup,0.17,0.00,1.71,0.00,0.002632,0.00
354,Swingup,0.17,0.00,1.71,0.00,0.002612,0.00
355,Swingup,0.17,0.00,1.71,0.00,0.001916,0.00
356,Swingup,0.17,0.00,1.71,0.00,0.010227,0.00
357,Swingup,0.17,0.00,1.71,0.00,0.002316,0.00
358,Swingup,0.17,0.00,1.71,0.00,0.002430,0.00
359,Swingup,0.17,0.00,1.71,0.00,0.002411,0.00
360,Swingup,0.17,0.00,1.71,0.00,0.002605,0.00
