Step,Mode,PendulumAngle,PendulumVelocity,MotorPosition,MotorVelocity,dt,Voltage
112,Swingup,1800.00,0.00,1.00,0.00,0.002168,0.00
113,Swingup,1800.00,0.00,1.00,0.00,0.002078,0.00
114,Swingup,1800.00,0.00,1.00,0.00,0.002092,0.00
115,Swingup,1800.00,0.00,1.00,0.00,0.002198,0.00
116,Swingup,1800.00,0.00,1.00,0.00,0.002169,0.00
117,Swingup,1800.00,0.00,1.00,0.00,0.002311,0.00
118,Swingup,1800.00,0.00,1.00,0.00,0.002173,0.00
119,Swingup,1800.00,0.00,1.00,0.00,0.002201,0.00
120,Swingup,1800.00,0.00,1.00,0.00,0.002142,0.00
121,Swingup,1800.00,0.00,1.00,0.00,0.006044,0.00
122,Swingup,1800.00,0.00,1.00,0.00,0.002113,0.00
123,Swingup,1800.00,0.00,1.00,0.00,0.002103,0.00
124,Swingup,1800.00,0.00,1.00,0.00,0.002091,0.00
125,Swingup,1800.00,0.00,1.00,0.00,0.002305,0.00
126,Swingup,1800.00,0.00,1.00,0.00,0.002013,0.00
127,Swingup,1800.00,0.00,1.00,0.00,0.002065,0.00
128,Swingup,1800.00,0.00,1.00,0.00,0.002365,0.00
129,Swingup,1800.00,0.00,1.00,0.00,0.002116,0.00
130,Swingup,1800.00,0.00,1.00,0.00,0.002306,0.00
131,Swingup,1800.00,0.00,1.00,0.00,0.002044,0.00
132,Swingup,1800.00,0.00,1.00,0.00,0.001926,0.00
133,Swingup,1800.00,0.00,1.00,0.00,0.002345,0.00
134,Swingup,1800.00,0.00,1.00,0.00,0.002236,0.00
135,Swingup,1800.00,0.00,1.00,0.00,0.002200,0.00
136,Swingup,1800.00,0.00,1.00,0.00,0.001761,0.00
137,Swingup,1800.00,0.00,1.00,0.00,0.002270,0.00
138,Swingup,1800.00,0.00,1.00,0.00,0.002010,0.00
139,Swingup,1800.00,0.00,1.00,0.00,0.002128,0.00
140,Swingup,1800.00,0.00,1.00,0.00,0.002437,0.00
141,Swingup,1800.00,0.00,1.00,0.00,0.006002,0.00
142,Swingup,1800.00,0.00,1.00,0.00,0.002157,0.00
143,Swingup,1800.00,0.00,1.00,0.00,0.002221,0.00
144,Swingup,1800.00,0.00,1.00,0.00,0.001943,0.00
145,Swingup,1800.00,0.00,1.00,0.00,0.001870,0.00
146,Swingup,1800.00,0.00,1.00,0.00,0.002468,0.00
147,Swingup,1800.00,0.00,1.00,0.00,0.002105,0.00
148,Swingup,1800.00,0.00,1.00,0.00,0.001818,0.00
149,Swingup,1800.00,0.00,1.00,0.00,0.002069,0.00
150,Swingup,1800.00,0.00,1.00,0.00,0.001947,0.00
151,Swingup,1800.00,0.00,1.00,0.00,0.002299,0.00
152,Swingup,1800.00,0.00,1.00,0.00,0.002214,0.00
153,Swingup,1800.00,0.00,1.00,0.00,0.002128,0.00
154,Swingup,1800.00,0.00,1.00,0.00,0.002180,0.00
155,Swingup,1800.00,0.00,1.00,0.00,0.002095,0.00
156,Swingup,1800.00,0.00,1.00,0.00,0.001974,0.00
157,Swingup,1800.00,0.00,1.00,0.00,0.002095,0.00
158,Swingup,1800.00,0.00,1.00,0.00,0.002343,0.00
159,Swingup,1800.00,0.00,1.00,0.00,0.001835,0.00
160,Swingup,1800.00,0.00,1.00,0.00,0.002261,0.00
161,Swingup,1800.00,0.00,1.00,0.00,0.002314,0.00
162,Swingup,1800.00,0.00,1.00,0.00,0.002185,0.00
163,Swingup,1800.00,0.00,1.00,0.00,0.002152,0.00
164,Swingup,1800.00,0.00,1.00,0.00,0.002515,0.00
165,Swingup,1800.00,0.00,1.00,0.00,0.001960,0.00
166,Swingup,1800.00,0.00,1.00,0.00,0.001869,0.00
167,Swingup,1800.00,0.00,1.00,0.00,0.002043,0.00
168,Swingup,1800.00,0.00,1.00,0.00,0.002311,0.00
169,Swingup,1800.00,0.00,1.00,0.00,0.001767,0.00
170,Swingup,1800.00,0.00,1.00,0.00,0.002268,0.00
171,Swingup,1800.00,0.00,1.00,0.00,0.002057,0.00
172,Swingup,1800.00,0.00,1.00,0.00,0.001843,0.00
173,Swingup,1800.00,0.00,1.00,0.00,0.002119,0.00
174,Swingup,1800.00,0.00,1.00,0.00,0.002079,0.00
175,Swingup,1800.00,0.00,1.00,0.00,0.002166,0.00
176,Swingup,1800.00,0.00,1.00,0.00,0.002310,0.00
177,Swingup,1800.00,0.00,1.00,0.00,0.002239,0.00
178,Swingup,1800.00,0.00,1.00,0.00,0.002270,0.00
179,Swingup,1800.00,0.00,1.00,0.00,0.002037,0.00
180,Swingup,1800.00,0.00,1.00,0.00,0.002201,0.00
181,Swingup,1800.00,0.00,1.00,0.00,0.006451,0.00
182,Swingup,1800.00,0.00,1.00,0.00,0.002293,0.00
183,Swingup,1800.00,0.00,1.00,0.00,0.002104,0.00
184,Swingup,1800.00,0.00,1.00,0.00,0.001914,0.00
185,Swingup,1800.00,0.00,1.00,0.00,0.002336,0.00
186,Swingup,1800.00,0.00,1.00,0.00,0.002184,0.00
187,Swingup,1800.00,0.00,1.00,0.00,0.002398,0.00
188,Swingup,1800.00,0.00,1.00,0.00,0.002189,0.00
189,Swingup,1800.00,0.00,1.00,0.00,0.002607,0.00
190,Swingup,1800.00,0.00,1.00,0.00,0.002164,0.00
191,Swingup,1800.00,0.00,1.00,0.00,0.002406,0.00
192,Swingup,1800.00,0.00,1.00,0.00,0.001980,0.00
193,Swingup,1800.00,0.00,1.00,0.00,0.002360,0.00
194,Swingup,1800.00,0.00,1.00,0.00,0.001867,0.00
195,Swingup,1800.00,0.00,1.00,0.00,0.002307,0.00
196,Swingup,1800.00,0.00,1.00,0.00,0.001993,0.00
197,Swingup,1800.00,0.00,1.00,0.00,0.002193,0.00
198,Swingup,1800.00,0.00,1.00,0.00,0.002234,0.00
199,Swingup,1800.00,0.00,1.00,0.00,0.002024,0.00
200,Swingup,1800.00,0.00,1.00,0.00,0.002356,0.00
201,Swingup,1800.00,0.00,1.00,0.00,0.006996,0.00
202,Swingup,1800.00,0.00,1.00,0.00,0.001901,0.00
203,Swingup,1800.00,0.00,1.00,0.00,0.002130,0.00
204,Swingup,1800.00,0.00,1.00,0.00,0.002112,0.00
205,Swingup,1800.00,0.00,1.00,0.00,0.002235,0.00
206,Swingup,1800.00,0.00,1.00,0.00,0.002651,0.00
207,Swingup,1800.00,0.00,1.00,0.00,0.002466,0.00
208,Swingup,1800.00,0.00,1.00,0.00,0.001652,0.00
209,Swingup,1800.00,0.00,1.00,0.00,0.001943,0.00
210,Swingup,1800.00,0.00,1.00,0.00,0.002026,0.00
211,Swingup,1800.00,0.00,1.00,0.00,0.002099,0.00
212,Swingup,1800.00,0.00,1.00,0.00,0.002048,0.00
213,Swingup,1800.00,0.00,1.00,0.00,0.002032,0.00
214,Swingup,1800.00,0.00,1.00,0.00,0.001986,0.00
215,Swingup,1800.00,0.00,1.00,0.00,0.002198,0.00
216,Swingup,1800.00,0.00,1.00,0.00,0.001867,0.00
217,Swingup,1800.00,0.00,1.00,0.00,0.002137,0.00
218,Swingup,1800.00,0.00,1.00,0.00,0.002454,0.00
219,Swingup,1800.00,0.00,1.00,0.00,0.002558,0.00
220,Swingup,1800.00,0.00,1.00,0.00,0.002125,0.00
221,Swingup,1800.00,0.00,1.00,0.00,0.007333,0.00
222,Swingup,1800.00,0.00,1.00,0.00,0.002471,0.00
223,Swingup,1800.00,0.00,1.00,0.00,0.002288,0.00
224,Swingup,1800.00,0.00,1.00,0.00,0.002006,0.00
225,Swingup,1800.00,0.00,1.00,0.00,0.002126,0.00
226,Swingup,1800.00,0.00,1.00,0.00,0.002403,0.00
227,Swingup,1800.00,0.00,1.00,0.00,0.002284,0.00
228,Swingup,1800.00,0.00,1.00,0.00,0.002144,0.00
229,Swingup,1800.00,0.00,1.00,0.00,0.002198,0.00
230,Swingup,1800.00,0.00,1.00,0.00,0.002584,0.00
231,Swingup,1800.00,0.00,1.00,0.00,0.002200,0.00
232,Swingup,1800.00,0.00,1.00,0.00,0.002234,0.00
233,Swingup,1800.00,0.00,1.00,0.00,0.002356,0.00
234,Swingup,1800.00,0.00,1.00,0.00,0.001834,0.00
235,Swingup,1800.00,0.00,1.00,0.00,0.001992,0.00
236,Swingup,1800.00,0.00,1.00,0.00,0.002123,0.00
237,Swingup,1800.00,0.00,1.00,0.00,0.002400,0.00
238,Swingup,1800.00,0.00,1.00,0.00,0.002131,0.00
239,Swingup,1800.00,0.00,1.00,0.00,0.001970,0.00
240,Swingup,1800.00,0.00,1.00,0.00,0.002127,0.00
241,Swingup,1800.00,0.00,1.00,0.00,0.004562,0.00
242,Swingup,1800.00,0.00,1.00,0.00,0.002213,0.00
243,Swingup,1800.00,0.00,1.00,0.00,0.002471,0.00
244,Swingup,1800.00,0.00,1.00,0.00,0.002151,0.00
245,Swingup,1800.00,0.00,1.00,0.00,0.002102,0.00
246,Swingup,1800.00,0.00,1.00,0.00,0.001840,0.00
247,Swingup,1800.00,0.00,1.00,0.00,0.002249,0.00
248,Swingup,1800.00,0.00,1.00,0.00,0.002420,0.00
249,Swingup,1800.00,0.00,1.00,0.00,0.001926,0.00
250,Swingup,1800.00,0.00,1.00,0.00,0.002155,0.00
251,Swingup,1800.00,0.00,1.00,0.00,0.002545,0.00
252,Swingup,1800.00,0.00,1.00,0.00,0.002070,0.00
253,Swingup,1800.00,0.00,1.00,0.00,0.002366,0.00
254,Swingup,1800.00,0.00,1.00,0.00,0.002044,0.00
255,Swingup,1800.00,0.00,1.00,0.00,0.002239,0.00
256,Swingup,1800.00,0.00,1.00,0.00,0.002192,0.00
257,Swingup,1800.00,0.00,1.00,0.00,0.001985,0.00
258,Swingup,1800.00,0.00,1.00,0.00,0.002655,0.00
259,Swingup,1800.00,0.00,1.00,0.00,0.001867,0.00
260,Swingup,1800.00,0.00,1.00,0.00,0.002034,0.00
261,Swingup,1800.00,0.00,1.00,0.00,0.006151,0.00
262,Swingup,1800.00,0.00,1.00,0.00,0.002084,0.00
263,Swingup,1800.00,0.00,1.00,0.00,0.002196,0.00
264,Swingup,1800.00,0.00,1.00,0.00,0.002131,0.00
265,Swingup,1800.00,0.00,1.00,0.00,0.002176,0.00
266,Swingup,1800.00,0.00,1.00,0.00,0.002211,0.00
267,Swingup,1800.00,0.00,1.00,0.00,0.002368,0.00
268,Swingup,1800.00,0.00,1.00,0.00,0.001628,0.00
269,Swingup,1800.00,0.00,1.00,0.00,0.002245,0.00
270,Swingup,1800.00,0.00,1.00,0.00,0.002008,0.00
271,Swingup,1800.00,0.00,1.00,0.00,0.002545,0.00
272,Swingup,1800.00,0.00,1.00,0.00,0.002308,0.00
273,Swingup,1800.00,0.00,1.00,0.00,0.001970,0.00
274,Swingup,1800.00,0.00,1.00,0.00,0.002292,0.00
275,Swingup,1800.00,0.00,1.00,0.00,0.002194,0.00
276,Swingup,1800.00,0.00,1.00,0.00,0.002552,0.00
277,Swingup,1800.00,0.00,1.00,0.00,0.002145,0.00
278,Swingup,1800.00,0.00,1.00,0.00,0.001737,0.00
279,Swingup,1800.00,0.00,1.00,0.00,0.002114,0.00
280,Swingup,1800.00,0.00,1.00,0.00,0.002541,0.00
281,Swingup,1800.00,0.00,1.00,0.00,0.003702,0.00
282,Swingup,1800.00,0.00,1.00,0.00,0.002464,0.00
283,Swingup,1800.00,0.00,1.00,0.00,0.001945,0.00
284,Swingup,1800.00,0.00,1.00,0.00,0.002351,0.00
285,Swingup,1800.00,0.00,1.00,0.00,0.001987,0.00
286,Swingup,1800.00,0.00,1.00,0.00,0.002094,0.00
287,Swingup,1800.00,0.00,1.00,0.00,0.001941,0.00
288,Swingup,1800.00,0.00,1.00,0.00,0.002152,0.00
289,Swingup,1800.00,0.00,1.00,0.00,0.002264,0.00
290,Swingup,1800.00,0.00,1.00,0.00,0.001928,0.00
291,Swingup,1800.00,0.00,1.00,0.00,0.002638,0.00
292,Swingup,1800.00,0.00,1.00,0.00,0.001749,0.00
293,Swingup,1800.00,0.00,1.00,0.00,0.001970,0.00
294,Swingup,1800.00,0.00,1.00,0.00,0.002300,0.00
295,Swingup,1800.00,0.00,1.00,0.00,0.002167,0.00
296,Swingup,1800.00,0.00,1.00,0.00,0.001846,0.00
297,Swingup,1800.00,0.00,1.00,0.00,0.002216,0.00
298,Swingup,1800.00,0.00,1.00,0.00,0.002252,0.00
299,Swingup,1800.00,0.00,1.00,0.00,0.002069,0.00
300,Swingup,1800.00,0.00,1.00,0.00,0.002149,0.00
301,Swingup,1800.00,0.00,1.00,0.00,0.003525,0.00
302,Swingup,1800.00,0.00,1.00,0.00,0.002313,0.00
303,Swingup,1800.00,0.00,1.00,0.00,0.002277,0.00
304,Swingup,1800.00,0.00,1.00,0.00,0.002231,0.00
305,Swingup,1800.00,0.00,1.00,0.00,0.001912,0.00
306,Swingup,1800.00,0.00,1.00,0.00,0.002207,0.00
307,Swingup,1800.00,0.00,1.00,0.00,0.002063,0.00
308,Swingup,1800.00,0.00,1.00,0.00,0.002075,0.00
309,Swingup,1800.00,0.00,1.00,0.00,0.002143,0.00
310,Swingup,1800.00,0.00,1.00,0.00,0.002605,0.00
311,Swingup,1800.00,0.00,1.00,0.00,0.002149,0.00
312,Swingup,1800.00,0.00,1.00,0.00,0.001967,0.00
313,Swingup,1800.00,0.00,1.00,0.00,0.002377,0.00
314,Swingup,1800.00,0.00,1.00,0.00,0.001900,0.00
315,Swingup,1800.00,0.00,1.00,0.00,0.002282,0.00
316,Swingup,1800.00,0.00,1.00,0.00,0.001720,0.00
317,Swingup,1800.00,0.00,1.00,0.00,0.002352,0.00
318,Swingup,1800.00,0.00,1.00,0.00,0.002021,0.00
319,Swingup,1800.00,0.00,1.00,0.00,0.002063,0.00
320,Swingup,1800.00,0.00,1.00,0.00,0.002264,0.00
321,Swingup,1800.00,0.00,1.00,0.00,0.005848,0.00
322,Swingup,1800.00,0.00,1.00,0.00,0.002123,0.00
323,Swingup,1800.00,0.00,1.00,0.00,0.002193,0.00
324,Swingup,1800.00,0.00,1.00,0.00,0.001954,0.00
325,Swingup,1800.00,0.00,1.00,0.00,0.002254,0.00
326,Swingup,1800.00,0.00,1.00,0.00,0.001992,0.00
327,Swingup,1800.00,0.00,1.00,0.00,0.002406,0.00
328,Swingup,1800.00,0.00,1.00,0.00,0.002238,0.00
329,Swingup,1800.00,0.00,1.00,0.00,0.002082,0.00
330,Swingup,1800.00,0.00,1.00,0.00,0.002342,0.00
331,Swingup,1800.00,0.00,1.00,0.00,0.002110,0.00
332,Swingup,1800.00,0.00,1.00,0.00,0.002307,0.00
333,Swingup,1800.00,0.00,1.00,0.00,0.002034,0.00
334,Swingup,1800.00,0.00,1.00,0.00,0.002388,0.00
335,Swingup,1800.00,0.00,1.00,0.00,0.002462,0.00
336,Swingup,1800.00,0.00,1.00,0.00,0.001758,0.00
337,Swingup,1800.00,0.00,1.00,0.00,0.002243,0.00
338,Swingup,1800.00,0.00,1.00,0.00,0.001822,0.00
339,Swingup,1800.00,0.00,1.00,0.00,0.002332,0.00
340,Swingup,1800.00,0.00,1.00,0.00,0.002147,0.00
341,Swingup,1800.00,0.00,1.00,0.00,0.004200,0.00
342,Swingup,1800.00,0.00,1.00,0.00,0.002367,0.00
343,Swingup,1800.00,0.00,1.00,0.00,0.002163,0.00
344,Swingup,1800.00,0.00,1.00,0.00,0.002361,0.00
345,Swingup,1800.00,0.00,1.00,0.00,0.001827,0.00
346,Swingup,1800.00,0.00,1.00,0.00,0.002409,0.00
347,Swingup,1800.00,0.00,1.00,0.00,0.002335,0.00
348,Swingup,1800.00,0.00,1.00,0.00,0.002188,0.00
349,Swingup,1800.00,0.00,1.00,0.00,0.002576,0.00
350,Swingup,1800.00,0.00,1.00,0.00,0.002217,0.00
351,Swingup,1800.00,0.00,1.00,0.00,0.002170,0.00
352,Swingup,1800.00,0.00,1.00,0.00,0.002048,0.00
353,Swingup,1800.00,0.00,1.00,0.00,0.002213,0.00
354,Swingup,1800.00,0.00,1.00,0.00,0.002087,0.00
355,Swingup,1800.00,0.00,1.00,0.00,0.002228,0.00
356,Swingup,1800.00,0.00,1.00,0.00,0.002307,0.00
357,Swingup,1800.00,0.00,1.00,0.00,0.002379,0.00
358,Swingup,1800.00,0.00,1.00,0.00,0.002477,0.00
359,Swingup,1800.00,0.00,1.00,0.00,0.002006,0.00
360,Swingup,1800.00,0.00,1.00,0.00,0.002497,0.00
361,Swingup,1800.00,0.00,1.00,0.00,0.004258,0.00
362,Swingup,1800.00,0.00,1.00,0.00,0.002007,0.00
363,Swingup,1800.00,0.00,1.00,0.00,0.002204,0.00
364,Swingup,1800.00,0.00,1.00,0.00,0.002329,0.00
365,Swingup,1800.00,0.00,1.00,0.00,0.002089,0.00
366,Swingup,1800.00,0.00,1.00,0.00,0.002057,0.00
367,Swingup,1800.00,0.00,1.00,0.00,0.002284,0.00
368,Swingup,1800.00,0.00,1.00,0.00,0.002332,0.00
369,Swingup,1800.00,0.00,1.00,0.00,0.002290,0.00
370,Swingup,1800.00,0.00,1.00,0.00,0.002133,0.00
371,Swingup,1800.00,0.00,1.00,0.00,0.002167,0.00
372,Swingup,1800.00,0.00,1.00,0.00,0.002109,0.00
373,Swingup,1800.00,0.00,1.00,0.00,0.002156,0.00
374,Swingup,1800.00,0.00,1.00,0.00,0.002262,0.00
375,Swingup,1800.00,0.00,1.00,0.00,0.002159,0.00
376,Swingup,1800.00,0.00,1.00,0.00,0.002102,0.00
377,Swingup,1800.00,0.00,1.00,0.00,0.002350,0.00
378,Swingup,1800.00,0.00,1.00,0.00,0.002113,0.00
379,Swingup,1800.00,0.00,1.00,0.00,0.002282,0.00
380,Swingup,1800.00,0.00,1.00,0.00,0.001859,0.00
381,Swingup,1800.00,0.00,1.00,0.00,0.008750,0.00
382,Swingup,1800.00,0.00,1.00,0.00,0.001940,0.00
383,Swingup,1800.00,0.00,1.00,0.00,0.002491,0.00
384,Swingup,1800.00,0.00,1.00,0.00,0.002349,0.00
385,Swingup,1800.00,0.00,1.00,0.00,0.001837,0.00
386,Swingup,1800.00,0.00,1.00,0.00,0.002439,0.00
387,Swingup,1800.00,0.00,1.00,0.00,0.002344,0.00
388,Swingup,1800.00,0.00,1.00,0.00,0.002094,0.00
389,Swingup,1800.00,0.00,1.00,0.00,0.002307,0.00
390,Swingup,1800.00,0.00,1.00,0.00,0.002193,0.00
391,Swingup,1800.00,0.00,1.00,0.00,0.002199,0.00
392,Swingup,1800.00,0.00,1.00,0.00,0.001871,0.00
393,Swingup,1800.00,0.00,1.00,0.00,0.002305,0.00
394,Swingup,1800.00,0.00,1.00,0.00,0.001877,0.00
395,Swingup,1800.00,0.00,1.00,0.00,0.002156,0.00
396,Swingup,1800.00,0.00,1.00,0.00,0.001962,0.00
397,Swingup,1800.00,0.00,1.00,0.00,0.002416,0.00
398,Swingup,1800.00,0.00,1.00,0.00,0.002162,0.00
399,Swingup,1800.00,0.00,1.00,0.00,0.002305,0.00
400,Swingup,1800.00,0.00,1.00,0.00,0.002188,0.00
401,Swingup,1800.00,0.00,1.00,0.00,0.004390,0.00
402,Swingup,1800.00,0.00,1.00,0.00,0.002189,0.00
403,Swingup,1800.00,0.00,1.00,0.00,0.002066,0.00
404,Swingup,1800.00,0.00,1.00,0.00,0.002209,0.00
405,Swingup,1800.00,0.00,1.00,0.00,0.001954,0.00
406,Swingup,1800.00,0.00,1.00,0.00,0.002369,0.00
407,Swingup,1800.00,0.00,1.00,0.00,0.002310,0.00
408,Swingup,1800.00,0.00,1.00,0.00,0.002027,0.00
409,Swingup,1800.00,0.00,1.00,0.00,0.002095,0.00
410,Swingup,1800.00,0.00,1.00,0.00,0.002098,0.00
411,Swingup,1800.00,0.00,1.00,0.00,0.002126,0.00
412,Swingup,1800.00,0.00,1.00,0.00,0.002232,0.00
413,Swingup,1800.00,0.00,1.00,0.00,0.002013,0.00
414,Swingup,1800.00,0.00,1.00,0.00,0.002080,0.00
415,Swingup,1800.00,0.00,1.00,0.00,0.002259,0.00
416,Swingup,1800.00,0.00,1.00,0.00,0.002099,0.00
417,Swingup,1800.00,0.00,1.00,0.00,0.002284,0.00
418,Swingup,1800.00,0.00,1.00,0.00,0.002089,0.00
419,Swingup,1800.00,0.00,1.00,0.00,0.002612,0.00
420,Swingup,1800.00,0.00,1.00,0.00,0.002136,0.00
421,Swingup,1800.00,0.00,1.00,0.00,0.002462,0.00
