Step,Mode,PendulumAngle,PendulumVelocity,MotorPosition,MotorVelocity,dt,Voltage
36,Swingup,3959.29,0.00,5.58,0.00,0.003577,0.00
37,Swingup,3959.29,0.00,5.58,0.00,0.003817,0.00
38,Swingup,3959.29,0.00,5.58,0.00,0.003548,0.00
39,Swingup,3959.29,0.00,5.58,0.00,0.003365,0.00
40,Swingup,3959.29,0.00,5.58,0.00,0.003652,0.00
41,Swingup,3959.29,0.00,5.58,0.00,0.007450,0.00
42,Swingup,3959.29,0.00,5.58,0.00,0.003320,0.00
43,Swingup,3959.29,0.00,5.58,0.00,0.003466,0.00
44,Swingup,3959.29,0.00,5.58,0.00,0.003258,0.00
45,Swingup,3959.29,0.00,5.58,0.00,0.003661,0.00
46,Swingup,3959.29,0.00,5.58,0.00,0.003407,0.00
47,Swingup,3959.29,0.00,5.58,0.00,0.003344,0.00
48,Swingup,3959.29,0.00,5.58,0.00,0.003262,0.00
49,Swingup,3959.29,0.00,5.58,0.00,0.003682,0.00
50,Swingup,3959.29,0.00,5.58,0.00,0.003443,0.00
51,Swingup,3959.29,0.00,5.58,0.00,0.003408,0.00
52,Swingup,3959.29,0.00,5.58,0.00,0.004189,0.00
53,Swingup,3959.29,0.00,5.58,0.00,0.002921,0.00
54,Swingup,3959.29,0.00,5.58,0.00,0.003534,0.00
55,Swingup,3959.29,0.00,5.58,0.00,0.003515,0.00
56,Swingup,3959.29,0.00,5.58,0.00,0.003789,0.00
57,Swingup,3959.29,0.00,5.58,0.00,0.003176,0.00
58,Swingup,3959.29,0.00,5.58,0.00,0.003395,0.00
59,Swingup,3959.29,0.00,5.58,0.00,0.003557,0.00
60,Swingup,3959.29,0.00,5.58,0.00,0.003640,0.00
61,Swingup,3959.29,0.00,5.58,0.00,0.006102,0.00
62,Swingup,3959.29,0.00,5.58,0.00,0.003402,0.00
63,Swingup,3959.29,0.00,5.58,0.00,0.003416,0.00
64,Swingup,3959.29,0.00,5.58,0.00,0.003378,0.00
65,Swingup,3959.29,0.00,5.58,0.00,0.003714,0.00
66,Swingup,3959.29,0.00,5.58,0.00,0.003734,0.00
67,Swingup,3959.29,0.00,5.58,0.00,0.003533,0.00
68,Swingup,3959.29,0.00,5.58,0.00,0.004033,0.00
69,Swingup,3959.29,0.00,5.58,0.00,0.003652,0.00
70,Swingup,3959.29,0.00,5.58,0.00,0.003192,0.00
71,Swingup,3959.29,0.00,5.58,0.00,0.003232,0.00
72,Swingup,3959.29,0.00,5.58,0.00,0.003757,0.00
73,Swingup,3959.29,0.00,5.58,0.00,0.004005,0.00
74,Swingup,3959.29,0.00,5.58,0.00,0.003430,0.00
75,Swingup,3959.29,0.00,5.58,0.00,0.003453,0.00
76,Swingup,3959.29,0.00,5.58,0.00,0.003534,0.00
77,Swingup,3959.29,0.00,5.58,0.00,0.003350,0.00
78,Swingup,3959.29,0.00,5.58,0.00,0.003700,0.00
79,Swingup,3959.29,0.00,5.58,0.00,0.003206,0.00
80,Swingup,3959.29,0.00,5.58,0.00,0.003916,0.00
81,Swingup,3959.29,0.00,5.58,0.00,0.005808,0.00
82,Swingup,3959.29,0.00,5.58,0.00,0.003347,0.00
83,Swingup,3959.29,0.00,5.58,0.00,0.003334,0.00
84,Swingup,3959.29,0.00,5.58,0.00,0.003812,0.00
85,Swingup,3959.29,0.00,5.58,0.00,0.003822,0.00
86,Swingup,3959.29,0.00,5.58,0.00,0.003180,0.00
87,Swingup,3959.29,0.00,5.58,0.00,0.003428,0.00
88,Swingup,3959.29,0.00,5.58,0.00,0.003487,0.00
89,Swingup,3959.29,0.00,5.58,0.00,0.003234,0.00
90,Swingup,3959.29,0.00,5.58,0.00,0.003710,0.00
91,Swingup,3959.29,0.00,5.58,0.00,0.003506,0.00
92,Swingup,3959.29,0.00,5.58,0.00,0.003517,0.00
93,Swingup,3959.29,0.00,5.58,0.00,0.003419,0.00
94,Swingup,3959.29,0.00,5.58,0.00,0.003062,0.00
95,Swingup,3959.29,0.00,5.58,0.00,0.003733,0.00
96,Swingup,3959.29,0.00,5.58,0.00,0.003499,0.00
97,Swingup,3959.29,0.00,5.58,0.00,0.003532,0.00
98,Swingup,3959.29,0.00,5.58,0.00,0.003443,0.00
99,Swingup,3959.29,0.00,5.58,0.00,0.003753,0.00
100,Swingup,3959.29,0.00,5.58,0.00,0.003537,0.00
101,Swingup,3959.29,0.00,5.58,0.00,0.007189,0.00
102,Swingup,3959.29,0.00,5.58,0.00,0.003519,0.00
103,Swingup,3959.29,0.00,5.58,0.00,0.003245,0.00
104,Swingup,3959.29,0.00,5.58,0.00,0.003123,0.00
105,Swingup,3959.29,0.00,5.58,0.00,0.003611,0.00
106,Swingup,3959.29,0.00,5.58,0.00,0.003662,0.00
107,Swingup,3959.29,0.00,5.58,0.00,0.003557,0.00
108,Swingup,3959.29,0.00,5.58,0.00,0.003196,0.00
109,Swingup,3959.29,0.00,5.58,0.00,0.003329,0.00
110,Swingup,3959.29,0.00,5.58,0.00,0.003295,0.00
111,Swingup,3959.29,0.00,5.58,0.00,0.003542,0.00
112,Swingup,3959.29,0.00,5.58,0.00,0.003388,0.00
113,Swingup,3959.29,0.00,5.58,0.00,0.003383,0.00
114,Swingup,3959.29,0.00,5.58,0.00,0.003484,0.00
115,Swingup,3959.29,0.00,5.58,0.00,0.003534,0.00
116,Swingup,3959.29,0.00,5.58,0.00,0.003756,0.00
117,Swingup,3959.29,0.00,5.58,0.00,0.003458,0.00
118,Swingup,3959.29,0.00,5.58,0.00,0.003569,0.00
119,Swingup,3959.29,0.00,5.58,0.00,0.003825,0.00
120,Swingup,3959.29,0.00,5.58,0.00,0.003560,0.00
121,Swingup,3959.29,0.00,5.58,0.00,0.006528,0.00
122,Swingup,3959.29,0.00,5.58,0.00,0.003562,0.00
123,Swingup,3959.29,0.00,5.58,0.00,0.003534,0.00
124,Swingup,3959.29,0.00,5.58,0.00,0.003249,0.00
125,Swingup,3959.29,0.00,5.58,0.00,0.003619,0.00
126,Swingup,3959.29,0.00,5.58,0.00,0.003518,0.00
127,Swingup,3959.29,0.00,5.58,0.00,0.004199,0.00
128,Swingup,3959.29,0.00,5.58,0.00,0.003226,0.00
129,Swingup,3959.29,0.00,5.58,0.00,0.003460,0.00
130,Swingup,3959.29,0.00,5.58,0.00,0.003481,0.00
131,Swingup,3959.29,0.00,5.58,0.00,0.003604,0.00
132,Swingup,3959.29,0.00,5.58,0.00,0.003602,0.00
133,Swingup,3959.29,0.00,5.58,0.00,0.003157,0.00
134,Swingup,3959.29,0.00,5.58,0.00,0.003592,0.00
135,Swingup,3959.29,0.00,5.58,0.00,0.003695,0.00
136,Swingup,3959.29,0.00,5.58,0.00,0.003391,0.00
137,Swingup,3959.29,0.00,5.58,0.00,0.003244,0.00
138,Swingup,3959.29,0.00,5.58,0.00,0.003510,0.00
139,Swingup,3959.29,0.00,5.58,0.00,0.003514,0.00
140,Swingup,3959.29,0.00,5.58,0.00,0.003449,0.00
141,Swingup,3959.29,0.00,5.58,0.00,0.007518,0.00
142,Swingup,3959.29,0.00,5.58,0.00,0.003341,0.00
143,Swingup,3959.29,0.00,5.58,0.00,0.003511,0.00
144,Swingup,3959.29,0.00,5.58,0.00,0.003583,0.00
145,Swingup,3959.29,0.00,5.58,0.00,0.003776,0.00
146,Swingup,3959.29,0.00,5.58,0.00,0.003349,0.00
147,Swingup,3959.29,0.00,5.58,0.00,0.003533,0.00
148,Swingup,3959.29,0.00,5.58,0.00,0.003623,0.00
149,Swingup,3959.29,0.00,5.58,0.00,0.003564,0.00
150,Swingup,3959.29,0.00,5.58,0.00,0.003817,0.00
151,Swingup,3959.29,0.00,5.58,0.00,0.003478,0.00
152,Swingup,3959.29,0.00,5.58,0.00,0.003485,0.00
153,Swingup,3959.29,0.00,5.58,0.00,0.003296,0.00
154,Swingup,3959.29,0.00,5.58,0.00,0.003868,0.00
155,Swingup,3959.29,0.00,5.58,0.00,0.003434,0.00
156,Swingup,3959.29,0.00,5.58,0.00,0.003458,0.00
157,Swingup,3959.29,0.00,5.58,0.00,0.003543,0.00
158,Swingup,3959.29,0.00,5.58,0.00,0.003715,0.00
159,Swingup,3959.29,0.00,5.58,0.00,0.003363,0.00
160,Swingup,3959.29,0.00,5.58,0.00,0.003304,0.00
161,Swingup,3959.29,0.00,5.58,0.00,0.007665,0.00
162,Swingup,3959.29,0.00,5.58,0.00,0.003559,0.00
163,Swingup,3959.29,0.00,5.58,0.00,0.004066,0.00
164,Swingup,3959.29,0.00,5.58,0.00,0.003290,0.00
165,Swingup,3959.29,0.00,5.58,0.00,0.003605,0.00
166,Swingup,3959.29,0.00,5.58,0.00,0.003920,0.00
167,Swingup,3959.29,0.00,5.58,0.00,0.003350,0.00
168,Swingup,3959.29,0.00,5.58,0.00,0.003483,0.00
169,Swingup,3959.29,0.00,5.58,0.00,0.003238,0.00
170,Swingup,3959.29,0.00,5.58,0.00,0.003626,0.00
171,Swingup,3959.29,0.00,5.58,0.00,0.003258,0.00
172,Swingup,3959.29,0.00,5.58,0.00,0.003715,0.00
173,Swingup,3959.29,0.00,5.58,0.00,0.003331,0.00
174,Swingup,3959.29,0.00,5.58,0.00,0.003641,0.00
175,Swingup,3959.29,0.00,5.58,0.00,0.003634,0.00
176,Swingup,3959.29,0.00,5.58,0.00,0.003723,0.00
177,Swingup,3959.29,0.00,5.58,0.00,0.003737,0.00
178,Swingup,3959.29,0.00,5.58,0.00,0.003420,0.00
179,Swingup,3959.29,0.00,5.58,0.00,0.003607,0.00
180,Swingup,3959.29,0.00,5.58,0.00,0.003643,0.00
181,Swingup,3959.29,0.00,5.58,0.00,0.005745,0.00
182,Swingup,3959.29,0.00,5.58,0.00,0.003098,0.00
183,Swingup,3959.29,0.00,5.58,0.00,0.003608,0.00
184,Swingup,3959.29,0.00,5.58,0.00,0.003359,0.00
185,Swingup,3959.29,0.00,5.58,0.00,0.003722,0.00
186,Swingup,3959.29,0.00,5.58,0.00,0.003385,0.00
187,Swingup,3959.29,0.00,5.58,0.00,0.003738,0.00
188,Swingup,3959.29,0.00,5.58,0.00,0.003828,0.00
189,Swingup,3959.29,0.00,5.58,0.00,0.003393,0.00
190,Swingup,3959.29,0.00,5.58,0.00,0.003775,0.00
191,Swingup,3959.29,0.00,5.58,0.00,0.003450,0.00
192,Swingup,3959.29,0.00,5.58,0.00,0.003556,0.00
193,Swingup,3959.29,0.00,5.58,0.00,0.003680,0.00
194,Swingup,3959.29,0.00,5.58,0.00,0.003091,0.00
195,Swingup,3959.29,0.00,5.58,0.00,0.003751,0.00
196,Swingup,3959.29,0.00,5.58,0.00,0.003352,0.00
197,Swingup,3959.29,0.00,5.58,0.00,0.003863,0.00
198,Swingup,3959.29,0.00,5.58,0.00,0.003149,0.00
199,Swingup,3959.29,0.00,5.58,0.00,0.003554,0.00
200,Swingup,3959.29,0.00,5.58,0.00,0.003457,0.00
201,Swingup,3959.29,0.00,5.58,0.00,0.004770,0.00
202,Swingup,3959.29,0.00,5.58,0.00,0.003706,0.00
203,Swingup,3959.29,0.00,5.58,0.00,0.003461,0.00
204,Swingup,3959.29,0.00,5.58,0.00,0.003789,0.00
205,Swingup,3959.29,0.00,5.58,0.00,0.003648,0.00
206,Swingup,3959.29,0.00,5.58,0.00,0.003499,0.00
207,Swingup,3959.29,0.00,5.58,0.00,0.003542,0.00
208,Swingup,3959.29,0.00,5.58,0.00,0.003526,0.00
209,Swingup,3959.29,0.00,5.58,0.00,0.003440,0.00
210,Swingup,3959.29,0.00,5.58,0.00,0.003851,0.00
211,Swingup,3959.29,0.00,5.58,0.00,0.003474,0.00
212,Swingup,3959.29,0.00,5.58,0.00,0.003392,0.00
213,Swingup,3959.29,0.00,5.58,0.00,0.003715,0.00
214,Swingup,3959.29,0.00,5.58,0.00,0.003322,0.00
215,Swingup,3959.29,0.00,5.58,0.00,0.003683,0.00
216,Swingup,3959.29,0.00,5.58,0.00,0.003295,0.00
217,Swingup,3959.29,0.00,5.58,0.00,0.004118,0.00
218,Swingup,3959.29,0.00,5.58,0.00,0.003343,0.00
219,Swingup,3959.29,0.00,5.58,0.00,0.003480,0.00
220,Swingup,3959.29,0.00,5.58,0.00,0.003657,0.00
221,Swingup,3959.29,0.00,5.58,0.00,0.005492,0.00
222,Swingup,3959.29,0.00,5.58,0.00,0.003502,0.00
223,Swingup,3959.29,0.00,5.58,0.00,0.003492,0.00
224,Swingup,3959.29,0.00,5.58,0.00,0.003205,0.00
225,Swingup,3959.29,0.00,5.58,0.00,0.003733,0.00
226,Swingup,3959.29,0.00,5.58,0.00,0.003109,0.00
227,Swingup,3959.29,0.00,5.58,0.00,0.003478,0.00
228,Swingup,3959.29,0.00,5.58,0.00,0.003289,0.00
229,Swingup,3959.29,0.00,5.58,0.00,0.003791,0.00
230,Swingup,3959.29,0.00,5.58,0.00,0.003521,0.00
231,Swingup,3959.29,0.00,5.58,0.00,0.003168,0.00
232,Swingup,3959.29,0.00,5.58,0.00,0.003640,0.00
233,Swingup,3959.29,0.00,5.58,0.00,0.003119,0.00
234,Swingup,3959.29,0.00,5.58,0.00,0.003858,0.00
235,Swingup,3959.29,0.00,5.58,0.00,0.003613,0.00
236,Swingup,3959.29,0.00,5.58,0.00,0.003275,0.00
237,Swingup,3959.29,0.00,5.58,0.00,0.003686,0.00
238,Swingup,3959.29,0.00,5.58,0.00,0.003051,0.00
239,Swingup,3959.29,0.00,5.58,0.00,0.003490,0.00
240,Swingup,3959.29,0.00,5.58,0.00,0.003775,0.00
241,Swingup,3959.29,0.00,5.58,0.00,0.003360,0.00
242,Swingup,3959.29,0.00,5.58,0.00,0.003530,0.00
243,Swingup,3959.29,0.00,5.58,0.00,0.003109,0.00
244,Swingup,3959.29,0.00,5.58,0.00,0.003778,0.00
245,Swingup,3959.29,0.00,5.58,0.00,0.003346,0.00
246,Swingup,3959.29,0.00,5.58,0.00,0.003665,0.00
247,Swingup,3959.29,0.00,5.58,0.00,0.003630,0.00
248,Swingup,3959.29,0.00,5.58,0.00,0.003223,0.00
249,Swingup,3959.29,0.00,5.58,0.00,0.003645,0.00
250,Swingup,3959.29,0.00,5.58,0.00,0.003449,0.00
251,Swingup,3959.29,0.00,5.58,0.00,0.003424,0.00
252,Swingup,3959.29,0.00,5.58,0.00,0.003577,0.00
253,Swingup,3959.29,0.00,5.58,0.00,0.003577,0.00
254,Swingup,3959.29,0.00,5.58,0.00,0.003538,0.00
255,Swingup,3959.29,0.00,5.58,0.00,0.003547,0.00
256,Swingup,3959.29,0.00,5.58,0.00,0.004082,0.00
257,Swingup,3959.29,0.00,5.58,0.00,0.002951,0.00
258,Swingup,3959.29,0.00,5.58,0.00,0.003848,0.00
259,Swingup,3959.29,0.00,5.58,0.00,0.004220,0.00
260,Swingup,3959.29,0.00,5.58,0.00,0.003350,0.00
261,Swingup,3959.29,0.00,5.58,0.00,0.003963,0.00
262,Swingup,3959.29,0.00,5.58,0.00,0.003089,0.00
263,Swingup,3959.29,0.00,5.58,0.00,0.003212,0.00
264,Swingup,3959.29,0.00,5.58,0.00,0.003767,0.00
265,Swingup,3959.29,0.00,5.58,0.00,0.003220,0.00
266,Swingup,3959.29,0.00,5.58,0.00,0.003817,0.00
267,Swingup,3959.29,0.00,5.58,0.00,0.003380,0.00
268,Swingup,3959.29,0.00,5.58,0.00,0.003287,0.00
269,Swingup,3959.29,0.00,5.58,0.00,0.003554,0.00
270,Swingup,3959.29,0.00,5.58,0.00,0.003762,0.00
271,Swingup,3959.29,0.00,5.58,0.00,0.003142,0.00
272,Swingup,3959.29,0.00,5.58,0.00,0.003546,0.00
273,Swingup,3959.29,0.00,5.58,0.00,0.003937,0.00
274,Swingup,3959.29,0.00,5.58,0.00,0.003490,0.00
275,Swingup,3959.29,0.00,5.58,0.00,0.003605,0.00
276,Swingup,3959.29,0.00,5.58,0.00,0.003474,0.00
277,Swingup,3959.29,0.00,5.58,0.00,0.003761,0.00
278,Swingup,3959.29,0.00,5.58,0.00,0.003291,0.00
279,Swingup,3959.29,0.00,5.58,0.00,0.003263,0.00
280,Swingup,3959.29,0.00,5.58,0.00,0.003555,0.00
281,Swingup,3959.29,0.00,5.58,0.00,0.003455,0.00
282,Swingup,3959.29,0.00,5.58,0.00,0.003232,0.00
283,Swingup,3959.29,0.00,5.58,0.00,0.003494,0.00
284,Swingup,3959.29,0.00,5.58,0.00,0.003429,0.00
285,Swingup,3959.29,0.00,5.58,0.00,0.003048,0.00
286,Swingup,3959.29,0.00,5.58,0.00,0.003850,0.00
287,Swingup,3959.29,0.00,5.58,0.00,0.003396,0.00
288,Swingup,3959.29,0.00,5.58,0.00,0.003807,0.00
289,Swingup,3959.29,0.00,5.58,0.00,0.003679,0.00
290,Swingup,3959.29,0.00,5.58,0.00,0.003562,0.00
291,Swingup,3959.29,0.00,5.58,0.00,0.003510,0.00
292,Swingup,3959.29,0.00,5.58,0.00,0.003253,0.00
293,Swingup,3959.29,0.00,5.58,0.00,0.003726,0.00
294,Swingup,3959.29,0.00,5.58,0.00,0.003746,0.00
295,Swingup,3959.29,0.00,5.58,0.00,0.002826,0.00
296,Swingup,3959.29,0.00,5.58,0.00,0.004010,0.00
297,Swingup,3959.29,0.00,5.58,0.00,0.003427,0.00
298,Swingup,3959.29,0.00,5.58,0.00,0.003294,0.00
299,Swingup,3959.29,0.00,5.58,0.00,0.003422,0.00
300,Swingup,3959.29,0.00,5.58,0.00,0.003578,0.00
301,Swingup,3959.29,0.00,5.58,0.00,0.003999,0.00
302,Swingup,3959.29,0.00,5.58,0.00,0.003811,0.00
303,Swingup,3959.29,0.00,5.58,0.00,0.003448,0.00
304,Swingup,3959.29,0.00,5.58,0.00,0.003306,0.00
305,Swingup,3959.29,0.00,5.58,0.00,0.003548,0.00
306,Swingup,3959.29,0.00,5.58,0.00,0.003067,0.00
307,Swingup,3959.29,0.00,5.58,0.00,0.003437,0.00
308,Swingup,3959.29,0.00,5.58,0.00,0.003373,0.00
309,Swingup,3959.29,0.00,5.58,0.00,0.003519,0.00
310,Swingup,3959.29,0.00,5.58,0.00,0.003474,0.00
311,Swingup,3959.29,0.00,5.58,0.00,0.003354,0.00
312,Swingup,3959.29,0.00,5.58,0.00,0.003681,0.00
313,Swingup,3959.29,0.00,5.58,0.00,0.003516,0.00
314,Swingup,3959.29,0.00,5.58,0.00,0.003368,0.00
315,Swingup,3959.29,0.00,5.58,0.00,0.003446,0.00
316,Swingup,3959.29,0.00,5.58,0.00,0.004050,0.00
317,Swingup,3959.29,0.00,5.58,0.00,0.003391,0.00
318,Swingup,3959.29,0.00,5.58,0.00,0.003304,0.00
319,Swingup,3959.29,0.00,5.58,0.00,0.003276,0.00
320,Swingup,3959.29,0.00,5.58,0.00,0.003737,0.00
321,Swingup,3959.29,0.00,5.58,0.00,0.003882,0.00
322,Swingup,3959.29,0.00,5.58,0.00,0.003168,0.00
323,Swingup,3959.29,0.00,5.58,0.00,0.003656,0.00
324,Swingup,3959.29,0.00,5.58,0.00,0.003305,0.00
325,Swingup,3959.29,0.00,5.58,0.00,0.003214,0.00
326,Swingup,3959.29,0.00,5.58,0.00,0.003472,0.00
327,Swingup,3959.29,0.00,5.58,0.00,0.003532,0.00
328,Swingup,3959.29,0.00,5.58,0.00,0.003171,0.00
329,Swingup,3959.29,0.00,5.58,0.00,0.003761,0.00
330,Swingup,3959.29,0.00,5.58,0.00,0.003350,0.00
331,Swingup,3959.29,0.00,5.58,0.00,0.003500,0.00
332,Swingup,3959.29,0.00,5.58,0.00,0.003860,0.00
333,Swingup,3959.29,0.00,5.58,0.00,0.003417,0.00
334,Swingup,3959.29,0.00,5.58,0.00,0.003291,0.00
335,Swingup,3959.29,0.00,5.58,0.00,0.003294,0.00
336,Swingup,3959.29,0.00,5.58,0.00,0.003628,0.00
337,Swingup,3959.29,0.00,5.58,0.00,0.003479,0.00
338,Swingup,3959.29,0.00,5.58,0.00,0.003184,0.00
339,Swingup,3959.29,0.00,5.58,0.00,0.003816,0.00
340,Swingup,3959.29,0.00,5.58,0.00,0.003373,0.00
341,Swingup,3959.29,0.00,5.58,0.00,0.003860,0.00
342,Swingup,3959.29,0.00,5.58,0.00,0.003054,0.00
343,Swingup,3959.29,0.00,5.58,0.00,0.003835,0.00
344,Swingup,3959.29,0.00,5.58,0.00,0.003274,0.00
345,Swingup,3959.29,0.00,5.58,0.00,0.003749,0.00
346,Swingup,3959.29,0.00,5.58,0.00,0.003688,0.00
347,Swingup,3959.29,0.00,5.58,0.00,0.003568,0.00
348,Swingup,3959.29,0.00,5.58,0.00,0.003366,0.00
349,Swingup,3959.29,0.00,5.58,0.00,0.003250,0.00
350,Swingup,3959.29,0.00,5.58,0.00,0.003727,0.00
351,Swingup,3959.29,0.00,5.58,0.00,0.003864,0.00
352,Swingup,3959.29,0.00,5.58,0.00,0.003343,0.00
353,Swingup,3959.29,0.00,5.58,0.00,0.003536,0.00
354,Swingup,3959.29,0.00,5.58,0.00,0.003806,0.00
355,Swingup,3959.29,0.00,5.58,0.00,0.003248,0.00
356,Swingup,3959.29,0.00,5.58,0.00,0.003660,0.00
357,Swingup,3959.29,0.00,5.58,0.00,0.003339,0.00
358,Swingup,3959.29,0.00,5.58,0.00,0.003832,0.00
359,Swingup,3959.29,0.00,5.58,0.00,0.003625,0.00
360,Swingup,3959.29,0.00,5.58,0.00,0.003573,0.00
361,Swingup,3959.29,0.00,5.58,0.00,0.002888,0.00
362,Swingup,3959.29,0.00,5.58,0.00,0.003642,0.00
363,Swingup,3959.29,0.00,5.58,0.00,0.004039,0.00
364,Swingup,3959.29,0.00,5.58,0.00,0.003122,0.00
365,Swingup,3959.29,0.00,5.58,0.00,0.003234,0.00
366,Swingup,3959.29,0.00,5.58,0.00,0.003368,0.00
367,Swingup,3959.29,0.00,5.58,0.00,0.003357,0.00
368,Swingup,3959.29,0.00,5.58,0.00,0.003644,0.00
369,Swingup,3959.29,0.00,5.58,0.00,0.003741,0.00
370,Swingup,3959.29,0.00,5.58,0.00,0.003573,0.00
371,Swingup,3959.29,0.00,5.58,0.00,0.003389,0.00
372,Swingup,3959.29,0.00,5.58,0.00,0.004097,0.00
373,Swingup,3959.29,0.00,5.58,0.00,0.003139,0.00
374,Swingup,3959.29,0.00,5.58,0.00,0.003963,0.00
375,Swingup,3959.29,0.00,5.58,0.00,0.004006,0.00
376,Swingup,3959.29,0.00,5.58,0.00,0.003346,0.00
377,Swingup,3959.29,0.00,5.58,0.00,0.003514,0.00
378,Swingup,3959.29,0.00,5.58,0.00,0.003464,0.00
379,Swingup,3959.29,0.00,5.58,0.00,0.004488,0.00
380,Swingup,3959.29,0.00,5.58,0.00,0.002952,0.00
381,Swingup,3959.29,0.00,5.58,0.00,0.004931,0.00
382,Swingup,3959.29,0.00,5.58,0.00,0.003235,0.00
383,Swingup,3959.29,0.00,5.58,0.00,0.003687,0.00
384,Swingup,3959.29,0.00,5.58,0.00,0.003161,0.00
385,Swingup,3959.29,0.00,5.58,0.00,0.003514,0.00
386,Swingup,3959.29,0.00,5.58,0.00,0.003930,0.00
387,Swingup,3959.29,0.00,5.58,0.00,0.003636,0.00
388,Swingup,3959.29,0.00,5.58,0.00,0.003722,0.00
389,Swingup,3959.29,0.00,5.58,0.00,0.003383,0.00
390,Swingup,3959.29,0.00,5.58,0.00,0.003192,0.00
391,Swingup,3959.29,0.00,5.58,0.00,0.003668,0.00
392,Swingup,3959.29,0.00,5.58,0.00,0.003472,0.00
393,Swingup,3959.29,0.00,5.58,0.00,0.003641,0.00
394,Swingup,3959.29,0.00,5.58,0.00,0.003146,0.00
395,Swingup,3959.29,0.00,5.58,0.00,0.003303,0.00
396,Swingup,3959.29,0.00,5.58,0.00,0.003378,0.00
397,Swingup,3959.29,0.00,5.58,0.00,0.003711,0.00
398,Swingup,3959.29,0.00,5.58,0.00,0.004266,0.00
399,Swingup,3959.29,0.00,5.58,0.00,0.002975,0.00
400,Swingup,3959.29,0.00,5.58,0.00,0.003825,0.00
401,Swingup,3959.29,0.00,5.58,0.00,0.003271,0.00
402,Swingup,3959.29,0.00,5.58,0.00,0.003873,0.00
403,Swingup,3959.29,0.00,5.58,0.00,0.003463,0.00
404,Swingup,3959.29,0.00,5.58,0.00,0.003730,0.00
405,Swingup,3959.29,0.00,5.58,0.00,0.003558,0.00
406,Swingup,3959.29,0.00,5.58,0.00,0.003603,0.00
407,Swingup,3959.29,0.00,5.58,0.00,0.004050,0.00
408,Swingup,3959.29,0.00,5.58,0.00,0.002729,0.00
409,Swingup,3959.29,0.00,5.58,0.00,0.003860,0.00
410,Swingup,3959.29,0.00,5.58,0.00,0.003145,0.00
411,Swingup,3959.29,0.00,5.58,0.00,0.003732,0.00
412,Swingup,3959.29,0.00,5.58,0.00,0.003449,0.00
413,Swingup,3959.29,0.00,5.58,0.00,0.003594,0.00
414,Swingup,3959.29,0.00,5.58,0.00,0.003518,0.00
415,Swingup,3959.29,0.00,5.58,0.00,0.003413,0.00
416,Swingup,3959.29,0.00,5.58,0.00,0.003903,0.00
417,Swingup,3959.29,0.00,5.58,0.00,0.003235,0.00
418,Swingup,3959.29,0.00,5.58,0.00,0.003806,0.00
419,Swingup,3959.29,0.00,5.58,0.00,0.003023,0.00
420,Swingup,3959.29,0.00,5.58,0.00,0.003717,0.00
421,Swingup,3959.29,0.00,5.58,0.00,0.003370,0.00
