Step,Mode,PendulumAngle,PendulumVelocity,MotorPosition,MotorVelocity,dt,Voltage
138,Swingup,1440.17,0.00,3.82,0.00,0.002343,0.00
139,Swingup,1440.17,0.00,3.82,0.00,0.002362,0.00
140,Swingup,1440.17,0.00,3.82,0.00,0.002400,0.00
141,Swingup,1440.17,0.00,3.82,0.00,0.004071,0.00
142,Swingup,1440.17,0.00,3.82,0.00,0.002299,0.00
143,Swingup,1440.17,0.00,3.82,0.00,0.002583,0.00
144,Swingup,1440.17,0.00,3.82,0.00,0.002463,0.00
145,Swingup,1440.17,0.00,3.82,0.00,0.002072,0.00
146,Swingup,1440.17,0.00,3.82,0.00,0.003930,0.00
147,Swingup,1440.17,0.00,3.82,0.00,0.002294,0.00
148,Swingup,1440.17,0.00,3.82,0.00,0.002645,0.00
149,Swingup,1440.17,0.00,3.82,0.00,0.002223,0.00
150,Swingup,1440.17,0.00,3.82,0.00,0.002312,0.00
151,Swingup,1440.17,0.00,3.82,0.00,0.002227,0.00
152,Swingup,1440.17,0.00,3.82,0.00,0.002254,0.00
153,Swingup,1440.17,0.00,3.82,0.00,0.002638,0.00
154,Swingup,1440.17,0.00,3.82,0.00,0.002385,0.00
155,Swingup,1440.17,0.00,3.82,0.00,0.002534,0.00
156,Swingup,1440.17,0.00,3.82,0.00,0.003732,0.00
157,Swingup,1440.17,0.00,3.82,0.00,0.002510,0.00
158,Swingup,1440.17,0.00,3.82,0.00,0.002498,0.00
159,Swingup,1440.17,0.00,3.82,0.00,0.002197,0.00
160,Swingup,1440.17,0.00,3.82,0.00,0.002474,0.00
161,Swingup,1440.17,0.00,3.82,0.00,0.002174,0.00
162,Swingup,1440.17,0.00,3.82,0.00,0.002242,0.00
163,Swingup,1440.17,0.00,3.82,0.00,0.003040,0.00
164,Swingup,1440.17,0.00,3.82,0.00,0.002308,0.00
165,Swingup,1440.17,0.00,3.82,0.00,0.002678,0.00
166,Swingup,1440.17,0.00,3.82,0.00,0.003425,0.00
167,Swingup,1440.17,0.00,3.82,0.00,0.002634,0.00
168,Swingup,1440.17,0.00,3.82,0.00,0.002299,0.00
169,Swingup,1440.17,0.00,3.82,0.00,0.002709,0.00
170,Swingup,1440.17,0.00,3.82,0.00,0.002436,0.00
171,Swingup,1440.17,0.00,3.82,0.00,0.008962,0.00
172,Swingup,1440.17,0.00,3.82,0.00,0.002740,0.00
173,Swingup,1440.17,0.00,3.82,0.00,0.002356,0.00
174,Swingup,1440.17,0.00,3.82,0.00,0.003180,0.00
175,Swingup,1440.17,0.00,3.82,0.00,0.001795,0.00
176,Swingup,1440.17,0.00,3.82,0.00,0.016752,0.00
177,Swingup,1440.17,0.00,3.82,0.00,0.002192,0.00
178,Swingup,1440.17,0.00,3.82,0.00,0.002557,0.00
179,Swingup,1440.17,0.00,3.82,0.00,0.002116,0.00
180,Swingup,1440.17,0.00,3.82,0.00,0.002213,0.00
181,Swingup,1440.17,0.00,3.82,0.00,0.007655,0.00
182,Swingup,1440.17,0.00,3.82,0.00,0.002215,0.00
183,Swingup,1440.17,0.00,3.82,0.00,0.002210,0.00
184,Swingup,1440.17,0.00,3.82,0.00,0.002174,0.00
185,Swingup,1440.17,0.00,3.82,0.00,0.002277,0.00
186,Swingup,1440.17,0.00,3.82,0.00,0.011274,0.00
187,Swingup,1440.17,0.00,3.82,0.00,0.002218,0.00
188,Swingup,1440.17,0.00,3.82,0.00,0.002846,0.00
189,Swingup,1440.17,0.00,3.82,0.00,0.002705,0.00
190,Swingup,1440.17,0.00,3.82,0.00,0.002088,0.00
191,Swingup,1440.17,0.00,3.82,0.00,0.003423,0.00
192,Swingup,1440.17,0.00,3.82,0.00,0.002233,0.00
193,Swingup,1440.17,0.00,3.82,0.00,0.002203,0.00
194,Swingup,1440.17,0.00,3.82,0.00,0.002071,0.00
195,Swingup,1440.17,0.00,3.82,0.00,0.002275,0.00
196,Swingup,1440.17,0.00,3.82,0.00,0.003885,0.00
197,Swingup,1440.17,0.00,3.82,0.00,0.002617,0.00
198,Swingup,1440.17,0.00,3.82,0.00,0.002433,0.00
199,Swingup,1440.17,0.00,3.82,0.00,0.002766,0.00
200,Swingup,1440.17,0.00,3.82,0.00,0.002113,0.00
201,Swingup,1440.17,0.00,3.82,0.00,0.006313,0.00
202,Swingup,1440.17,0.00,3.82,0.00,0.002480,0.00
203,Swingup,1440.17,0.00,3.82,0.00,0.002375,0.00
204,Swingup,1440.17,0.00,3.82,0.00,0.002291,0.00
205,Swingup,1440.17,0.00,3.82,0.00,0.002456,0.00
206,Swingup,1440.17,0.00,3.82,0.00,0.003342,0.00
207,Swingup,1440.17,0.00,3.82,0.00,0.001966,0.00
208,Swingup,1440.17,0.00,3.82,0.00,0.002173,0.00
209,Swingup,1440.17,0.00,3.82,0.00,0.002141,0.00
210,Swingup,1440.17,0.00,3.82,0.00,0.002643,0.00
211,Swingup,1440.17,0.00,3.82,0.00,0.004071,0.00
212,Swingup,1440.17,0.00,3.82,0.00,0.002401,0.00
213,Swingup,1440.17,0.00,3.82,0.00,0.002520,0.00
214,Swingup,1440.17,0.00,3.82,0.00,0.002592,0.00
215,Swingup,1440.17,0.00,3.82,0.00,0.002542,0.00
216,Swingup,1440.17,0.00,3.82,0.00,0.002757,0.00
217,Swingup,1440.17,0.00,3.82,0.00,0.002270,0.00
218,Swingup,1440.17,0.00,3.82,0.00,0.002494,0.00
219,Swingup,1440.17,0.00,3.82,0.00,0.002501,0.00
220,Swingup,1440.17,0.00,3.82,0.00,0.002522,0.00
221,Swingup,1440.17,0.00,3.82,0.00,0.002001,0.00
222,Swingup,1440.17,0.00,3.82,0.00,0.002267,0.00
223,Swingup,1440.17,0.00,3.82,0.00,0.002436,0.00
224,Swingup,1440.17,0.00,3.82,0.00,0.002833,0.00
225,Swingup,1440.17,0.00,3.82,0.00,0.002430,0.00
226,Swingup,1440.17,0.00,3.82,0.00,0.002556,0.00
227,Swingup,1440.17,0.00,3.82,0.00,0.002641,0.00
228,Swingup,1440.17,0.00,3.82,0.00,0.002159,0.00
229,Swingup,1440.17,0.00,3.82,0.00,0.002500,0.00
230,Swingup,1440.17,0.00,3.82,0.00,0.003039,0.00
231,Swingup,1440.17,0.00,3.82,0.00,0.002108,0.00
232,Swingup,1440.17,0.00,3.82,0.00,0.002308,0.00
233,Swingup,1440.17,0.00,3.82,0.00,0.002616,0.00
234,Swingup,1440.17,0.00,3.82,0.00,0.002578,0.00
235,Swingup,1440.17,0.00,3.82,0.00,0.002266,0.00
236,Swingup,1440.17,0.00,3.82,0.00,0.002143,0.00
237,Swingup,1440.17,0.00,3.82,0.00,0.002630,0.00
238,Swingup,1440.17,0.00,3.82,0.00,0.002826,0.00
239,Swingup,1440.17,0.00,3.82,0.00,0.002284,0.00
240,Swingup,1440.17,0.00,3.82,0.00,0.002220,0.00
241,Swingup,1440.17,0.00,3.82,0.00,0.001860,0.00
242,Swingup,1440.17,0.00,3.82,0.00,0.002272,0.00
243,Swingup,1440.17,0.00,3.82,0.00,0.002324,0.00
244,Swingup,1440.17,0.00,3.82,0.00,0.002095,0.00
245,Swingup,1440.17,0.00,3.82,0.00,0.002170,0.00
246,Swingup,1440.17,0.00,3.82,0.00,0.002357,0.00
247,Swingup,1440.17,0.00,3.82,0.00,0.001909,0.00
248,Swingup,1440.17,0.00,3.82,0.00,0.002598,0.00
249,Swingup,1440.17,0.00,3.82,0.00,0.002736,0.00
250,Swingup,1440.17,0.00,3.82,0.00,0.002369,0.00
251,Swingup,1440.17,0.00,3.82,0.00,0.002211,0.00
252,Swingup,1440.17,0.00,3.82,0.00,0.002302,0.00
253,Swingup,1440.17,0.00,3.82,0.00,0.002449,0.00
254,Swingup,1440.17,0.00,3.82,0.00,0.002344,0.00
255,Swingup,1440.17,0.00,3.82,0.00,0.002386,0.00
256,Swingup,1440.17,0.00,3.82,0.00,0.002290,0.00
257,Swingup,1440.17,0.00,3.82,0.00,0.002328,0.00
258,Swingup,1440.17,0.00,3.82,0.00,0.002455,0.00
259,Swingup,1440.17,0.00,3.82,0.00,0.002355,0.00
260,Swingup,1440.17,0.00,3.82,0.00,0.002723,0.00
261,Swingup,1440.17,0.00,3.82,0.00,0.001827,0.00
262,Swingup,1440.17,0.00,3.82,0.00,0.002361,0.00
263,Swingup,1440.17,0.00,3.82,0.00,0.002241,0.00
264,Swingup,1440.17,0.00,3.82,0.00,0.002061,0.00
265,Swingup,1440.17,0.00,3.82,0.00,0.002423,0.00
266,Swingup,1440.17,0.00,3.82,0.00,0.002305,0.00
267,Swingup,1440.17,0.00,3.82,0.00,0.002687,0.00
268,Swingup,1440.17,0.00,3.82,0.00,0.002208,0.00
269,Swingup,1440.17,0.00,3.82,0.00,0.002246,0.00
270,Swingup,1440.17,0.00,3.82,0.00,0.002400,0.00
271,Swingup,1440.17,0.00,3.82,0.00,0.005600,0.00
272,Swingup,1440.17,0.00,3.82,0.00,0.002447,0.00
273,Swingup,1440.17,0.00,3.82,0.00,0.002341,0.00
274,Swingup,1440.17,0.00,3.82,0.00,0.002146,0.00
275,Swingup,1440.17,0.00,3.82,0.00,0.001802,0.00
276,Swingup,1440.17,0.00,3.82,0.00,0.002393,0.00
277,Swingup,1440.17,0.00,3.82,0.00,0.002475,0.00
278,Swingup,1440.17,0.00,3.82,0.00,0.001892,0.00
279,Swingup,1440.17,0.00,3.82,0.00,0.003013,0.00
280,Swingup,1440.17,0.00,3.82,0.00,0.002133,0.00
281,Swingup,1440.17,0.00,3.82,0.00,0.003354,0.00
282,Swingup,1440.17,0.00,3.82,0.00,0.001944,0.00
283,Swingup,1440.17,0.00,3.82,0.00,0.002606,0.00
284,Swingup,1440.17,0.00,3.82,0.00,0.002552,0.00
285,Swingup,1440.17,0.00,3.82,0.00,0.002608,0.00
286,Swingup,1440.17,0.00,3.82,0.00,0.001934,0.00
287,Swingup,1440.17,0.00,3.82,0.00,0.002260,0.00
288,Swingup,1440.17,0.00,3.82,0.00,0.002107,0.00
289,Swingup,1440.17,0.00,3.82,0.00,0.002227,0.00
290,Swingup,1440.17,0.00,3.82,0.00,0.002293,0.00
291,Swingup,1440.17,0.00,3.82,0.00,0.002123,0.00
292,Swingup,1440.17,0.00,3.82,0.00,0.002483,0.00
293,Swingup,1440.17,0.00,3.82,0.00,0.002371,0.00
294,Swingup,1440.17,0.00,3.82,0.00,0.002171,0.00
295,Swingup,1440.17,0.00,3.82,0.00,0.002408,0.00
296,Swingup,1440.17,0.00,3.82,0.00,0.002052,0.00
297,Swingup,1440.17,0.00,3.82,0.00,0.002329,0.00
298,Swingup,1440.17,0.00,3.82,0.00,0.002646,0.00
299,Swingup,1440.17,0.00,3.82,0.00,0.002186,0.00
300,Swingup,1440.17,0.00,3.82,0.00,0.002518,0.00
301,Swingup,1440.17,0.00,3.82,0.00,0.002905,0.00
302,Swingup,1440.17,0.00,3.82,0.00,0.002397,0.00
303,Swingup,1440.17,0.00,3.82,0.00,0.002195,0.00
304,Swingup,1440.17,0.00,3.82,0.00,0.002392,0.00
305,Swingup,1440.17,0.00,3.82,0.00,0.002517,0.00
306,Swingup,1440.17,0.00,3.82,0.00,0.002401,0.00
307,Swingup,1440.17,0.00,3.82,0.00,0.002622,0.00
308,Swingup,1440.17,0.00,3.82,0.00,0.002172,0.00
309,Swingup,1440.17,0.00,3.82,0.00,0.002091,0.00
310,Swingup,1440.17,0.00,3.82,0.00,0.002901,0.00
311,Swingup,1440.17,0.00,3.82,0.00,0.002310,0.00
312,Swingup,1440.17,0.00,3.82,0.00,0.001953,0.00
313,Swingup,1440.17,0.00,3.82,0.00,0.002516,0.00
314,Swingup,1440.17,0.00,3.82,0.00,0.002511,0.00
315,Swingup,1440.17,0.00,3.82,0.00,0.002622,0.00
316,Swingup,1440.17,0.00,3.82,0.00,0.002680,0.00
317,Swingup,1440.17,0.00,3.82,0.00,0.002054,0.00
318,Swingup,1440.17,0.00,3.82,0.00,0.003064,0.00
319,Swingup,1440.17,0.00,3.82,0.00,0.002367,0.00
320,Swingup,1440.17,0.00,3.82,0.00,0.002840,0.00
321,Swingup,1440.17,0.00,3.82,0.00,0.002863,0.00
322,Swingup,1440.17,0.00,3.82,0.00,0.002356,0.00
323,Swingup,1440.17,0.00,3.82,0.00,0.002360,0.00
324,Swingup,1440.17,0.00,3.82,0.00,0.002444,0.00
325,Swingup,1440.17,0.00,3.82,0.00,0.002649,0.00
326,Swingup,1440.17,0.00,3.82,0.00,0.003192,0.00
327,Swingup,1440.17,0.00,3.82,0.00,0.002148,0.00
328,Swingup,1440.17,0.00,3.82,0.00,0.002690,0.00
329,Swingup,1440.17,0.00,3.82,0.00,0.002326,0.00
330,Swingup,1440.17,0.00,3.82,0.00,0.002296,0.00
331,Swingup,1440.17,0.00,3.82,0.00,0.002416,0.00
332,Swingup,1440.17,0.00,3.82,0.00,0.002046,0.00
333,Swingup,1440.17,0.00,3.82,0.00,0.002558,0.00
334,Swingup,1440.17,0.00,3.82,0.00,0.002334,0.00
335,Swingup,1440.17,0.00,3.82,0.00,0.002438,0.00
336,Swingup,1440.17,0.00,3.82,0.00,0.002547,0.00
337,Swingup,1440.17,0.00,3.82,0.00,0.002397,0.00
338,Swingup,1440.17,0.00,3.82,0.00,0.002316,0.00
339,Swingup,1440.17,0.00,3.82,0.00,0.002589,0.00
340,Swingup,1440.17,0.00,3.82,0.00,0.002510,0.00
341,Swingup,1440.17,0.00,3.82,0.00,0.002717,0.00
342,Swingup,1440.17,0.00,3.82,0.00,0.002305,0.00
343,Swingup,1440.17,0.00,3.82,0.00,0.002225,0.00
344,Swingup,1440.17,0.00,3.82,0.00,0.002392,0.00
345,Swingup,1440.17,0.00,3.82,0.00,0.003074,0.00
346,Swingup,1440.17,0.00,3.82,0.00,0.003350,0.00
347,Swingup,1440.17,0.00,3.82,0.00,0.002331,0.00
348,Swingup,1440.17,0.00,3.82,0.00,0.002591,0.00
349,Swingup,1440.17,0.00,3.82,0.00,0.002380,0.00
350,Swingup,1440.17,0.00,3.82,0.00,0.002741,0.00
351,Swingup,1440.17,0.00,3.82,0.00,0.001909,0.00
352,Swingup,1440.17,0.00,3.82,0.00,0.002147,0.00
353,Swingup,1440.17,0.00,3.82,0.00,0.002484,0.00
354,Swingup,1440.17,0.00,3.82,0.00,0.001874,0.00
355,Swingup,1440.17,0.00,3.82,0.00,0.002207,0.00
356,Swingup,1440.17,0.00,3.82,0.00,0.002766,0.00
357,Swingup,1440.17,0.00,3.82,0.00,0.002302,0.00
358,Swingup,1440.17,0.00,3.82,0.00,0.002852,0.00
359,Swingup,1440.17,0.00,3.82,0.00,0.001941,0.00
360,Swingup,1440.17,0.00,3.82,0.00,0.002631,0.00
361,Swingup,1440.17,0.00,3.82,0.00,0.002282,0.00
362,Swingup,1440.17,0.00,3.82,0.00,0.002357,0.00
363,Swingup,1440.17,0.00,3.82,0.00,0.002347,0.00
364,Swingup,1440.17,0.00,3.82,0.00,0.002292,0.00
365,Swingup,1440.17,0.00,3.82,0.00,0.002342,0.00
366,Swingup,1440.17,0.00,3.82,0.00,0.002151,0.00
367,Swingup,1440.17,0.00,3.82,0.00,0.002329,0.00
368,Swingup,1440.17,0.00,3.82,0.00,0.002732,0.00
369,Swingup,1440.17,0.00,3.82,0.00,0.002337,0.00
370,Swingup,1440.17,0.00,3.82,0.00,0.002310,0.00
371,Swingup,1440.17,0.00,3.82,0.00,0.002611,0.00
372,Swingup,1440.17,0.00,3.82,0.00,0.001979,0.00
373,Swingup,1440.17,0.00,3.82,0.00,0.002433,0.00
374,Swingup,1440.17,0.00,3.82,0.00,0.002655,0.00
375,Swingup,1440.17,0.00,3.82,0.00,0.002226,0.00
376,Swingup,1440.17,0.00,3.82,0.00,0.002043,0.00
377,Swingup,1440.17,0.00,3.82,0.00,0.002519,0.00
378,Swingup,1440.17,0.00,3.82,0.00,0.002227,0.00
379,Swingup,1440.17,0.00,3.82,0.00,0.002728,0.00
380,Swingup,1440.17,0.00,3.82,0.00,0.001829,0.00
381,Swingup,1440.17,0.00,3.82,0.00,0.002535,0.00
382,Swingup,1440.17,0.00,3.82,0.00,0.002302,0.00
383,Swingup,1440.17,0.00,3.82,0.00,0.002660,0.00
384,Swingup,1440.17,0.00,3.82,0.00,0.002673,0.00
385,Swingup,1440.17,0.00,3.82,0.00,0.002463,0.00
386,Swingup,1440.17,0.00,3.82,0.00,0.002614,0.00
387,Swingup,1440.17,0.00,3.82,0.00,0.002449,0.00
388,Swingup,1440.17,0.00,3.82,0.00,0.002216,0.00
389,Swingup,1440.17,0.00,3.82,0.00,0.002563,0.00
390,Swingup,1440.17,0.00,3.82,0.00,0.002300,0.00
391,Swingup,1440.17,0.00,3.82,0.00,0.002304,0.00
392,Swingup,1440.17,0.00,3.82,0.00,0.002747,0.00
393,Swingup,1440.17,0.00,3.82,0.00,0.002605,0.00
394,Swingup,1440.17,0.00,3.82,0.00,0.002502,0.00
395,Swingup,1440.17,0.00,3.82,0.00,0.002399,0.00
396,Swingup,1440.17,0.00,3.82,0.00,0.002026,0.00
397,Swingup,1440.17,0.00,3.82,0.00,0.002397,0.00
398,Swingup,1440.17,0.00,3.82,0.00,0.002302,0.00
399,Swingup,1440.17,0.00,3.82,0.00,0.002107,0.00
400,Swingup,1440.17,0.00,3.82,0.00,0.002685,0.00
401,Swingup,1440.17,0.00,3.82,0.00,0.002413,0.00
402,Swingup,1440.17,0.00,3.82,0.00,0.002245,0.00
403,Swingup,1440.17,0.00,3.82,0.00,0.002622,0.00
404,Swingup,1440.17,0.00,3.82,0.00,0.002442,0.00
405,Swingup,1440.17,0.00,3.82,0.00,0.002148,0.00
406,Swingup,1440.17,0.00,3.82,0.00,0.002432,0.00
407,Swingup,1440.17,0.00,3.82,0.00,0.002409,0.00
408,Swingup,1440.17,0.00,3.82,0.00,0.002508,0.00
409,Swingup,1440.17,0.00,3.82,0.00,0.002872,0.00
410,Swingup,1440.17,0.00,3.82,0.00,0.002651,0.00
411,Swingup,1440.17,0.00,3.82,0.00,0.003720,0.00
412,Swingup,1440.17,0.00,3.82,0.00,0.002297,0.00
413,Swingup,1440.17,0.00,3.82,0.00,0.003203,0.00
414,Swingup,1440.17,0.00,3.82,0.00,0.001951,0.00
415,Swingup,1440.17,0.00,3.82,0.00,0.003402,0.00
416,Swingup,1440.17,0.00,3.82,0.00,0.002932,0.00
417,Swingup,1440.17,0.00,3.82,0.00,0.002769,0.00
418,Swingup,1440.17,0.00,3.82,0.00,0.002123,0.00
419,Swingup,1440.17,0.00,3.82,0.00,0.002887,0.00
420,Swingup,1440.17,0.00,3.82,0.00,0.002811,0.00
421,Swingup,1440.17,0.00,3.82,0.00,0.008957,0.00
