Step,Mode,PendulumAngle,PendulumVelocity,MotorPosition,MotorVelocity,dt,Voltage
96,Swingup,4679.64,0.01,12.08,0.00,0.002612,0.00
97,Swingup,4679.64,0.01,12.08,0.00,0.002328,0.00
98,Swingup,4679.64,0.01,12.08,0.00,0.002528,0.00
99,Swingup,4679.64,0.01,12.08,0.00,0.002392,0.00
100,Swingup,4679.64,0.01,12.08,0.00,0.002357,0.00
101,Swingup,4679.64,0.01,12.08,0.00,0.013813,0.00
102,Swingup,4679.64,0.01,12.08,0.00,0.002456,0.00
103,Swingup,4679.64,0.01,12.08,0.00,0.002552,0.00
104,Swingup,4679.64,0.01,12.08,0.00,0.002410,0.00
105,Swingup,4679.64,0.01,12.08,0.00,0.002326,0.00
106,Swingup,4679.64,0.01,12.08,0.00,0.002256,0.00
107,Swingup,4679.64,0.01,12.08,0.00,0.002555,0.00
108,Swingup,4679.64,0.01,12.08,0.00,0.002307,0.00
109,Swingup,4679.64,0.01,12.08,0.00,0.002040,0.00
110,Swingup,4679.64,0.01,12.08,0.00,0.002422,0.00
111,Swingup,4679.64,0.01,12.08,0.00,0.002467,0.00
112,Swingup,4679.64,0.01,12.08,0.00,0.002137,0.00
113,Swingup,4679.64,0.01,12.08,0.00,0.002233,0.00
114,Swingup,4679.64,0.01,12.08,0.00,0.002187,0.00
115,Swingup,4679.64,0.01,12.08,0.00,0.002675,0.00
116,Swingup,4679.64,0.01,12.08,0.00,0.002419,0.00
117,Swingup,4679.64,0.01,12.08,0.00,0.002806,0.00
118,Swingup,4679.64,0.01,12.08,0.00,0.001975,0.00
119,Swingup,4679.64,0.01,12.08,0.00,0.002485,0.00
120,Swingup,4679.64,0.01,12.08,0.00,0.002003,0.00
121,Swingup,4679.64,0.01,12.08,0.00,0.004600,0.00
122,Swingup,4679.64,0.01,12.08,0.00,0.002414,0.00
123,Swingup,4679.64,0.01,12.08,0.00,0.002851,0.00
124,Swingup,4679.64,0.01,12.08,0.00,0.002081,0.00
125,Swingup,4679.64,0.01,12.08,0.00,0.002262,0.00
126,Swingup,4679.64,0.01,12.08,0.00,0.002634,0.00
127,Swingup,4679.64,0.01,12.08,0.00,0.002403,0.00
128,Swingup,4679.64,0.01,12.08,0.00,0.002408,0.00
129,Swingup,4679.64,0.01,12.08,0.00,0.002175,0.00
130,Swingup,4679.64,0.01,12.08,0.00,0.003019,0.00
131,Swingup,4679.64,0.01,12.08,0.00,0.002054,0.00
132,Swingup,4679.64,0.01,12.08,0.00,0.002561,0.00
133,Swingup,4679.64,0.01,12.08,0.00,0.002182,0.00
134,Swingup,4679.64,0.01,12.08,0.00,0.002716,0.00
135,Swingup,4679.64,0.01,12.08,0.00,0.002190,0.00
136,Swingup,4679.64,0.01,12.08,0.00,0.002674,0.00
137,Swingup,4679.64,0.01,12.08,0.00,0.001829,0.00
138,Swingup,4679.64,0.01,12.08,0.00,0.002356,0.00
139,Swingup,4679.64,0.01,12.08,0.00,0.002418,0.00
140,Swingup,4679.64,0.01,12.08,0.00,0.002609,0.00
141,Swingup,4679.64,0.01,12.08,0.00,0.007675,0.00
142,Swingup,4679.64,0.01,12.08,0.00,0.001987,0.00
143,Swingup,4679.64,0.01,12.08,0.00,0.002270,0.00
144,Swingup,4679.64,0.01,12.08,0.00,0.001611,0.00
145,Swingup,4679.64,0.01,12.08,0.00,0.003045,0.00
146,Swingup,4679.64,0.01,12.08,0.00,0.002389,0.00
147,Swingup,4679.64,0.01,12.08,0.00,0.002729,0.00
148,Swingup,4679.64,0.01,12.08,0.00,0.002326,0.00
149,Swingup,4679.64,0.01,12.08,0.00,0.002300,0.00
150,Swingup,4679.64,0.01,12.08,0.00,0.002774,0.00
151,Swingup,4679.64,0.01,12.08,0.00,0.002427,0.00
152,Swingup,4679.64,0.01,12.08,0.00,0.002644,0.00
153,Swingup,4679.64,0.01,12.08,0.00,0.003053,0.00
154,Swingup,4679.64,0.01,12.08,0.00,0.002156,0.00
155,Swingup,4679.64,0.01,12.08,0.00,0.002813,0.00
156,Swingup,4679.64,0.01,12.08,0.00,0.002381,0.00
157,Swingup,4679.64,0.01,12.08,0.00,0.002282,0.00
158,Swingup,4679.64,0.01,12.08,0.00,0.002137,0.00
159,Swingup,4679.64,0.01,12.08,0.00,0.002053,0.00
160,Swingup,4679.64,0.01,12.08,0.00,0.002511,0.00
