Step,Mode,PendulumAngle,PendulumVelocity,MotorPosition,MotorVelocity,dt,Voltage
284,Swingup,0.00,0.00,4.70,0.00,0.002526,0.00
285,Swingup,0.00,0.00,4.70,0.00,0.002833,0.00
286,Swingup,0.00,0.00,4.70,0.00,0.002388,0.00
287,Swingup,0.00,0.00,4.70,0.00,0.002208,0.00
288,Swingup,0.00,0.00,4.70,0.00,0.002537,0.00
289,Swingup,0.00,0.00,4.70,0.00,0.002719,0.00
290,Swingup,0.00,0.00,4.70,0.00,0.002821,0.00
291,Swingup,0.00,0.00,4.70,0.00,0.002658,0.00
292,Swingup,0.00,0.00,4.70,0.00,0.002451,0.00
293,Swingup,0.00,0.00,4.70,0.00,0.002540,0.00
294,Swingup,0.00,0.00,4.70,0.00,0.002415,0.00
295,Swingup,0.00,0.00,4.70,0.00,0.002467,0.00
296,Swingup,0.00,0.00,4.70,0.00,0.002423,0.00
297,Swingup,0.00,0.00,4.70,0.00,0.002526,0.00
298,Swingup,0.00,0.00,4.70,0.00,0.002389,0.00
299,Swingup,0.00,0.00,4.70,0.00,0.002548,0.00
300,Swingup,0.00,0.00,4.70,0.00,0.002243,0.00
301,Swingup,0.00,0.00,4.70,0.00,0.003105,0.00
302,Swingup,0.00,0.00,4.70,0.00,0.002466,0.00
303,Swingup,0.00,0.00,4.70,0.00,0.002411,0.00
304,Swingup,0.00,0.00,4.70,0.00,0.002147,0.00
305,Swingup,0.00,0.00,4.70,0.00,0.002575,0.00
306,Swingup,0.00,0.00,4.70,0.00,0.002231,0.00
307,Swingup,0.00,0.00,4.70,0.00,0.002654,0.00
308,Swingup,0.00,0.00,4.70,0.00,0.002394,0.00
309,Swingup,0.00,0.00,4.70,0.00,0.002646,0.00
310,Swingup,0.00,0.00,4.70,0.00,0.002317,0.00
311,Swingup,0.00,0.00,4.70,0.00,0.002427,0.00
312,Swingup,0.00,0.00,4.70,0.00,0.002306,0.00
313,Swingup,0.00,0.00,4.70,0.00,0.002148,0.00
314,Swingup,0.00,0.00,4.70,0.00,0.002237,0.00
315,Swingup,0.00,0.00,4.70,0.00,0.002046,0.00
316,Swingup,0.00,0.00,4.70,0.00,0.002087,0.00
317,Swingup,0.00,0.00,4.70,0.00,0.002543,0.00
318,Swingup,0.00,0.00,4.70,0.00,0.002677,0.00
319,Swingup,0.00,0.00,4.70,0.00,0.002249,0.00
320,Swingup,0.00,0.00,4.70,0.00,0.002139,0.00
321,Swingup,0.00,0.00,4.70,0.00,0.002564,0.00
322,Swingup,0.00,0.00,4.70,0.00,0.002632,0.00
323,Swingup,0.00,0.00,4.70,0.00,0.002685,0.00
324,Swingup,0.00,0.00,4.70,0.00,0.002305,0.00
325,Swingup,0.00,0.00,4.70,0.00,0.002624,0.00
326,Swingup,0.00,0.00,4.70,0.00,0.002116,0.00
327,Swingup,0.00,0.00,4.70,0.00,0.002408,0.00
328,Swingup,0.00,0.00,4.70,0.00,0.002866,0.00
329,Swingup,0.00,0.00,4.70,0.00,0.002568,0.00
330,Swingup,0.00,0.00,4.70,0.00,0.002146,0.00
331,Swingup,0.00,0.00,4.70,0.00,0.002354,0.00
332,Swingup,0.00,0.00,4.70,0.00,0.002120,0.00
333,Swingup,0.00,0.00,4.70,0.00,0.002414,0.00
334,Swingup,0.00,0.00,4.70,0.00,0.002102,0.00
335,Swingup,0.00,0.00,4.70,0.00,0.002457,0.00
336,Swingup,0.00,0.00,4.70,0.00,0.002690,0.00
337,Swingup,0.00,0.00,4.70,0.00,0.002326,0.00
338,Swingup,0.00,0.00,4.70,0.00,0.002058,0.00
339,Swingup,0.00,0.00,4.70,0.00,0.002118,0.00
340,Swingup,0.00,0.00,4.70,0.00,0.002418,0.00
341,Swingup,0.00,0.00,4.70,0.00,0.002946,0.00
342,Swingup,0.00,0.00,4.70,0.00,0.002339,0.00
343,Swingup,0.00,0.00,4.70,0.00,0.002280,0.00
344,Swingup,0.00,0.00,4.70,0.00,0.002109,0.00
345,Swingup,0.00,0.00,4.70,0.00,0.002732,0.00
346,Swingup,0.00,0.00,4.70,0.00,0.002906,0.00
347,Swingup,0.00,0.00,4.70,0.00,0.001524,0.00
348,Swingup,0.00,0.00,4.70,0.00,0.002486,0.00
349,Swingup,0.00,0.00,4.70,0.00,0.002294,0.00
350,Swingup,0.00,0.00,4.70,0.00,0.002445,0.00
351,Swingup,0.00,0.00,4.70,0.00,0.002498,0.00
352,Swingup,0.00,0.00,4.70,0.00,0.002508,0.00
353,Swingup,0.00,0.00,4.70,0.00,0.002696,0.00
354,Swingup,0.00,0.00,4.70,0.00,0.002695,0.00
355,Swingup,0.00,0.00,4.70,0.00,0.002435,0.00
356,Swingup,0.00,0.00,4.70,0.00,0.002534,0.00
357,Swingup,0.00,0.00,4.70,0.00,0.002103,0.00
358,Swingup,0.00,0.00,4.70,0.00,0.002408,0.00
359,Swingup,0.00,0.00,4.70,0.00,0.002590,0.00
360,Swingup,0.00,0.00,4.70,0.00,0.002782,0.00
361,Swingup,0.00,0.00,4.70,0.00,0.005117,0.00
362,Swingup,0.00,0.00,4.70,0.00,0.002417,0.00
363,Swingup,0.00,0.00,4.70,0.00,0.002484,0.00
364,Swingup,0.00,0.00,4.70,0.00,0.002536,0.00
365,Swingup,0.00,0.00,4.70,0.00,0.002093,0.00
366,Swingup,0.00,0.00,4.70,0.00,0.002401,0.00
367,Swingup,0.00,0.00,4.70,0.00,0.002701,0.00
368,Swingup,0.00,0.00,4.70,0.00,0.001808,0.00
369,Swingup,0.00,0.00,4.70,0.00,0.002312,0.00
370,Swingup,0.00,0.00,4.70,0.00,0.002517,0.00
371,Swingup,0.00,0.00,4.70,0.00,0.002529,0.00
372,Swingup,0.00,0.00,4.70,0.00,0.002576,0.00
373,Swingup,0.00,0.00,4.70,0.00,0.002244,0.00
374,Swingup,0.00,0.00,4.70,0.00,0.002298,0.00
375,Swingup,0.00,0.00,4.70,0.00,0.002490,0.00
376,Swingup,0.00,0.00,4.70,0.00,0.002421,0.00
377,Swingup,0.00,0.00,4.70,0.00,0.002418,0.00
378,Swingup,0.00,0.00,4.70,0.00,0.002031,0.00
379,Swingup,0.00,0.00,4.70,0.00,0.002657,0.00
380,Swingup,0.00,0.00,4.70,0.00,0.002626,0.00
381,Swingup,0.00,0.00,4.70,0.00,0.006230,0.00
382,Swingup,0.00,0.00,4.70,0.00,0.002005,0.00
383,Swingup,0.00,0.00,4.70,0.00,0.002570,0.00
384,Swingup,0.00,0.00,4.70,0.00,0.002245,0.00
385,Swingup,0.00,0.00,4.70,0.00,0.002538,0.00
386,Swingup,0.00,0.00,4.70,0.00,0.002602,0.00
387,Swingup,0.00,0.00,4.70,0.00,0.002497,0.00
388,Swingup,0.00,0.00,4.70,0.00,0.002507,0.00
389,Swingup,0.00,0.00,4.70,0.00,0.002574,0.00
390,Swingup,0.00,0.00,4.70,0.00,0.002412,0.00
391,Swingup,0.00,0.00,4.70,0.00,0.002360,0.00
392,Swingup,0.00,0.00,4.70,0.00,0.002427,0.00
393,Swingup,0.00,0.00,4.70,0.00,0.002496,0.00
394,Swingup,0.00,0.00,4.70,0.00,0.002347,0.00
395,Swingup,0.00,0.00,4.70,0.00,0.002780,0.00
396,Swingup,0.00,0.00,4.70,0.00,0.002549,0.00
397,Swingup,0.00,0.00,4.70,0.00,0.002574,0.00
398,Swingup,0.00,0.00,4.70,0.00,0.002007,0.00
399,Swingup,0.00,0.00,4.70,0.00,0.002451,0.00
400,Swingup,0.00,0.00,4.70,0.00,0.002386,0.00
401,Balance,0.00,-1257.13,4.70,0.00,0.006865,2.45
402,Balance,0.00,110.02,4.70,0.00,0.002940,-1.01
403,Balance,0.00,-0.69,4.70,0.00,0.002506,-3.49
404,Balance,0.00,0.00,4.70,0.00,0.002401,-5.05
405,Balance,0.00,0.00,4.70,0.00,0.002282,-6.50
406,Balance,0.00,-0.00,4.70,0.00,0.002673,-7.73
407,Balance,0.00,0.00,4.70,0.00,0.002518,-8.58
408,Balance,-0.17,-1.18,4.52,0.00,0.002866,-9.49
409,Balance,-0.35,-1.32,4.34,0.00,0.002172,-9.98
410,Balance,-0.70,-2.39,3.99,0.00,0.002717,-10.47
411,Balance,-1.05,-2.03,3.64,-1.68,0.003001,-10.89
412,Balance,-1.58,-4.16,3.11,-3.14,0.001648,-11.07
413,Balance,-2.28,-5.47,2.41,-4.19,0.002149,-11.23
414,Balance,-2.81,-4.27,1.88,-4.19,0.002367,-11.39
415,Balance,-3.51,-4.95,1.18,-4.92,0.002329,-11.49
416,Balance,-4.57,-6.89,0.13,-6.81,0.002893,-11.60
417,Balance,-5.62,-8.38,-0.93,-7.96,0.002185,-11.69
418,Balance,-6.67,-7.10,-1.98,-8.38,0.002568,-11.76
419,Balance,-7.91,-10.42,-3.39,-9.11,0.001921,-11.82
420,Balance,-9.14,-9.48,-4.44,-9.95,0.002449,-11.86
421,Balance,-10.37,29.12,-5.85,-10.26,0.012062,-8.13
422,Balance,-19.33,-61.26,-14.82,-13.40,0.002420,-5.02
423,Balance,-21.44,-25.20,-16.75,-13.93,0.001967,-5.59
424,Balance,-23.02,-12.88,-18.33,-12.78,0.002402,-6.43
425,Balance,-24.96,-14.75,-20.09,-12.78,0.002237,-7.11
426,Balance,-26.71,-12.22,-21.85,-14.66,0.002644,-7.77
427,Balance,-28.65,-12.24,-23.78,-14.77,0.002891,-8.36
428,Balance,-30.93,-15.66,-25.89,-14.45,0.002521,-8.87
429,Balance,-33.04,-17.01,-28.00,-14.14,0.001954,-9.04
430,Balance,-34.98,-12.26,-29.76,-13.51,0.002883,-8.74
431,Balance,-37.08,-16.21,-31.87,-13.72,0.002059,-8.40
