Step,Mode,PendulumAngle,PendulumVelocity,MotorPosition,MotorVelocity,dt,Voltage
114,Swingup,359.82,0.00,2.76,0.00,0.002153,0.00
115,Swingup,359.82,0.00,2.76,0.00,0.002378,0.00
116,Swingup,359.82,0.00,2.76,0.00,0.002626,0.00
117,Swingup,359.82,0.00,2.76,0.00,0.002166,0.00
118,Swingup,359.82,0.00,2.76,0.00,0.002491,0.00
119,Swingup,359.82,0.00,2.76,0.00,0.002480,0.00
120,Swingup,359.82,0.00,2.76,0.00,0.002654,0.00
121,Swingup,359.82,0.00,2.76,0.00,0.010335,0.00
122,Swingup,359.82,0.00,2.76,0.00,0.002459,0.00
123,Swingup,359.82,0.00,2.76,0.00,0.002386,0.00
124,Swingup,359.82,0.00,2.76,0.00,0.002345,0.00
125,Swingup,359.82,0.00,2.76,0.00,0.002673,0.00
126,Swingup,359.82,0.00,2.76,0.00,0.002382,0.00
127,Swingup,359.82,0.00,2.76,0.00,0.002370,0.00
128,Swingup,359.82,0.00,2.76,0.00,0.002528,0.00
129,Swingup,359.82,0.00,2.76,0.00,0.002558,0.00
130,Swingup,359.82,0.00,2.76,0.00,0.002656,0.00
131,Swingup,359.82,0.00,2.76,0.00,0.002484,0.00
132,Swingup,359.82,0.00,2.76,0.00,0.002289,0.00
133,Swingup,359.82,0.00,2.76,0.00,0.002318,0.00
134,Swingup,359.82,0.00,2.76,0.00,0.002296,0.00
135,Swingup,359.82,0.00,2.76,0.00,0.002826,0.00
136,Swingup,359.82,0.00,2.76,0.00,0.002280,0.00
137,Swingup,359.82,0.00,2.76,0.00,0.002590,0.00
138,Swingup,359.82,0.00,2.76,0.00,0.002801,0.00
139,Swingup,359.82,0.00,2.76,0.00,0.001890,0.00
140,Swingup,359.82,0.00,2.76,0.00,0.002455,0.00
141,Swingup,359.82,0.00,2.76,0.00,0.004051,0.00
142,Swingup,359.82,0.00,2.76,0.00,0.002791,0.00
143,Swingup,359.82,0.00,2.76,0.00,0.002263,0.00
144,Swingup,359.82,0.00,2.76,0.00,0.002738,0.00
145,Swingup,359.82,0.00,2.76,0.00,0.002353,0.00
146,Swingup,359.82,0.00,2.76,0.00,0.002531,0.00
147,Swingup,359.82,0.00,2.76,0.00,0.002537,0.00
148,Swingup,359.82,0.00,2.76,0.00,0.002913,0.00
149,Swingup,359.82,0.00,2.76,0.00,0.002478,0.00
150,Swingup,359.82,0.00,2.76,0.00,0.001921,0.00
151,Swingup,359.82,0.00,2.76,0.00,0.002164,0.00
152,Swingup,359.82,0.00,2.76,0.00,0.002417,0.00
153,Swingup,359.82,0.00,2.76,0.00,0.002333,0.00
154,Swingup,359.82,0.00,2.76,0.00,0.002506,0.00
155,Swingup,359.82,0.00,2.76,0.00,0.002569,0.00
156,Swingup,359.82,0.00,2.76,0.00,0.002242,0.00
157,Swingup,359.82,0.00,2.76,0.00,0.002119,0.00
158,Swingup,359.82,0.00,2.76,0.00,0.002169,0.00
159,Swingup,359.82,0.00,2.76,0.00,0.002201,0.00
160,Swingup,359.82,0.00,2.76,0.00,0.002509,0.00
161,Swingup,359.82,0.00,2.76,0.00,0.013702,0.00
162,Swingup,359.82,0.00,2.76,0.00,0.002257,0.00
163,Swingup,359.82,0.00,2.76,0.00,0.002182,0.00
164,Swingup,359.82,0.00,2.76,0.00,0.002278,0.00
165,Swingup,359.82,0.00,2.76,0.00,0.002527,0.00
166,Swingup,359.82,0.00,2.76,0.00,0.002536,0.00
167,Swingup,359.82,0.00,2.76,0.00,0.002310,0.00
168,Swingup,359.82,0.00,2.76,0.00,0.002275,0.00
169,Swingup,359.82,0.00,2.76,0.00,0.002687,0.00
170,Swingup,359.82,0.00,2.76,0.00,0.001789,0.00
171,Swingup,359.82,0.00,2.76,0.00,0.002518,0.00
172,Swingup,359.82,0.00,2.76,0.00,0.002466,0.00
173,Swingup,359.82,0.00,2.76,0.00,0.002373,0.00
174,Swingup,359.82,0.00,2.76,0.00,0.002825,0.00
175,Swingup,359.82,0.00,2.76,0.00,0.002365,0.00
176,Swingup,359.82,0.00,2.76,0.00,0.002347,0.00
177,Swingup,359.82,0.00,2.76,0.00,0.002507,0.00
178,Swingup,359.82,0.00,2.76,0.00,0.002365,0.00
179,Swingup,359.82,0.00,2.76,0.00,0.002480,0.00
180,Swingup,359.82,0.00,2.76,0.00,0.002584,0.00
181,Swingup,359.82,0.00,2.76,0.00,0.006030,0.00
182,Swingup,359.82,0.00,2.76,0.00,0.002615,0.00
183,Swingup,359.82,0.00,2.76,0.00,0.002305,0.00
184,Swingup,359.82,0.00,2.76,0.00,0.002322,0.00
185,Swingup,359.82,0.00,2.76,0.00,0.003013,0.00
186,Swingup,359.82,0.00,2.76,0.00,0.002082,0.00
187,Swingup,359.82,0.00,2.76,0.00,0.002885,0.00
188,Swingup,359.82,0.00,2.76,0.00,0.002394,0.00
189,Swingup,359.82,0.00,2.76,0.00,0.002636,0.00
190,Swingup,359.82,0.00,2.76,0.00,0.002327,0.00
191,Swingup,359.82,0.00,2.76,0.00,0.002702,0.00
192,Swingup,359.82,0.00,2.76,0.00,0.002577,0.00
193,Swingup,359.82,0.00,2.76,0.00,0.002418,0.00
194,Swingup,359.82,0.00,2.76,0.00,0.002377,0.00
195,Swingup,359.82,0.00,2.76,0.00,0.002652,0.00
196,Swingup,359.82,0.00,2.76,0.00,0.002859,0.00
197,Swingup,359.82,0.00,2.76,0.00,0.004205,0.00
198,Swingup,359.82,0.00,2.76,0.00,0.001622,0.00
199,Swingup,359.82,0.00,2.76,0.00,0.001958,0.00
200,Swingup,359.82,0.00,2.76,0.00,0.002367,0.00
201,Swingup,359.82,0.00,2.76,0.00,0.007189,0.00
202,Swingup,359.82,0.00,2.76,0.00,0.002448,0.00
203,Swingup,359.82,0.00,2.76,0.00,0.002563,0.00
204,Swingup,359.82,0.00,2.76,0.00,0.002438,0.00
205,Swingup,359.82,0.00,2.76,0.00,0.002800,0.00
206,Swingup,359.82,0.00,2.76,0.00,0.002043,0.00
207,Swingup,359.82,0.00,2.76,0.00,0.002533,0.00
208,Swingup,359.82,0.00,2.76,0.00,0.002455,0.00
209,Swingup,359.82,0.00,2.76,0.00,0.002569,0.00
210,Swingup,359.82,0.00,2.76,0.00,0.002144,0.00
211,Swingup,359.82,0.00,2.76,0.00,0.002674,0.00
212,Swingup,359.82,0.00,2.76,0.00,0.002470,0.00
213,Swingup,359.82,0.00,2.76,0.00,0.002499,0.00
214,Swingup,359.82,0.00,2.76,0.00,0.002089,0.00
215,Swingup,359.82,0.00,2.76,0.00,0.003132,0.00
216,Swingup,359.82,0.00,2.76,0.00,0.002553,0.00
217,Swingup,359.82,0.00,2.76,0.00,0.002421,0.00
218,Swingup,359.82,0.00,2.76,0.00,0.002686,0.00
219,Swingup,359.82,0.00,2.76,0.00,0.002264,0.00
220,Swingup,359.82,0.00,2.76,0.00,0.002686,0.00
221,Swingup,359.82,0.00,2.76,0.00,0.008938,0.00
222,Swingup,359.82,0.00,2.76,0.00,0.002496,0.00
223,Swingup,359.82,0.00,2.76,0.00,0.002771,0.00
224,Swingup,359.82,0.00,2.76,0.00,0.002486,0.00
225,Swingup,359.82,0.00,2.76,0.00,0.002389,0.00
226,Swingup,359.82,0.00,2.76,0.00,0.002235,0.00
227,Swingup,359.82,0.00,2.76,0.00,0.002546,0.00
228,Swingup,359.82,0.00,2.76,0.00,0.002412,0.00
229,Swingup,359.82,0.00,2.76,0.00,0.002515,0.00
230,Swingup,359.82,0.00,2.76,0.00,0.002386,0.00
231,Swingup,359.82,0.00,2.76,0.00,0.002243,0.00
232,Swingup,359.82,0.00,2.76,0.00,0.002664,0.00
233,Swingup,359.82,0.00,2.76,0.00,0.002485,0.00
234,Swingup,359.82,0.00,2.76,0.00,0.002739,0.00
235,Swingup,359.82,0.00,2.76,0.00,0.002237,0.00
236,Swingup,359.82,0.00,2.76,0.00,0.002580,0.00
237,Swingup,359.82,0.00,2.76,0.00,0.002423,0.00
238,Swingup,359.82,0.00,2.76,0.00,0.002834,0.00
239,Swingup,359.82,0.00,2.76,0.00,0.002519,0.00
240,Swingup,359.82,0.00,2.76,0.00,0.002419,0.00
241,Swingup,359.82,0.00,2.76,0.00,0.006023,0.00
242,Swingup,359.82,0.00,2.76,0.00,0.002092,0.00
243,Swingup,359.82,0.00,2.76,0.00,0.002563,0.00
244,Swingup,359.82,0.00,2.76,0.00,0.002119,0.00
245,Swingup,359.82,0.00,2.76,0.00,0.002888,0.00
246,Swingup,359.82,0.00,2.76,0.00,0.002090,0.00
247,Swingup,359.82,0.00,2.76,0.00,0.002625,0.00
248,Swingup,359.82,0.00,2.76,0.00,0.002475,0.00
249,Swingup,359.82,0.00,2.76,0.00,0.002527,0.00
250,Swingup,359.82,0.00,2.76,0.00,0.002652,0.00
251,Swingup,359.82,0.00,2.76,0.00,0.002069,0.00
252,Swingup,359.82,0.00,2.76,0.00,0.002710,0.00
253,Swingup,359.82,0.00,2.76,0.00,0.002667,0.00
254,Swingup,359.82,0.00,2.76,0.00,0.002580,0.00
255,Swingup,359.82,0.00,2.76,0.00,0.002511,0.00
256,Swingup,359.82,0.00,2.76,0.00,0.002428,0.00
257,Swingup,359.82,0.00,2.76,0.00,0.002401,0.00
258,Swingup,359.82,0.00,2.76,0.00,0.002352,0.00
259,Swingup,359.82,0.00,2.76,0.00,0.002481,0.00
260,Swingup,359.82,0.00,2.76,0.00,0.002148,0.00
261,Swingup,359.82,0.00,2.76,0.00,0.006345,0.00
262,Swingup,359.82,0.00,2.76,0.00,0.002339,0.00
263,Swingup,359.82,0.00,2.76,0.00,0.002110,0.00
264,Swingup,359.82,0.00,2.76,0.00,0.002895,0.00
265,Swingup,359.82,0.00,2.76,0.00,0.002567,0.00
266,Swingup,359.82,0.00,2.76,0.00,0.002521,0.00
267,Swingup,359.82,0.00,2.76,0.00,0.002751,0.00
268,Swingup,359.82,0.00,2.76,0.00,0.001987,0.00
269,Swingup,359.82,0.00,2.76,0.00,0.002269,0.00
270,Swingup,359.82,0.00,2.76,0.00,0.002253,0.00
271,Swingup,359.82,0.00,2.76,0.00,0.002692,0.00
272,Swingup,359.82,0.00,2.76,0.00,0.002257,0.00
273,Swingup,359.82,0.00,2.76,0.00,0.002452,0.00
274,Swingup,359.82,0.00,2.76,0.00,0.002495,0.00
275,Swingup,359.82,0.00,2.76,0.00,0.002508,0.00
276,Swingup,359.82,0.00,2.76,0.00,0.002522,0.00
277,Swingup,359.82,0.00,2.76,0.00,0.002048,0.00
278,Swingup,359.82,0.00,2.76,0.00,0.002237,0.00
279,Swingup,359.82,0.00,2.76,0.00,0.002402,0.00
280,Swingup,359.82,0.00,2.76,0.00,0.002548,0.00
281,Swingup,359.82,0.00,2.76,0.00,0.005763,0.00
282,Swingup,359.82,0.00,2.76,0.00,0.002245,0.00
283,Swingup,359.82,0.00,2.76,0.00,0.002647,0.00
284,Swingup,359.82,0.00,2.76,0.00,0.002173,0.00
285,Swingup,359.82,0.00,2.76,0.00,0.002658,0.00
286,Swingup,359.82,0.00,2.76,0.00,0.001858,0.00
287,Swingup,359.82,0.00,2.76,0.00,0.002439,0.00
288,Swingup,359.82,0.00,2.76,0.00,0.002349,0.00
289,Swingup,359.82,0.00,2.76,0.00,0.002232,0.00
290,Swingup,359.82,0.00,2.76,0.00,0.002654,0.00
291,Swingup,359.82,0.00,2.76,0.00,0.002291,0.00
292,Swingup,359.82,0.00,2.76,0.00,0.002373,0.00
293,Swingup,359.82,0.00,2.76,0.00,0.002223,0.00
294,Swingup,359.82,0.00,2.76,0.00,0.002686,0.00
295,Swingup,359.82,0.00,2.76,0.00,0.002013,0.00
296,Swingup,359.82,0.00,2.76,0.00,0.002403,0.00
297,Swingup,359.82,0.00,2.76,0.00,0.002206,0.00
298,Swingup,359.82,0.00,2.76,0.00,0.002741,0.00
299,Swingup,359.82,0.00,2.76,0.00,0.002075,0.00
300,Swingup,359.82,0.00,2.76,0.00,0.002380,0.00
301,Swingup,359.82,0.00,2.76,0.00,0.004835,0.00
302,Swingup,359.82,0.00,2.76,0.00,0.002304,0.00
303,Swingup,359.82,0.00,2.76,0.00,0.002536,0.00
304,Swingup,359.82,0.00,2.76,0.00,0.002280,0.00
305,Swingup,359.82,0.00,2.76,0.00,0.002469,0.00
306,Swingup,359.82,0.00,2.76,0.00,0.002567,0.00
307,Swingup,359.82,0.00,2.76,0.00,0.002575,0.00
308,Swingup,359.82,0.00,2.76,0.00,0.002841,0.00
309,Swingup,359.82,0.00,2.76,0.00,0.002651,0.00
310,Swingup,359.82,0.00,2.76,0.00,0.002712,0.00
311,Swingup,359.82,0.00,2.76,0.00,0.003676,0.00
312,Swingup,359.82,0.00,2.76,0.00,0.001774,0.00
313,Swingup,359.82,0.00,2.76,0.00,0.002389,0.00
314,Swingup,359.82,0.00,2.76,0.00,0.002564,0.00
315,Swingup,359.82,0.00,2.76,0.00,0.002201,0.00
316,Swingup,359.82,0.00,2.76,0.00,0.002100,0.00
317,Swingup,359.82,0.00,2.76,0.00,0.001952,0.00
318,Swingup,359.82,0.00,2.76,0.00,0.002760,0.00
319,Swingup,359.82,0.00,2.76,0.00,0.002493,0.00
320,Swingup,359.82,0.00,2.76,0.00,0.002827,0.00
321,Swingup,359.82,0.00,2.76,0.00,0.006602,0.00
322,Swingup,359.82,0.00,2.76,0.00,0.001422,0.00
323,Swingup,359.82,0.00,2.76,0.00,0.002585,0.00
324,Swingup,359.82,0.00,2.76,0.00,0.002239,0.00
325,Swingup,359.82,0.00,2.76,0.00,0.002537,0.00
326,Swingup,359.82,0.00,2.76,0.00,0.002163,0.00
327,Swingup,359.82,0.00,2.76,0.00,0.002083,0.00
328,Swingup,359.82,0.00,2.76,0.00,0.002623,0.00
329,Swingup,359.82,0.00,2.76,0.00,0.002527,0.00
330,Swingup,359.82,0.00,2.76,0.00,0.002046,0.00
331,Swingup,359.82,0.00,2.76,0.00,0.002488,0.00
332,Swingup,359.82,0.00,2.76,0.00,0.002249,0.00
333,Swingup,359.82,0.00,2.76,0.00,0.002296,0.00
334,Swingup,359.82,0.00,2.76,0.00,0.002433,0.00
335,Swingup,359.82,0.00,2.76,0.00,0.002568,0.00
336,Swingup,359.82,0.00,2.76,0.00,0.002341,0.00
337,Swingup,359.82,0.00,2.76,0.00,0.002682,0.00
338,Swingup,359.82,0.00,2.76,0.00,0.002439,0.00
339,Swingup,359.82,0.00,2.76,0.00,0.001972,0.00
340,Swingup,359.82,0.00,2.76,0.00,0.002527,0.00
341,Swingup,359.82,0.00,2.76,0.00,0.003938,0.00
342,Swingup,359.82,0.00,2.76,0.00,0.002214,0.00
343,Swingup,359.82,0.00,2.76,0.00,0.002392,0.00
344,Swingup,359.82,0.00,2.76,0.00,0.002688,0.00
345,Swingup,359.82,0.00,2.76,0.00,0.002829,0.00
346,Swingup,359.82,0.00,2.76,0.00,0.002356,0.00
347,Swingup,359.82,0.00,2.76,0.00,0.002780,0.00
348,Swingup,359.82,0.00,2.76,0.00,0.002164,0.00
349,Swingup,359.82,0.00,2.76,0.00,0.002482,0.00
350,Swingup,359.82,0.00,2.76,0.00,0.002912,0.00
351,Swingup,359.82,0.00,2.76,0.00,0.002323,0.00
352,Swingup,359.82,0.00,2.76,0.00,0.002604,0.00
353,Swingup,359.82,0.00,2.76,0.00,0.002609,0.00
354,Swingup,359.82,0.00,2.76,0.00,0.002416,0.00
355,Swingup,359.82,0.00,2.76,0.00,0.002566,0.00
356,Swingup,359.82,0.00,2.76,0.00,0.003380,0.00
357,Swingup,359.82,0.00,2.76,0.00,0.002672,0.00
358,Swingup,359.82,0.00,2.76,0.00,0.002014,0.00
359,Swingup,359.82,0.00,2.76,0.00,0.002486,0.00
360,Swingup,359.82,0.00,2.76,0.00,0.002203,0.00
361,Swingup,359.82,0.00,2.76,0.00,0.002719,0.00
362,Swingup,359.82,0.00,2.76,0.00,0.002240,0.00
363,Swingup,359.82,0.00,2.76,0.00,0.002171,0.00
364,Swingup,359.82,0.00,2.76,0.00,0.002518,0.00
365,Swingup,359.82,0.00,2.76,0.00,0.002667,0.00
366,Swingup,359.82,0.00,2.76,0.00,0.002310,0.00
367,Swingup,359.82,0.00,2.76,0.00,0.002229,0.00
368,Swingup,359.82,0.00,2.76,0.00,0.002249,0.00
369,Swingup,359.82,0.00,2.76,0.00,0.002490,0.00
370,Swingup,359.82,0.00,2.76,0.00,0.002159,0.00
371,Swingup,359.82,0.00,2.76,0.00,0.002224,0.00
372,Swingup,359.82,0.00,2.76,0.00,0.002009,0.00
373,Swingup,359.82,0.00,2.76,0.00,0.002672,0.00
374,Swingup,359.82,0.00,2.76,0.00,0.002486,0.00
375,Swingup,359.82,0.00,2.76,0.00,0.002678,0.00
376,Swingup,359.82,0.00,2.76,0.00,0.002472,0.00
377,Swingup,359.82,0.00,2.76,0.00,0.002493,0.00
378,Swingup,359.82,0.00,2.76,0.00,0.002438,0.00
379,Swingup,359.82,0.00,2.76,0.00,0.002233,0.00
380,Swingup,359.82,0.00,2.76,0.00,0.002269,0.00
381,Swingup,359.82,0.00,2.76,0.00,0.003047,0.00
382,Swingup,359.82,0.00,2.76,0.00,0.002625,0.00
383,Swingup,359.82,0.00,2.76,0.00,0.002364,0.00
384,Swingup,359.82,0.00,2.76,0.00,0.002501,0.00
385,Swingup,359.82,0.00,2.76,0.00,0.002460,0.00
386,Swingup,359.82,0.00,2.76,0.00,0.002523,0.00
387,Swingup,359.82,0.00,2.76,0.00,0.002296,0.00
388,Swingup,359.82,0.00,2.76,0.00,0.002464,0.00
389,Swingup,359.82,0.00,2.76,0.00,0.002181,0.00
390,Swingup,359.82,0.00,2.76,0.00,0.002397,0.00
391,Swingup,359.82,0.00,2.76,0.00,0.001923,0.00
392,Swingup,359.82,0.00,2.76,0.00,0.002329,0.00
393,Swingup,359.82,0.00,2.76,0.00,0.002418,0.00
394,Swingup,359.82,0.00,2.76,0.00,0.002120,0.00
395,Swingup,359.82,0.00,2.76,0.00,0.002603,0.00
396,Swingup,359.82,0.00,2.76,0.00,0.002028,0.00
397,Swingup,359.82,0.00,2.76,0.00,0.002122,0.00
398,Swingup,359.82,0.00,2.76,0.00,0.002103,0.00
399,Swingup,359.82,0.00,2.76,0.00,0.002196,0.00
400,Swingup,359.82,0.00,2.76,0.00,0.002193,0.00
401,Swingup,359.82,0.00,2.76,0.00,0.002657,0.00
402,Swingup,359.82,0.00,2.76,0.00,0.002254,0.00
403,Swingup,359.82,0.00,2.76,0.00,0.002402,0.00
404,Swingup,359.82,0.00,2.76,0.00,0.002387,0.00
405,Swingup,359.82,0.00,2.76,0.00,0.002320,0.00
406,Swingup,359.82,0.00,2.76,0.00,0.002488,0.00
407,Swingup,359.82,0.00,2.76,0.00,0.002707,0.00
408,Swingup,359.82,0.00,2.76,0.00,0.002330,0.00
409,Swingup,359.82,0.00,2.76,0.00,0.002213,0.00
410,Swingup,359.82,0.00,2.76,0.00,0.002512,0.00
411,Swingup,359.82,0.00,2.76,0.00,0.002133,0.00
412,Swingup,359.82,0.00,2.76,0.00,0.002224,0.00
413,Swingup,359.82,0.00,2.76,0.00,0.002196,0.00
414,Swingup,359.82,0.00,2.76,0.00,0.002173,0.00
415,Swingup,359.82,0.00,2.76,0.00,0.002043,0.00
416,Swingup,359.82,0.00,2.76,0.00,0.002285,0.00
417,Swingup,359.82,0.00,2.76,0.00,0.002192,0.00
418,Swingup,359.82,0.00,2.76,0.00,0.002895,0.00
419,Swingup,359.82,0.00,2.76,0.00,0.002409,0.00
420,Swingup,359.82,0.00,2.76,0.00,0.002167,0.00
421,Swingup,359.82,0.00,2.76,0.00,0.008544,0.00
422,Swingup,359.82,0.00,2.76,0.00,0.002649,0.00
423,Swingup,359.82,0.00,2.76,0.00,0.002263,0.00
424,Swingup,359.82,0.00,2.76,0.00,0.002191,0.00
425,Swingup,359.82,0.00,2.76,0.00,0.002584,0.00
426,Swingup,359.82,0.00,2.76,0.00,0.002878,0.00
427,Swingup,359.82,0.00,2.76,0.00,0.002364,0.00
428,Swingup,359.82,0.00,2.76,0.00,0.002364,0.00
429,Swingup,359.82,0.00,2.76,0.00,0.002609,0.00
430,Swingup,359.82,0.00,2.76,0.00,0.002377,0.00
431,Swingup,359.82,0.00,2.76,0.00,0.002186,0.00
432,Swingup,359.82,0.00,2.76,0.00,0.002318,0.00
433,Swingup,359.82,0.00,2.76,0.00,0.002249,0.00
434,Swingup,359.82,0.00,2.76,0.00,0.002566,0.00
